Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
6.07,35.07,22.48,34.87,32.62,100.00,0
6.10,36.88,19.82,36.38,32.81,100.00,0
6.14,35.68,21.27,35.30,32.81,100.00,0
6.18,35.43,21.17,34.98,32.89,100.00,0
6.21,33.60,19.21,33.39,32.90,100.00,0
6.24,32.97,15.11,32.97,32.78,100.00,0
6.28,34.72,13.87,34.46,33.46,100.00,0
6.31,36.04,13.88,35.73,33.83,100.00,0
6.35,36.01,12.15,35.70,33.79,100.00,0
6.38,35.81,13.27,35.41,33.57,100.00,0
6.42,38.64,13.19,37.27,33.40,100.00,0
6.46,38.34,14.94,37.67,33.50,100.00,0
6.50,35.98,18.95,35.24,32.55,100.00,0
6.53,33.24,18.04,33.22,32.94,100.00,0
6.57,35.41,15.99,35.08,32.19,100.00,0
6.60,35.01,18.63,34.22,31.84,100.00,0
6.64,34.21,17.87,33.64,31.65,100.00,0
6.67,34.64,18.08,34.28,31.85,100.00,0
6.71,34.86,16.91,34.30,32.20,100.00,0
6.74,35.49,20.29,35.26,32.45,100.00,0
6.78,34.89,17.80,34.65,32.17,100.00,0
6.81,35.93,18.29,34.91,32.08,100.00,0
6.85,34.91,19.25,34.40,31.83,100.00,0
6.88,33.84,19.85,33.67,31.95,100.00,0
6.92,37.00,19.02,36.30,31.88,100.00,0
6.95,35.70,21.11,34.92,32.49,100.00,0
6.99,35.50,23.47,35.00,32.67,100.00,0
7.02,35.47,22.36,35.09,32.69,100.00,0
7.06,32.86,19.20,33.15,32.56,100.00,0
7.09,34.28,17.46,33.76,32.91,100.00,0
7.13,33.74,14.95,33.61,32.81,100.00,0
7.16,39.34,14.78,38.06,32.59,100.00,0
7.20,34.67,15.91,34.24,32.34,100.00,0
7.23,35.30,17.65,34.90,32.62,100.00,0
7.27,34.85,20.21,34.30,32.38,100.00,0
7.30,35.16,18.57,34.64,32.26,100.00,0
7.34,30.09,17.10,30.55,32.31,100.00,0
7.37,34.95,14.46,34.71,33.18,100.00,0
7.40,34.96,13.78,34.77,32.83,100.00,0
7.44,34.90,13.23,34.49,32.95,100.00,0
7.47,37.73,13.10,36.70,32.97,100.00,0
7.51,37.74,17.35,36.82,33.27,100.00,0
7.55,34.09,19.42,34.03,32.55,100.00,0
7.58,34.98,18.01,34.45,32.27,100.00,0
7.62,34.97,17.53,34.77,32.10,100.00,0
7.65,35.31,18.42,34.57,32.13,100.00,0
7.69,34.87,17.99,34.28,31.72,100.00,0
7.72,33.93,17.18,33.65,31.67,100.00,0
7.76,35.49,17.96,35.29,31.89,100.00,0
7.79,50.12,16.95,48.83,45.67,100.00,0
7.84,34.07,22.44,33.66,30.79,100.00,0
7.88,35.06,22.89,34.51,32.32,100.00,0
7.91,33.98,21.38,33.89,32.20,100.00,0
7.95,33.28,18.53,33.12,32.35,100.00,0
7.98,33.22,15.02,33.25,32.71,100.00,0
8.01,40.73,12.91,39.11,33.42,100.00,0
8.05,32.40,14.50,32.15,33.16,100.00,0
8.09,38.37,17.26,37.88,33.24,100.00,0
8.12,35.58,19.95,35.13,32.90,100.00,0
8.16,35.46,18.89,35.17,32.73,100.00,0
8.20,30.73,17.89,31.07,32.76,100.00,0
8.23,40.95,12.35,39.75,33.42,100.00,0
8.27,30.25,16.88,30.86,33.23,100.00,0
8.30,36.53,12.18,36.19,34.01,100.00,0
8.33,36.32,14.29,35.84,33.83,100.00,0
8.37,39.16,13.20,38.36,33.53,100.00,0
8.41,33.78,16.91,33.77,32.12,100.00,0
8.44,36.17,18.81,35.35,31.89,100.00,0
8.48,33.10,17.33,32.69,31.48,100.00,0
8.51,34.72,19.47,34.12,31.51,100.00,0
8.55,33.73,18.97,33.35,31.28,100.00,0
8.58,34.57,18.14,34.15,31.66,100.00,0
8.62,34.41,17.71,34.01,31.31,100.00,0
8.65,34.13,18.17,33.57,31.13,100.00,0
8.68,34.74,17.90,34.27,31.78,100.00,0
8.72,34.29,18.23,34.22,31.88,100.00,0
8.75,34.48,17.58,33.65,31.90,100.00,0
8.79,35.03,17.84,34.91,32.01,100.00,0
8.82,36.14,17.36,35.32,31.81,100.00,0
8.86,33.43,18.53,32.96,31.65,100.00,0
8.89,33.65,17.33,33.48,31.67,100.00,0
8.93,35.57,16.63,35.27,32.15,100.00,0
8.96,35.03,18.35,34.26,32.10,100.00,0
9.00,37.42,20.26,36.13,32.07,100.00,0
9.03,35.55,23.43,35.16,32.63,100.00,0
9.07,35.98,21.17,35.58,32.87,100.00,0
9.11,35.10,21.61,34.78,32.60,100.00,0
9.14,36.25,18.95,35.79,32.93,100.00,0
9.18,35.40,19.39,34.77,32.49,100.00,0
9.21,31.87,19.46,32.07,33.05,100.00,0
9.24,34.84,15.37,34.65,33.13,100.00,0
9.28,34.14,14.49,33.89,33.16,100.00,0
9.31,37.53,14.02,36.93,32.92,100.00,0
9.35,33.92,15.60,33.77,32.91,100.00,0
9.38,33.49,15.25,33.29,32.58,100.00,0
9.42,34.29,15.28,34.08,32.63,100.00,0
9.45,37.79,13.34,37.20,33.19,100.00,0
9.49,33.53,13.47,33.51,33.61,100.00,0
9.52,35.44,13.21,34.98,33.91,100.00,0
9.56,37.89,12.78,37.47,33.79,100.00,0
9.60,33.35,15.21,33.24,33.34,100.00,0
9.63,37.46,13.36,36.30,33.95,100.00,0
9.67,38.56,12.56,37.78,33.37,100.00,0
9.71,35.55,15.99,35.16,33.10,100.00,0
9.74,36.48,20.14,35.81,33.15,100.00,0
9.78,35.73,21.37,35.21,32.71,100.00,0
9.81,35.84,21.60,35.52,32.58,100.00,0
9.85,29.43,18.22,29.88,32.40,100.00,0
9.88,35.54,11.58,35.10,33.32,100.00,0
9.91,40.49,14.58,39.89,33.18,100.00,0
9.96,35.74,20.40,34.75,32.02,100.00,0
9.99,35.85,18.88,35.07,32.17,100.00,0
10.03,34.76,22.22,34.15,31.95,100.00,0
10.06,35.11,20.12,34.99,32.51,100.00,0
10.10,36.44,23.47,35.99,32.89,100.00,0
10.13,32.10,20.96,32.57,32.76,100.00,0
10.17,36.75,14.56,35.60,32.96,100.00,0
10.20,36.24,18.06,35.30,32.59,100.00,0
10.24,33.96,17.63,33.95,32.16,100.00,0
10.27,34.27,18.21,33.87,31.94,100.00,0
10.31,35.36,17.18,34.64,31.69,100.00,0
10.34,34.91,19.24,34.40,31.91,100.00,0
10.38,34.94,18.71,34.29,31.89,100.00,0
10.41,34.36,18.05,34.20,32.14,100.00,0
10.45,35.20,19.76,34.74,32.07,100.00,0
10.48,34.78,19.26,34.32,32.33,100.00,0
10.52,35.84,19.43,35.29,32.55,100.00,0
10.55,34.02,17.75,33.54,31.66,100.00,0
10.59,34.02,18.28,33.29,31.56,100.00,0
10.62,36.54,18.40,35.99,31.71,100.00,0
10.66,35.05,21.35,34.58,31.59,100.00,0
10.69,34.96,22.02,34.66,32.30,100.00,0
10.73,35.01,21.50,34.35,32.10,100.00,0
10.76,35.10,21.01,34.79,32.15,100.00,0
10.80,32.23,18.65,32.18,32.06,100.00,0
10.83,32.92,16.05,32.90,32.59,100.00,0
10.86,34.92,14.23,34.56,32.78,100.00,0
10.90,40.92,14.10,39.68,33.62,100.00,0
10.94,35.08,18.87,35.42,35.03,100.00,0
10.97,37.15,16.25,36.72,34.52,100.00,0
11.01,42.41,15.27,40.92,36.00,100.00,0
11.05,36.13,20.45,35.90,34.80,100.00,0
11.09,36.64,19.61,36.08,33.80,100.00,0
11.12,31.27,19.38,31.74,33.46,100.00,0
11.16,41.26,12.42,39.83,33.40,100.00,0
11.20,35.92,19.88,35.19,32.96,100.00,0
11.23,35.70,21.18,35.59,32.91,100.00,0
11.27,31.79,17.39,31.67,32.70,100.00,0
11.30,35.75,18.33,34.99,32.32,100.00,0
11.34,34.31,19.76,33.88,31.61,100.00,0
11.37,34.18,18.27,33.58,31.58,100.00,0
11.41,34.01,18.18,33.53,31.41,100.00,0
11.44,34.11,17.75,33.40,31.60,100.00,0
11.47,34.21,17.10,33.97,31.59,100.00,0
11.51,35.66,17.86,35.08,31.77,100.00,0
11.54,34.01,18.79,34.03,31.78,100.00,0
11.58,35.16,19.83,34.30,31.74,100.00,0
11.61,34.20,17.21,33.71,31.79,100.00,0
11.65,34.72,16.91,34.20,31.69,100.00,0
11.68,34.14,18.36,33.69,32.01,100.00,0
11.72,34.75,17.18,34.58,32.27,100.00,0
11.75,35.60,17.04,34.84,32.27,100.00,0
11.79,34.15,19.37,33.79,31.98,100.00,0
11.82,35.87,17.43,35.48,31.96,100.00,0
11.86,34.47,17.99,33.79,31.91,100.00,0
11.89,35.72,18.42,35.39,32.12,100.00,0
11.93,34.23,17.94,33.74,31.84,100.00,0
11.96,35.14,19.69,34.33,32.07,100.00,0
12.00,34.07,17.74,33.76,31.94,100.00,0
12.03,35.25,16.96,34.48,31.93,100.00,0
12.06,34.59,17.52,34.34,32.12,100.00,0
12.10,34.86,17.45,34.26,31.96,100.00,0
12.13,34.49,17.50,34.18,32.16,100.00,0
12.17,35.09,17.94,34.44,32.18,100.00,0
12.20,35.31,18.02,34.65,31.96,100.00,0
12.24,34.22,18.63,33.74,31.58,100.00,0
12.27,34.44,17.96,33.84,31.68,100.00,0
12.31,34.51,17.83,34.39,31.90,100.00,0
12.34,35.13,19.56,34.40,32.02,100.00,0
12.38,34.67,18.15,34.32,32.34,100.00,0
12.41,35.23,18.92,34.71,32.20,100.00,0
12.45,35.04,20.00,34.77,32.04,100.00,0
12.48,34.11,17.01,33.31,31.69,100.00,0
12.52,35.55,19.20,35.26,32.36,100.00,0
12.55,33.60,18.70,33.19,31.82,100.00,0
12.59,34.81,16.41,35.06,31.84,100.00,0
12.62,35.31,18.19,34.68,31.77,100.00,0
12.66,34.75,18.77,34.01,32.08,100.00,0
12.69,34.62,17.96,34.48,32.41,100.00,0
12.72,35.08,17.34,34.27,32.16,100.00,0
12.76,35.46,17.64,34.90,31.91,100.00,0
12.80,41.47,20.33,41.20,32.48,100.00,0
12.84,34.24,20.45,33.86,31.53,100.00,0
12.87,34.73,17.63,34.21,31.93,100.00,0
12.91,34.62,18.09,34.27,31.33,100.00,0
12.94,34.47,19.14,34.23,31.58,100.00,0
12.98,34.86,19.08,33.97,32.16,100.00,0
13.01,35.15,17.01,34.46,32.33,100.00,0
13.05,34.44,18.02,34.03,32.01,100.00,0
13.08,34.08,19.26,33.92,31.86,100.00,0
13.11,35.33,17.23,34.67,32.30,100.00,0
13.15,34.77,19.81,34.39,32.07,100.00,0
13.18,34.44,16.95,33.82,32.04,100.00,0
13.22,35.55,19.03,34.87,32.57,100.00,0
13.25,35.57,18.47,34.96,32.37,100.00,0
13.29,33.69,19.27,33.41,31.73,100.00,0
13.32,34.06,17.96,33.83,31.64,100.00,0
13.36,34.23,16.57,33.60,31.69,100.00,0
13.39,34.35,17.83,33.84,31.35,100.00,0
13.43,33.89,17.22,33.29,31.31,100.00,0
13.46,33.38,19.59,33.60,31.51,100.00,0
13.49,35.56,17.38,34.66,31.83,100.00,0
13.53,34.27,19.06,33.77,31.78,100.00,0
13.56,36.01,18.47,35.36,32.40,100.00,0
13.60,34.92,21.77,34.33,31.98,100.00,0
13.63,34.70,19.60,34.17,32.12,100.00,0
13.67,34.82,18.15,34.33,31.66,100.00,0
13.70,34.46,19.40,34.16,32.20,100.00,0
13.74,34.99,19.24,34.46,32.33,100.00,0
13.77,34.53,18.32,34.26,32.25,100.00,0
13.81,35.89,18.41,35.34,32.07,100.00,0
13.84,34.74,18.81,34.57,31.81,100.00,0
13.88,34.09,19.39,34.07,32.45,100.00,0
13.91,35.53,18.61,34.81,32.20,100.00,0
13.95,34.55,21.20,34.18,31.51,100.00,0
13.98,33.91,17.05,33.42,31.71,100.00,0
14.02,34.10,17.79,33.30,31.17,100.00,0
14.05,33.35,19.40,32.95,31.26,100.00,0
14.08,34.27,17.86,33.96,31.26,100.00,0
14.12,34.83,17.95,34.41,31.68,100.00,0
14.15,34.32,18.13,33.95,31.50,100.00,0
14.19,35.70,17.09,34.87,32.04,100.00,0
14.22,35.15,18.50,34.89,32.38,100.00,0
14.26,35.58,18.39,34.94,32.18,100.00,0
14.29,34.68,18.96,34.17,32.56,100.00,0
14.33,34.80,19.12,34.64,32.49,100.00,0
14.36,34.55,17.09,33.79,31.95,100.00,0
14.40,34.92,18.90,34.70,32.09,100.00,0
14.43,35.27,18.10,34.54,31.75,100.00,0
14.47,35.06,18.56,34.58,31.91,100.00,0
14.50,34.25,18.30,33.68,31.83,100.00,0
14.54,34.96,17.61,34.78,31.79,100.00,0
14.57,35.42,18.52,34.92,32.07,100.00,0
14.61,33.97,17.38,33.56,31.97,100.00,0
14.64,34.82,18.41,34.48,31.85,100.00,0
14.68,35.30,17.05,34.86,32.44,100.00,0
14.71,35.83,17.13,34.16,32.10,100.00,0
14.75,33.97,20.68,34.68,32.10,100.00,0
14.78,35.76,18.80,35.03,32.35,100.00,0
14.82,35.51,18.73,35.16,32.26,100.00,0
14.85,33.97,18.23,33.79,31.99,100.00,0
14.89,36.57,18.05,35.80,32.03,100.00,0
14.92,33.89,18.56,33.46,32.20,100.00,0
14.96,34.27,16.72,33.81,31.58,100.00,0
14.99,33.81,17.83,33.44,31.55,100.00,0
15.02,34.46,17.89,33.75,31.57,100.00,0
15.06,33.98,17.98,33.54,31.24,100.00,0
15.09,34.20,17.47,33.94,31.55,100.00,0
15.13,34.70,18.10,34.40,31.90,100.00,0
15.16,35.85,17.78,35.03,32.37,100.00,0
15.20,34.36,17.99,34.07,31.83,100.00,0
15.23,35.39,19.99,34.45,32.27,100.00,0
15.27,35.25,18.87,35.22,32.21,100.00,0
15.30,34.72,18.44,34.04,32.14,100.00,0
15.34,33.08,17.51,33.35,31.73,100.00,0
15.37,34.72,17.69,33.65,31.65,100.00,0
15.41,34.41,17.91,33.97,31.48,100.00,0
15.44,34.25,18.54,33.87,31.92,100.00,0
15.47,34.62,17.68,34.25,31.53,100.00,0
15.51,34.93,18.39,34.48,32.25,100.00,0
15.54,35.97,18.07,35.23,32.15,100.00,0
15.58,34.29,19.12,33.82,32.14,100.00,0
15.61,34.43,18.50,34.20,31.92,100.00,0
15.65,34.65,18.52,34.49,31.59,100.00,0
15.68,35.51,18.59,34.49,32.07,100.00,0
15.72,34.37,17.62,34.03,32.32,100.00,0
15.75,35.26,18.04,34.79,31.92,100.00,0
15.79,34.83,18.89,34.36,32.09,100.00,0
15.82,35.00,18.16,34.64,31.87,100.00,0
15.86,34.98,18.54,34.45,31.96,100.00,0
15.89,33.51,18.24,33.52,31.70,100.00,0
15.93,35.44,16.52,34.55,32.08,100.00,0
15.96,35.09,18.45,34.21,32.00,100.00,0
16.00,33.92,19.19,33.85,31.49,100.00,0
16.03,35.61,17.26,34.64,32.01,100.00,0
16.07,34.25,18.85,33.92,32.04,100.00,0
16.10,35.47,18.47,35.25,32.29,100.00,0
16.14,34.70,18.26,34.12,32.24,100.00,0
16.17,33.21,19.34,33.31,31.35,100.00,0
16.20,36.20,18.40,34.99,31.82,100.00,0
16.24,34.11,17.58,33.88,31.66,100.00,0
16.27,34.76,18.08,34.06,32.04,100.00,0
16.31,34.35,18.37,34.16,31.77,100.00,0
16.34,35.37,19.14,34.88,32.13,100.00,0
16.38,34.93,19.15,34.06,32.09,100.00,0
16.41,34.24,17.56,34.15,32.22,100.00,0
16.45,34.37,17.59,33.81,32.23,100.00,0
16.48,34.97,18.41,34.29,31.72,100.00,0
16.52,34.04,19.16,33.84,31.67,100.00,0
16.55,34.90,17.97,34.20,31.60,100.00,0
16.59,33.81,18.10,33.37,31.42,100.00,0
16.62,34.62,19.22,34.21,31.77,100.00,0
16.65,34.41,18.75,34.00,31.08,100.00,0
16.69,34.43,17.23,33.94,31.69,100.00,0
16.72,35.19,18.08,34.76,32.07,100.00,0
16.76,34.19,19.23,33.87,31.75,100.00,0
16.79,35.22,16.85,34.59,31.87,100.00,0
16.83,34.39,17.49,34.10,32.25,100.00,0
16.86,35.35,16.68,34.49,32.02,100.00,0
16.90,34.77,17.95,34.33,31.97,100.00,0
16.93,35.44,18.66,35.16,31.95,100.00,0
16.97,34.62,19.08,34.16,32.12,100.00,0
17.00,34.89,16.98,34.26,32.08,100.00,0
17.04,33.92,18.63,33.83,31.84,100.00,0
17.07,36.33,19.31,35.20,31.89,100.00,0
17.11,33.80,19.46,33.74,32.25,100.00,0
17.14,34.70,17.28,34.06,32.11,100.00,0
17.18,35.20,17.18,34.88,32.10,100.00,0
17.21,34.86,18.96,34.18,31.90,100.00,0
17.25,35.80,20.14,35.38,32.19,100.00,0
17.28,35.97,17.27,35.39,33.04,100.00,0
17.32,34.64,19.00,34.40,31.91,100.00,0
17.35,34.13,18.35,33.39,31.40,100.00,0
17.39,33.79,19.63,33.47,31.21,100.00,0
17.42,34.34,19.63,33.76,31.77,100.00,0
17.46,34.15,18.36,33.80,31.63,100.00,0
17.49,34.91,17.06,34.13,31.56,100.00,0
17.52,34.75,19.62,34.28,31.59,100.00,0
17.56,34.07,19.81,33.69,31.48,100.00,0
17.59,34.67,17.23,34.16,32.18,100.00,0
17.63,35.73,17.41,35.27,32.17,100.00,0
17.66,34.92,17.85,34.20,32.11,100.00,0
17.70,34.16,20.54,33.97,31.97,100.00,0
17.73,34.61,17.56,34.26,32.00,100.00,0
17.77,34.88,17.20,33.97,32.15,100.00,0
17.80,36.08,19.69,35.55,31.91,100.00,0
17.84,45.50,17.77,45.19,44.05,100.00,0
17.88,34.12,17.15,33.51,30.83,100.00,0
17.92,33.77,19.72,33.34,31.53,100.00,0
17.95,35.23,19.32,34.76,32.06,100.00,0
17.99,35.47,17.65,34.81,31.97,100.00,0
18.02,34.08,18.58,33.51,32.07,100.00,0
18.06,34.09,17.30,33.86,31.53,100.00,0
18.09,35.32,17.67,34.72,31.77,100.00,0
18.13,34.93,17.94,34.53,32.11,100.00,0
18.16,34.60,18.25,33.93,32.06,100.00,0
18.20,34.70,18.53,34.53,31.94,100.00,0
18.23,34.85,17.13,34.35,32.28,100.00,0
18.26,35.58,17.45,34.92,31.98,100.00,0
18.30,34.84,17.92,34.48,32.21,100.00,0
18.34,34.81,16.68,34.14,32.00,100.00,0
18.37,35.10,18.06,34.78,32.38,100.00,0
18.41,35.42,19.62,34.72,31.88,100.00,0
18.44,34.69,18.14,34.20,32.04,100.00,0
18.48,33.81,18.20,33.35,31.96,100.00,0
18.51,33.85,18.04,33.58,31.46,100.00,0
18.54,34.86,18.79,34.29,31.46,100.00,0
18.58,33.71,19.12,33.38,31.19,100.00,0
18.61,33.44,17.87,33.37,31.12,100.00,0
18.64,35.83,17.86,34.66,31.59,100.00,0
