Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
25,1515.26,133.15,1513.86,1503.15,100.00,0
50,1636.40,142.37,1633.34,1629.24,100.00,0
75,1882.66,160.04,1884.91,1880.37,100.00,0
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
0.00,2060.96,33.84,2016.75,2218.90,100.00,0
2.06,3364.34,174.61,3358.46,3117.95,100.00,0
5.43,2026.20,226.64,2003.47,2217.54,100.00,0
7.45,3265.06,308.90,3334.25,3095.81,100.00,0
10.72,2014.24,34.21,2006.12,2214.01,100.00,0
12.73,3307.99,70.58,3274.84,3041.77,100.00,0
16.04,2224.19,187.86,2204.30,2163.50,100.00,0
18.26,3244.87,222.03,3240.16,3244.30,100.00,0
21.51,1898.56,247.29,1955.26,2170.44,100.00,0
23.41,2001.17,75.05,1983.56,1974.28,100.00,0
25.41,2023.79,110.48,1982.19,1977.65,100.00,0
27.43,1970.83,233.24,1958.04,1947.83,100.00,0
29.40,1918.87,253.27,1962.65,1955.25,100.00,0
31.32,1939.25,143.71,1961.44,1940.45,100.00,0
33.26,1960.64,69.69,1939.96,1926.29,100.00,0
35.22,3205.90,139.39,3183.52,2947.67,100.00,0
38.43,1872.35,188.45,1876.23,2089.04,100.00,0
40.30,1914.40,202.73,1917.29,1925.86,100.00,0
42.21,1893.76,167.89,1916.04,1910.11,100.00,0
44.11,1916.99,98.10,1903.99,1896.37,100.00,0
46.02,1920.28,138.81,1911.28,1904.27,100.00,0
47.94,1951.90,169.52,1927.02,1902.58,100.00,0
49.90,2129.09,187.51,2150.20,1899.73,100.00,0
52.03,3107.86,171.46,3119.27,3130.78,100.00,0
55.13,1816.91,128.66,1813.81,2024.83,100.00,0
56.95,3094.80,136.29,3096.30,2871.08,100.00,0
60.05,3736.44,138.04,3721.53,3701.19,100.00,0
63.78,1773.17,174.87,1780.91,2003.02,100.00,0
65.55,2106.57,179.08,2109.24,1856.18,100.00,0
67.66,2101.94,137.91,2100.84,2091.04,100.00,0
69.76,1847.62,141.68,1830.84,2064.40,100.00,0
71.61,1830.66,194.97,1839.74,1818.23,100.00,0
73.44,1819.87,156.34,1809.95,1804.97,100.00,0
75.26,1814.06,154.65,1820.68,1808.39,100.00,0
77.08,1804.09,160.04,1814.46,1802.93,100.00,0
78.88,1818.34,147.74,1806.53,1800.04,100.00,0
80.70,1798.27,149.11,1776.86,1775.56,100.00,0
82.50,1747.03,173.74,1771.86,1766.95,100.00,0
84.24,1766.49,145.16,1774.60,1767.83,100.00,0
86.01,1761.64,157.32,1762.87,1756.27,100.00,0
87.77,1992.86,147.48,1989.43,1747.34,100.00,0
89.76,1993.21,138.97,1991.97,1981.85,100.00,0
91.76,3619.34,155.75,3573.14,3579.68,100.00,0
95.38,1883.85,195.86,1915.66,1894.23,100.00,0
97.26,1983.36,169.98,2004.56,1977.54,100.00,0
99.24,3592.13,125.69,3575.70,3588.28,100.00,0
102.84,1699.02,129.35,1685.54,1865.06,100.00,0
104.54,1763.78,199.15,1733.31,1734.49,100.00,0
106.30,1699.03,201.12,1751.43,1743.94,100.00,0
108.00,1730.92,132.94,1710.76,1711.81,100.00,0
109.73,1718.94,186.07,1722.96,1709.94,100.00,0
111.45,1912.12,146.65,1923.16,1699.01,100.00,0
113.36,1682.67,129.51,1682.77,1880.37,100.00,0
115.04,1719.09,137.34,1674.79,1660.82,100.00,0
116.76,1631.40,188.49,1667.65,1663.31,100.00,0
118.39,1650.40,142.20,1653.24,1644.65,100.00,0
120.04,1661.85,150.60,1658.48,1651.86,100.00,0
121.71,1882.66,132.00,1885.55,1671.12,100.00,0
123.59,1662.71,147.93,1657.00,1852.62,100.00,0
125.25,1689.45,150.22,1649.13,1640.59,100.00,0
126.94,1626.43,192.26,1667.66,1661.72,100.00,0
128.57,1891.46,149.09,1884.91,1650.29,100.00,0
130.46,1677.45,154.18,1681.78,1867.25,100.00,0
132.14,1877.08,146.66,1878.94,1679.07,100.00,0
134.01,1634.69,144.91,1633.34,1832.92,100.00,0
135.65,1657.90,140.34,1626.70,1620.65,100.00,0
137.31,1817.61,179.27,1852.74,1645.12,100.00,0
139.12,1614.53,135.45,1611.58,1806.80,100.00,0
140.74,1622.84,139.66,1615.79,1603.59,100.00,0
142.36,1611.35,142.37,1614.75,1610.03,100.00,0
143.97,1609.62,138.87,1610.09,1602.70,100.00,0
145.58,1629.91,140.19,1619.34,1599.97,100.00,0
147.21,1643.77,165.66,1625.46,1619.78,100.00,0
148.85,1601.02,150.65,1622.24,1618.92,100.00,0
150.46,1641.40,123.81,1639.02,1629.24,100.00,0
152.10,1605.07,153.35,1617.66,1619.79,100.00,0
153.70,1636.40,128.81,1626.05,1607.53,100.00,0
155.34,1622.61,151.64,1615.04,1603.52,100.00,0
156.96,1589.99,157.29,1601.44,1605.81,100.00,0
158.55,1846.77,139.54,1799.61,1604.43,100.00,0
160.40,3289.57,179.21,3325.48,3327.85,100.00,0
163.69,1506.80,141.16,1512.19,1687.15,100.00,0
165.19,1791.06,149.28,1783.73,1570.98,100.00,0
166.99,1574.31,176.72,1575.38,1756.85,100.00,0
168.56,1569.18,135.49,1571.70,1556.63,100.00,0
170.13,1572.12,165.03,1548.11,1549.08,100.00,0
171.70,1539.80,142.16,1570.12,1553.71,100.00,0
173.24,1579.55,130.04,1570.52,1566.78,100.00,0
174.82,1551.21,153.54,1547.06,1541.00,100.00,0
176.37,1543.57,150.82,1546.14,1538.89,100.00,0
177.92,1527.93,155.48,1539.58,1535.31,100.00,0
179.44,1543.83,135.61,1540.16,1532.48,100.00,0
180.99,1578.99,121.72,1535.96,1525.39,100.00,0
182.57,1485.30,171.87,1524.49,1516.05,100.00,0
184.05,1525.70,133.15,1527.75,1519.75,100.00,0
185.58,1546.62,133.94,1532.61,1526.10,100.00,0
187.12,1520.73,142.06,1530.68,1523.07,100.00,0
188.64,1544.88,129.95,1535.19,1519.13,100.00,0
190.19,1550.59,149.19,1556.68,1547.87,100.00,0
191.74,1550.62,142.44,1535.05,1533.35,100.00,0
193.29,1528.15,145.13,1535.32,1526.41,100.00,0
194.82,1547.96,136.23,1553.10,1530.16,100.00,0
196.37,1531.83,143.40,1516.70,1530.50,100.00,0
197.90,1514.41,159.18,1528.89,1520.39,100.00,0
199.41,1502.49,139.42,1497.72,1493.02,100.00,0
200.92,1510.02,131.98,1510.95,1495.62,100.00,0
202.43,1558.88,142.45,1513.86,1503.15,100.00,0
203.98,1476.06,183.28,1524.03,1520.58,100.00,0
205.46,1498.67,131.57,1499.56,1483.59,100.00,0
206.96,1696.33,137.21,1692.77,1485.32,100.00,0
208.66,1488.15,156.60,1487.58,1664.34,100.00,0
210.14,1497.82,133.02,1489.85,1474.37,100.00,0
211.64,1679.16,146.73,1690.65,1500.93,100.00,0
213.32,1515.26,125.08,1482.55,1649.93,100.00,0
214.84,1451.69,138.70,1478.71,1476.67,100.00,0
216.29,1519.88,153.59,1511.25,1477.70,100.00,0
217.81,1489.43,139.19,1485.69,1485.18,100.00,0
219.30,1464.14,141.45,1473.31,1479.49,100.00,0
220.76,1480.98,141.24,1480.52,1470.83,100.00,0
222.24,1679.34,140.53,1677.97,1499.70,100.00,0
223.92,1533.74,140.06,1487.86,1648.97,100.00,0
225.45,1442.11,190.94,1476.84,1463.62,100.00,0
226.90,1482.19,150.36,1489.09,1478.57,100.00,0
228.38,1477.92,138.74,1476.49,1468.78,100.00,0
229.86,1483.31,140.88,1480.70,1467.67,100.00,0
231.34,1475.31,128.98,1473.24,1461.32,100.00,0
232.82,1638.54,142.06,1646.57,1479.21,100.00,0
234.45,1478.51,132.21,1437.47,1603.09,100.00,0
235.93,1412.54,172.46,1450.44,1439.81,100.00,0
237.35,1453.52,144.65,1442.43,1432.08,100.00,0
238.80,1429.29,131.44,1438.52,1433.86,100.00,0
240.23,1428.61,135.24,1423.49,1422.19,100.00,0
241.66,1425.50,139.68,1429.75,1419.39,100.00,0
243.08,1419.27,126.60,1422.53,1420.95,100.00,0
244.50,1480.00,129.18,1431.50,1422.77,100.00,0
245.98,1386.78,173.58,1426.97,1418.57,100.00,0
247.37,1441.24,130.90,1436.49,1424.47,100.00,0
248.81,1466.97,126.46,1462.57,1451.56,100.00,0
250.28,1422.38,141.43,1433.86,1438.18,100.00,0
251.70,1410.00,128.19,1406.31,1404.62,100.00,0
253.11,1406.52,125.32,1405.26,1398.90,100.00,0
254.52,1415.85,128.43,1421.49,1407.07,100.00,0
255.93,1454.87,126.28,1415.58,1400.77,100.00,0
257.39,1555.33,169.76,1593.51,1403.74,100.00,0
258.94,3073.33,130.87,3068.71,3073.03,100.00,0
262.01,1328.28,132.80,1329.82,1475.86,100.00,0
263.34,1598.70,132.22,1589.60,1398.53,100.00,0
264.94,1404.33,171.88,1409.97,1569.51,100.00,0
266.35,1461.06,115.85,1403.99,1397.18,100.00,0
