Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
25,512.86,40.44,510.85,505.18,100.00,0
50,668.14,42.90,670.63,652.36,100.00,0
75,682.72,44.84,680.98,675.32,100.00,0
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
0.00,562.21,31.53,501.11,499.75,100.00,0
0.56,450.75,86.98,501.11,503.26,100.00,0
1.01,762.83,27.75,1237.69,501.41,100.00,0
1.78,286.86,33.49,235.84,501.95,100.00,0
2.06,679.24,51.59,235.84,643.85,100.00,0
2.74,759.58,64.00,1420.53,529.81,100.00,0
3.50,258.73,41.41,55.40,508.79,100.00,0
3.76,754.16,32.27,959.29,499.70,100.00,0
4.51,267.29,37.39,54.09,505.26,100.00,0
4.78,523.98,33.15,511.69,504.72,100.00,0
5.31,506.84,51.72,511.69,503.97,100.00,0
5.81,516.29,39.54,505.37,503.37,100.00,0
6.33,515.80,45.76,510.71,506.97,100.00,0
6.84,512.71,48.89,513.00,505.24,100.00,0
7.36,690.52,48.34,687.13,669.74,100.00,0
8.05,672.24,46.86,681.42,675.13,100.00,0
8.72,689.97,38.71,682.32,679.53,100.00,0
9.41,685.69,43.35,685.04,679.53,100.00,0
10.10,679.32,45.28,683.53,677.14,100.00,0
10.78,681.91,40.01,679.26,675.32,100.00,0
11.46,683.04,40.74,676.57,675.11,100.00,0
12.14,674.33,44.08,670.63,673.75,100.00,0
12.81,700.56,38.63,698.65,685.62,100.00,0
13.51,621.59,48.14,622.91,619.28,100.00,0
14.14,623.49,46.28,617.41,613.89,100.00,0
14.76,653.36,53.52,657.50,654.83,100.00,0
15.41,674.97,42.75,675.84,671.15,100.00,0
16.09,675.77,40.57,674.02,671.13,100.00,0
16.76,678.23,39.33,676.01,674.05,100.00,0
17.44,688.36,39.95,682.08,674.30,100.00,0
18.13,687.81,43.30,686.52,681.98,100.00,0
18.82,680.17,42.90,677.41,672.68,100.00,0
19.50,680.84,47.57,680.98,677.79,100.00,0
20.18,687.99,44.49,684.78,682.51,100.00,0
20.87,678.89,44.75,677.83,673.54,100.00,0
21.55,680.13,43.92,678.66,674.32,100.00,0
22.23,684.76,43.87,683.71,678.44,100.00,0
22.91,672.68,45.20,672.40,670.54,100.00,0
23.58,682.72,42.40,681.55,675.65,100.00,0
24.27,678.13,43.87,676.20,672.91,100.00,0
24.94,682.69,43.53,677.64,675.85,100.00,0
25.63,675.85,45.10,676.48,671.45,100.00,0
26.30,681.92,43.95,679.67,675.50,100.00,0
26.99,673.28,43.89,674.30,671.01,100.00,0
27.66,550.17,41.23,547.33,533.17,100.00,0
28.21,515.61,45.11,512.74,510.53,100.00,0
28.72,508.88,44.84,511.86,505.06,100.00,0
29.23,511.59,42.75,511.48,504.90,100.00,0
29.74,518.57,43.67,515.71,508.01,100.00,0
30.26,668.14,47.18,667.25,652.36,100.00,0
30.93,684.36,40.48,683.01,677.87,100.00,0
31.62,683.19,39.89,676.97,675.25,100.00,0
32.30,690.09,42.90,687.79,682.66,100.00,0
32.99,673.20,44.84,675.84,671.04,100.00,0
