Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
25,27.82,7.75,27.13,25.33,100.00,0
50,28.64,8.02,27.93,25.99,100.00,0
75,29.38,8.44,28.64,26.26,100.00,0
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
0.00,35.01,11.69,34.37,32.66,100.00,0
0.04,41.62,17.27,41.28,32.71,100.00,0
0.08,28.27,8.30,27.68,32.81,100.00,0
0.10,38.05,10.56,37.28,33.72,100.00,0
0.14,34.98,8.08,34.36,32.31,100.00,0
0.18,35.06,8.38,34.27,32.64,100.00,0
0.21,34.22,9.03,33.79,32.37,100.00,0
0.25,36.54,7.73,35.81,33.48,100.00,0
0.28,36.56,7.70,35.74,33.35,100.00,0
0.32,35.57,7.82,34.94,32.69,100.00,0
0.36,34.87,8.15,34.23,32.33,100.00,0
0.39,36.03,8.25,35.36,32.68,100.00,0
0.43,34.66,7.96,33.80,32.68,100.00,0
0.46,34.42,8.54,33.86,32.53,100.00,0
0.50,36.50,7.69,35.68,32.64,100.00,0
0.53,35.02,8.07,34.33,32.44,100.00,0
0.57,34.86,7.78,34.36,32.45,100.00,0
0.60,35.14,8.08,34.21,33.22,100.00,0
0.64,36.72,8.55,36.22,33.41,100.00,0
0.67,36.18,8.94,35.55,33.33,100.00,0
0.71,36.52,8.72,35.76,33.42,100.00,0
0.75,33.96,8.44,33.19,32.35,100.00,0
0.78,35.65,8.10,35.04,32.16,100.00,0
0.82,36.82,7.62,36.11,33.53,100.00,0
0.85,35.71,7.64,34.96,33.52,100.00,0
0.89,36.49,8.44,35.69,33.19,100.00,0
0.93,35.66,7.80,35.04,33.33,100.00,0
0.96,36.18,8.75,35.33,32.69,100.00,0
1.00,34.49,9.27,33.80,32.34,100.00,0
1.03,36.28,8.24,35.57,33.58,100.00,0
1.07,36.71,8.77,36.03,33.53,100.00,0
1.10,35.13,8.84,34.34,33.34,100.00,0
1.14,36.60,7.71,35.85,33.32,100.00,0
1.18,34.90,7.78,34.21,32.48,100.00,0
1.21,35.91,8.09,35.18,32.92,100.00,0
1.25,36.42,8.21,35.65,33.61,100.00,0
1.28,35.48,8.38,34.77,33.47,100.00,0
1.32,37.18,8.13,36.45,33.59,100.00,0
1.36,35.97,8.01,35.15,33.39,100.00,0
1.39,34.67,8.70,34.19,32.37,100.00,0
1.43,34.73,8.09,34.51,32.68,100.00,0
1.46,37.23,7.79,36.53,32.81,100.00,0
1.50,35.23,8.16,34.53,33.52,100.00,0
1.53,37.61,7.78,37.02,33.25,100.00,0
1.57,33.97,7.97,33.24,32.62,100.00,0
1.61,34.51,7.86,33.74,32.71,100.00,0
1.64,39.79,8.29,38.86,36.13,100.00,0
1.68,25.82,7.89,25.16,24.47,100.00,0
1.71,29.15,7.58,28.44,25.56,100.00,0
1.74,28.09,8.03,27.45,25.41,100.00,0
1.76,28.48,7.65,27.71,25.65,100.00,0
1.79,28.03,7.52,27.31,24.49,100.00,0
1.82,27.95,8.13,27.08,24.86,100.00,0
1.85,27.37,8.10,26.86,26.06,100.00,0
1.87,29.24,8.06,28.62,25.89,100.00,0
1.90,29.31,7.59,28.46,25.56,100.00,0
1.93,26.83,10.37,26.25,25.53,100.00,0
1.96,29.89,8.70,29.02,25.93,100.00,0
1.99,26.20,8.08,26.07,24.40,100.00,0
2.02,28.27,7.57,27.54,24.93,100.00,0
2.04,29.54,8.51,28.82,26.57,100.00,0
2.07,29.43,8.46,28.86,26.55,100.00,0
2.10,28.51,8.33,27.91,25.91,100.00,0
2.13,29.36,8.90,28.44,26.03,100.00,0
2.16,28.80,7.71,27.75,25.89,100.00,0
2.19,27.43,7.30,26.61,24.81,100.00,0
2.22,27.30,8.42,26.77,24.93,100.00,0
2.25,28.70,8.85,28.00,26.46,100.00,0
2.27,29.76,8.78,29.03,26.33,100.00,0
2.30,28.31,7.85,27.52,26.17,100.00,0
2.33,28.87,7.74,28.25,25.86,100.00,0
2.36,29.12,8.11,28.17,25.54,100.00,0
2.39,27.12,7.93,26.38,24.60,100.00,0
2.42,28.67,8.41,28.20,25.10,100.00,0
2.45,28.76,8.47,27.84,26.70,100.00,0
2.47,29.25,7.75,28.66,26.56,100.00,0
2.50,29.32,7.93,28.47,25.98,100.00,0
2.53,27.45,8.17,26.85,25.59,100.00,0
2.56,30.24,8.19,29.57,26.22,100.00,0
2.59,27.62,8.61,26.76,24.75,100.00,0
2.62,26.15,7.82,25.57,24.82,100.00,0
2.64,29.06,8.17,28.53,25.27,100.00,0
2.67,28.43,7.61,27.52,26.50,100.00,0
2.70,29.08,7.56,28.55,26.23,100.00,0
2.73,29.52,7.42,28.71,26.02,100.00,0
2.76,28.56,7.55,27.70,25.72,100.00,0
2.79,28.33,7.48,27.56,24.67,100.00,0
2.82,26.46,8.48,25.97,24.72,100.00,0
2.84,28.26,8.27,27.59,26.02,100.00,0
2.87,29.12,7.64,28.26,26.60,100.00,0
2.90,29.38,8.65,28.55,25.97,100.00,0
2.93,27.83,8.48,27.57,24.68,100.00,0
2.96,27.21,8.19,26.54,25.51,100.00,0
2.99,30.43,8.17,29.48,26.56,100.00,0
3.02,26.71,8.11,25.98,24.67,100.00,0
3.04,29.05,8.61,29.34,25.47,100.00,0
