Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
16.39,35.40,17.34,27.25,41.07,100.00,0
16.42,43.89,18.32,36.05,40.94,100.00,0
16.47,44.64,18.98,42.18,41.40,100.00,0
16.51,43.71,18.86,44.39,40.87,100.00,0
16.55,43.78,19.26,44.87,40.40,100.00,0
16.60,44.33,18.85,42.19,40.89,100.00,0
16.64,43.64,19.90,43.39,40.57,100.00,0
16.69,43.68,20.13,43.56,40.60,100.00,0
16.73,43.63,19.08,41.92,40.47,100.00,0
16.77,43.73,19.22,43.37,40.62,100.00,0
16.82,79.43,17.82,92.74,39.99,100.00,0
16.90,29.23,20.00,28.88,39.13,100.00,0
16.93,55.55,17.08,54.65,40.65,100.00,0
16.98,29.01,19.05,28.21,40.24,100.00,0
17.01,28.89,17.82,28.16,41.48,100.00,0
17.04,40.12,18.92,26.87,41.55,100.00,0
17.08,52.60,19.17,41.50,40.64,100.00,0
17.13,78.09,18.69,100.13,39.43,100.00,0
17.21,28.40,19.99,27.87,39.54,100.00,0
17.24,29.04,17.34,28.63,41.10,100.00,0
17.27,37.98,16.65,27.44,41.37,100.00,0
17.31,44.73,19.38,39.54,40.83,100.00,0
17.35,43.73,20.37,43.39,40.71,100.00,0
17.39,43.08,18.70,43.63,40.30,100.00,0
17.44,79.91,19.40,90.95,40.70,100.00,0
17.52,28.66,19.24,28.21,39.59,100.00,0
17.55,29.28,17.28,28.79,40.94,100.00,0
17.58,36.83,17.81,26.92,40.89,100.00,0
17.61,43.99,19.21,36.79,41.11,100.00,0
17.66,43.60,18.41,43.63,40.28,100.00,0
17.70,43.91,19.33,42.74,40.65,100.00,0
17.74,42.49,18.91,43.36,39.72,100.00,0
17.79,44.51,18.13,43.69,41.01,100.00,0
17.83,43.69,20.23,42.65,40.90,100.00,0
17.87,43.90,21.28,42.98,41.01,100.00,0
17.92,44.68,17.76,43.15,41.20,100.00,0
17.96,79.74,19.16,94.04,41.13,100.00,0
18.04,29.41,19.67,29.16,40.12,100.00,0
18.07,30.87,17.43,30.16,41.10,100.00,0
18.10,35.82,17.86,27.52,41.08,100.00,0
18.14,44.39,18.14,35.85,41.31,100.00,0
18.18,43.69,20.71,43.97,40.68,100.00,0
18.23,43.48,19.57,43.34,40.72,100.00,0
18.27,43.99,19.11,42.14,40.93,100.00,0
18.31,43.72,19.35,43.39,40.32,100.00,0
18.36,43.90,19.51,43.98,40.79,100.00,0
18.40,43.10,18.65,42.37,40.10,100.00,0
18.44,78.41,17.33,91.42,40.33,100.00,0
18.52,29.24,18.39,29.02,39.87,100.00,0
18.55,30.78,18.39,30.49,41.06,100.00,0
18.58,36.56,17.62,27.72,41.58,100.00,0
18.62,44.48,18.66,35.57,41.10,100.00,0
18.66,44.19,19.45,45.33,40.98,100.00,0
18.71,43.94,19.79,42.03,41.06,100.00,0
18.75,44.37,18.92,46.24,41.25,100.00,0
18.80,43.67,18.33,42.06,40.62,100.00,0
18.84,78.20,17.56,91.39,40.04,100.00,0
18.92,28.67,18.47,28.22,39.80,100.00,0
18.95,28.87,18.04,28.15,40.83,100.00,0
18.98,38.81,18.89,28.53,41.28,100.00,0
19.01,80.86,18.32,89.35,40.85,100.00,0
19.10,29.21,19.71,28.38,40.05,100.00,0
19.12,29.28,18.26,28.71,41.82,100.00,0
19.15,37.19,17.57,27.59,41.31,100.00,0
19.19,44.07,18.83,38.16,41.21,100.00,0
19.24,82.12,17.89,93.12,40.47,100.00,0
19.32,27.94,20.50,29.30,38.94,100.00,0
19.35,29.84,17.21,29.05,41.75,100.00,0
19.38,35.46,17.02,27.41,41.85,100.00,0
19.41,43.91,19.23,35.82,41.13,100.00,0
19.45,44.00,19.42,42.87,40.74,100.00,0
19.50,43.57,18.22,43.00,40.28,100.00,0
19.54,43.54,19.52,43.49,40.56,100.00,0
19.59,44.40,18.65,42.94,40.71,100.00,0
19.63,79.87,17.58,93.89,41.12,100.00,0
19.71,28.83,17.94,28.41,40.15,100.00,0
19.74,29.14,18.91,28.34,41.25,100.00,0
19.77,35.88,17.31,28.21,39.72,100.00,0
19.80,43.06,19.44,34.51,40.19,100.00,0
19.85,43.97,17.80,42.71,41.07,100.00,0
19.89,42.80,18.81,43.76,39.95,100.00,0
19.93,45.44,19.56,41.75,41.63,100.00,0
19.98,80.89,17.63,95.94,40.52,100.00,0
20.06,28.59,19.43,28.18,39.77,100.00,0
20.09,28.91,18.04,28.17,41.01,100.00,0
20.12,37.10,16.83,28.39,41.27,100.00,0
20.15,44.12,19.52,37.04,41.09,100.00,0
20.20,43.81,19.04,42.48,41.10,100.00,0
20.24,43.90,18.77,44.08,40.96,100.00,0
20.29,44.28,19.76,42.13,40.92,100.00,0
20.33,79.21,18.10,94.14,40.70,100.00,0
20.41,30.11,17.90,29.13,40.05,100.00,0
20.44,29.42,18.22,29.19,41.03,100.00,0
20.47,71.60,17.84,70.49,41.11,100.00,0
20.54,30.27,19.43,29.31,39.66,100.00,0
20.57,29.31,17.44,29.12,41.00,100.00,0
20.60,71.24,16.19,69.98,41.44,100.00,0
20.67,29.17,20.50,28.75,40.05,100.00,0
20.70,29.80,16.64,29.26,41.34,100.00,0
20.73,38.16,17.85,26.90,41.82,100.00,0
20.77,44.19,18.42,39.22,41.14,100.00,0
20.81,43.83,18.63,42.49,40.90,100.00,0
20.86,44.05,19.01,43.17,41.15,100.00,0
20.90,43.67,18.05,44.50,40.88,100.00,0
20.94,44.51,19.27,42.68,41.20,100.00,0
20.99,44.74,18.69,42.64,41.03,100.00,0
21.03,43.21,18.42,45.12,40.47,100.00,0
21.08,44.10,18.56,41.99,40.67,100.00,0
21.12,44.09,18.99,44.30,40.99,100.00,0
21.17,44.30,19.30,43.79,41.03,100.00,0
21.21,43.90,19.24,42.87,40.96,100.00,0
21.25,44.05,18.53,42.45,41.16,100.00,0
21.30,44.38,18.66,43.43,41.11,100.00,0
21.34,43.86,18.04,43.94,40.99,100.00,0
21.39,43.87,18.94,43.35,40.70,100.00,0
21.43,43.77,17.64,42.84,40.72,100.00,0
21.47,44.13,19.39,44.03,41.00,100.00,0
21.52,44.13,19.73,42.89,41.08,100.00,0
21.56,44.45,19.31,45.15,41.28,100.00,0
21.61,79.11,19.75,92.57,40.35,100.00,0
21.69,29.34,19.15,28.46,39.89,100.00,0
21.71,29.85,17.42,29.25,41.19,100.00,0
21.74,36.93,17.56,28.09,41.16,100.00,0
21.78,43.20,17.87,35.75,40.22,100.00,0
21.82,44.57,19.96,43.11,41.53,100.00,0
21.87,44.06,19.35,44.66,41.02,100.00,0
21.91,44.13,20.26,43.20,41.07,100.00,0
21.96,44.28,20.52,42.62,40.87,100.00,0
22.00,43.72,20.98,43.65,40.78,100.00,0
22.05,44.24,18.29,42.41,41.17,100.00,0
22.09,85.54,19.70,100.53,47.38,100.00,0
22.18,30.41,18.88,29.95,38.51,100.00,0
22.21,29.64,18.70,28.78,40.85,100.00,0
22.24,33.69,17.92,26.76,41.21,100.00,0
22.27,44.87,18.23,33.87,41.12,100.00,0
22.31,43.88,18.22,45.26,40.79,100.00,0
22.36,43.75,19.83,42.85,40.47,100.00,0
22.40,42.62,18.51,42.67,39.89,100.00,0
22.44,43.58,19.16,43.06,40.66,100.00,0
22.49,44.36,17.62,41.99,40.46,100.00,0
22.53,44.19,18.80,45.44,40.83,100.00,0
22.58,43.79,18.82,41.39,40.67,100.00,0
22.62,43.79,20.17,44.36,40.84,100.00,0
22.66,43.39,18.41,42.42,40.17,100.00,0
22.71,44.40,19.89,42.52,40.95,100.00,0
22.75,43.04,18.95,43.91,40.42,100.00,0
22.79,44.14,18.50,42.73,40.60,100.00,0
22.84,43.70,18.30,43.75,40.71,100.00,0
22.88,43.87,18.71,42.32,40.83,100.00,0
22.93,44.28,18.55,42.94,41.03,100.00,0
22.97,43.43,18.86,45.59,40.87,100.00,0
23.01,44.52,18.24,42.25,40.77,100.00,0
23.06,44.32,20.57,43.06,41.29,100.00,0
23.10,44.00,18.24,43.84,41.05,100.00,0
23.15,80.36,17.26,93.80,40.70,100.00,0
23.23,29.42,19.66,29.27,39.99,100.00,0
23.26,30.69,17.84,29.43,41.54,100.00,0
23.29,35.99,17.18,27.35,41.58,100.00,0
23.32,79.92,17.63,87.21,40.39,100.00,0
