Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
5.82,48.89,26.84,48.81,45.02,100.00,0
5.87,51.69,25.30,50.88,47.90,100.00,0
5.92,48.81,26.90,48.27,46.86,100.00,0
5.97,48.15,26.83,47.88,45.03,100.00,0
6.02,52.41,25.21,51.10,47.81,100.00,0
6.07,49.81,25.92,49.76,47.26,100.00,0
6.12,50.15,26.05,49.36,47.02,100.00,0
6.17,47.58,26.51,46.97,45.07,100.00,0
6.22,51.69,26.52,50.79,46.33,100.00,0
6.27,49.81,27.90,49.27,47.54,100.00,0
6.32,50.48,25.71,49.63,46.79,100.00,0
6.37,47.93,26.70,47.50,45.53,100.00,0
6.42,51.04,29.88,50.48,46.70,100.00,0
6.47,50.80,25.08,50.73,47.60,100.00,0
6.52,62.33,26.38,61.22,59.45,100.00,0
6.58,45.21,26.58,45.07,42.94,100.00,0
6.63,50.98,26.43,50.24,46.77,100.00,0
6.68,50.63,26.65,49.81,47.06,100.00,0
6.73,71.39,26.35,50.10,45.52,100.00,0
6.80,30.20,46.39,49.71,45.52,100.00,0
6.83,48.71,25.89,48.60,47.58,100.00,0
6.88,51.61,25.63,50.65,48.48,100.00,0
6.93,50.86,24.68,49.77,47.22,100.00,0
6.98,47.66,29.21,47.53,45.50,100.00,0
7.03,49.32,26.77,48.69,46.28,100.00,0
7.08,50.85,27.24,50.08,46.89,100.00,0
7.13,51.07,25.58,50.19,47.36,100.00,0
7.18,47.52,26.59,47.70,45.46,100.00,0
7.23,48.87,26.69,48.13,45.54,100.00,0
7.28,52.81,26.78,51.71,47.76,100.00,0
7.33,47.13,27.26,46.80,45.09,100.00,0
7.38,50.54,26.14,50.29,47.33,100.00,0
7.43,50.27,27.00,49.73,47.34,100.00,0
7.48,50.75,27.55,50.02,47.19,100.00,0
7.53,51.52,26.15,50.62,47.41,100.00,0
7.58,49.32,26.22,48.62,47.23,100.00,0
7.63,47.83,27.04,47.54,45.01,100.00,0
7.68,51.63,26.20,51.08,47.21,100.00,0
7.73,49.96,27.22,49.12,47.53,100.00,0
7.78,48.80,26.35,48.47,46.68,100.00,0
7.83,49.59,26.77,48.73,45.08,100.00,0
7.88,50.49,25.93,49.95,47.15,100.00,0
7.93,50.10,27.38,49.40,47.23,100.00,0
7.98,50.53,25.78,49.75,46.99,100.00,0
8.03,48.82,26.75,48.24,45.59,100.00,0
8.08,49.77,27.77,48.84,46.72,100.00,0
8.13,48.00,26.16,47.40,45.06,100.00,0
8.18,53.41,27.63,52.93,47.88,100.00,0
8.23,46.15,27.79,45.37,45.47,100.00,0
8.28,50.09,27.42,49.28,45.53,100.00,0
8.33,50.35,25.79,49.54,47.41,100.00,0
8.38,51.00,26.61,50.27,47.54,100.00,0
8.43,50.66,27.35,50.17,47.18,100.00,0
8.48,49.85,26.75,49.21,47.36,100.00,0
8.53,50.96,27.85,50.30,47.36,100.00,0
8.58,51.70,30.10,50.95,47.47,100.00,0
8.63,50.27,26.65,49.67,47.02,100.00,0
8.68,49.35,26.15,48.14,45.42,100.00,0
8.73,49.04,27.29,48.88,46.87,100.00,0
8.78,50.55,25.99,49.79,47.25,100.00,0
8.83,50.53,27.58,49.63,47.77,100.00,0
8.88,49.94,26.04,49.40,44.83,100.00,0
8.93,50.20,26.62,49.62,47.91,100.00,0
8.98,51.34,28.99,50.56,47.71,100.00,0
9.03,49.28,25.44,48.66,47.11,100.00,0
9.08,52.06,27.55,51.68,47.10,100.00,0
9.13,49.15,27.11,48.33,47.04,100.00,0
9.18,52.38,26.21,49.99,46.99,100.00,0
9.24,48.14,27.01,47.59,47.26,100.00,0
9.28,50.91,28.32,50.01,47.33,100.00,0
9.33,50.87,26.37,50.15,47.05,100.00,0
9.39,50.87,26.32,50.02,47.10,100.00,0
9.44,49.54,28.37,48.83,47.40,100.00,0
9.49,47.18,28.07,46.70,45.11,100.00,0
9.53,50.69,26.50,50.02,46.90,100.00,0
9.58,52.13,25.59,51.17,47.49,100.00,0
9.64,48.00,29.07,47.34,45.98,100.00,0
9.68,48.83,26.10,48.08,46.08,100.00,0
9.73,50.64,27.93,50.55,47.04,100.00,0
9.78,50.53,26.24,49.41,47.60,100.00,0
9.83,49.19,27.40,48.31,44.79,100.00,0
9.88,49.37,29.23,49.26,45.62,100.00,0
9.93,50.42,26.80,49.74,47.96,100.00,0
9.98,49.58,31.56,48.99,46.87,100.00,0
10.03,48.77,26.40,48.31,45.16,100.00,0
10.08,51.14,27.78,50.50,46.74,100.00,0
10.13,51.54,26.44,50.87,47.73,100.00,0
10.18,50.60,25.89,49.52,46.96,100.00,0
10.23,50.05,26.43,49.81,47.08,100.00,0
10.28,51.36,25.90,50.50,47.37,100.00,0
10.34,49.56,25.58,48.98,47.57,100.00,0
10.39,52.01,25.82,51.53,46.42,100.00,0
10.44,49.18,26.46,48.07,47.34,100.00,0
10.49,50.29,28.51,49.71,47.14,100.00,0
10.54,49.40,25.70,48.82,46.90,100.00,0
10.59,50.96,26.04,50.42,47.40,100.00,0
10.64,51.30,27.68,50.19,47.57,100.00,0
10.69,50.05,27.73,49.61,47.47,100.00,0
10.74,50.96,27.04,50.15,47.41,100.00,0
10.79,50.54,25.20,50.24,47.33,100.00,0
10.84,49.92,25.98,49.28,46.94,100.00,0
10.89,50.18,28.97,49.52,47.25,100.00,0
10.94,51.68,26.21,50.70,47.54,100.00,0
10.99,50.03,28.24,49.57,47.62,100.00,0
11.04,49.47,27.29,48.91,47.24,100.00,0
11.09,50.64,27.76,49.85,47.07,100.00,0
11.14,49.48,25.23,48.91,45.29,100.00,0
11.19,48.37,26.84,47.79,46.22,100.00,0
11.24,50.76,25.80,49.78,46.69,100.00,0
11.29,49.99,27.67,49.43,47.14,100.00,0
11.34,47.40,26.24,47.48,45.27,100.00,0
11.39,49.96,28.33,48.92,45.63,100.00,0
11.44,50.08,27.84,50.21,46.47,100.00,0
11.49,51.41,28.59,50.88,48.26,100.00,0
11.54,56.74,25.89,55.85,46.25,100.00,0
11.60,51.05,26.44,50.01,45.76,100.00,0
11.65,49.41,28.15,49.37,47.36,100.00,0
11.70,50.75,25.48,49.80,47.45,100.00,0
11.75,48.29,28.93,47.48,45.48,100.00,0
11.80,50.29,24.85,49.66,47.02,100.00,0
11.85,48.86,26.74,48.19,45.54,100.00,0
11.89,50.76,26.65,49.85,47.69,100.00,0
11.95,48.80,27.28,48.20,45.90,100.00,0
11.99,49.79,27.74,49.36,45.85,100.00,0
12.04,50.19,26.70,49.25,48.05,100.00,0
12.09,51.60,29.15,51.36,47.50,100.00,0
12.15,50.19,27.43,49.79,47.65,100.00,0
12.20,48.86,26.91,48.41,44.68,100.00,0
