Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
25,959.20,175.97,958.83,955.03,100.00,0
50,961.68,178.93,960.86,956.87,100.00,0
75,966.58,182.66,964.75,959.92,100.00,0
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
0.00,957.90,175.47,955.29,951.59,100.00,0
0.96,955.66,182.66,955.17,952.21,100.00,0
1.91,963.59,199.45,962.52,957.78,100.00,0
2.88,961.04,185.62,960.01,956.08,100.00,0
3.84,978.15,204.51,975.16,960.41,100.00,0
4.82,962.90,205.83,962.71,962.79,100.00,0
5.78,966.12,191.03,964.03,959.90,100.00,0
6.75,956.14,180.53,959.35,956.03,100.00,0
7.70,961.30,175.80,960.35,956.81,100.00,0
8.66,960.77,189.58,962.08,954.92,100.00,0
9.62,967.07,173.46,967.28,966.91,100.00,0
10.59,962.70,173.29,962.14,955.47,100.00,0
11.55,961.20,167.49,959.83,957.17,100.00,0
12.51,962.55,170.97,961.98,957.76,100.00,0
13.48,966.34,175.42,964.68,959.40,100.00,0
14.44,970.68,186.94,970.36,960.35,100.00,0
15.41,961.60,179.85,960.37,963.92,100.00,0
16.38,959.46,178.33,957.79,954.73,100.00,0
17.34,961.79,188.69,962.06,957.39,100.00,0
18.30,959.90,186.94,959.76,956.74,100.00,0
19.26,967.31,179.86,966.20,960.46,100.00,0
20.22,968.71,176.88,968.77,967.32,100.00,0
21.19,964.26,179.16,962.90,956.51,100.00,0
22.16,965.56,183.23,965.60,961.83,100.00,0
23.12,964.05,172.44,962.67,959.66,100.00,0
24.09,961.60,178.08,961.98,956.75,100.00,0
25.05,970.17,175.62,969.23,957.95,100.00,0
26.02,967.38,177.03,966.04,970.38,100.00,0
26.99,970.57,189.76,961.17,958.00,100.00,0
27.96,958.18,209.00,966.75,962.22,100.00,0
28.91,965.50,187.73,964.36,959.92,100.00,0
29.88,964.38,189.60,963.25,960.42,100.00,0
30.84,967.51,181.83,967.83,963.70,100.00,0
31.81,965.00,182.43,963.97,959.45,100.00,0
32.78,961.82,186.48,961.19,956.94,100.00,0
33.74,959.93,178.00,959.70,957.09,100.00,0
34.70,962.12,175.76,960.45,956.47,100.00,0
35.66,968.79,185.98,968.86,964.57,100.00,0
36.63,960.44,180.02,959.73,956.87,100.00,0
37.59,973.44,180.10,964.75,959.89,100.00,0
38.56,955.83,185.21,962.27,959.68,100.00,0
39.52,960.26,176.88,959.58,954.81,100.00,0
40.48,969.22,177.66,969.26,958.50,100.00,0
41.45,956.97,173.13,955.30,958.32,100.00,0
42.41,958.55,178.93,958.51,955.08,100.00,0
43.36,959.72,173.79,958.31,954.59,100.00,0
44.32,961.06,179.81,960.27,955.33,100.00,0
45.29,960.36,186.84,960.17,956.30,100.00,0
46.25,972.63,179.08,972.04,969.87,100.00,0
47.22,961.87,182.61,960.86,956.50,100.00,0
48.18,961.68,175.42,960.87,955.58,100.00,0
49.14,964.94,173.75,963.92,959.00,100.00,0
50.11,957.65,177.95,957.50,955.07,100.00,0
51.06,968.76,176.02,968.68,954.74,100.00,0
52.03,959.70,179.81,958.02,963.09,100.00,0
52.99,1025.35,195.89,1026.56,1005.99,100.00,0
54.02,981.15,159.83,979.19,987.56,100.00,0
55.00,960.47,179.45,960.07,954.85,100.00,0
55.96,974.17,181.76,973.91,962.87,100.00,0
56.93,960.92,191.30,960.19,955.51,100.00,0
57.89,961.87,173.49,961.06,957.01,100.00,0
58.86,961.51,182.60,960.47,956.29,100.00,0
59.82,962.08,176.46,961.95,957.63,100.00,0
60.78,963.72,175.97,961.84,957.29,100.00,0
61.74,971.38,182.97,971.20,968.02,100.00,0
62.72,960.22,178.95,958.94,954.68,100.00,0
63.68,961.75,179.31,961.46,955.79,100.00,0
64.64,961.05,184.22,960.38,958.61,100.00,0
65.60,962.22,177.83,961.36,957.80,100.00,0
66.56,967.70,180.62,966.19,956.03,100.00,0
67.53,957.89,178.10,957.97,959.26,100.00,0
68.49,962.26,189.56,961.40,958.09,100.00,0
69.45,960.35,178.23,959.99,954.89,100.00,0
70.41,959.93,180.96,959.68,956.63,100.00,0
71.37,961.28,176.87,960.10,955.63,100.00,0
72.33,971.30,174.67,970.26,963.96,100.00,0
73.30,962.21,181.33,961.97,958.49,100.00,0
74.26,960.80,178.85,959.90,956.58,100.00,0
