Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
54.03,21.52,6.43,20.89,19.42,100.00,0
54.05,21.00,6.91,20.54,19.67,100.00,0
54.07,23.05,6.61,22.47,20.18,100.00,0
54.09,21.73,6.68,21.50,20.42,100.00,0
54.11,23.57,6.08,23.46,21.00,100.00,0
54.14,23.56,6.82,22.87,20.89,100.00,0
54.16,25.93,6.79,25.07,20.78,100.00,0
54.19,25.47,8.48,24.82,20.32,100.00,0
54.21,24.27,11.07,23.53,20.61,100.00,0
54.24,23.58,9.22,22.84,20.41,100.00,0
54.26,25.49,8.52,24.40,20.63,100.00,0
54.28,22.75,10.91,22.61,20.69,100.00,0
54.31,23.73,8.94,22.88,20.66,100.00,0
54.33,24.78,8.45,24.25,20.67,100.00,0
54.36,23.05,8.14,22.42,20.15,100.00,0
54.38,23.39,8.33,22.72,20.28,100.00,0
54.40,25.28,8.71,24.57,20.13,100.00,0
54.43,23.87,10.41,23.10,20.61,100.00,0
54.45,23.31,9.03,22.60,20.88,100.00,0
54.47,24.98,8.49,24.12,20.91,100.00,0
54.50,23.46,10.66,22.98,20.60,100.00,0
54.52,24.32,8.72,23.54,20.82,100.00,0
54.55,23.92,8.40,23.32,20.51,100.00,0
54.57,24.27,8.79,23.61,19.97,100.00,0
54.60,23.13,8.21,22.12,20.28,100.00,0
54.62,23.44,10.64,23.52,20.17,100.00,0
54.64,24.70,11.18,24.19,20.29,100.00,0
54.67,22.23,8.88,21.54,20.46,100.00,0
54.69,26.31,8.15,24.94,20.73,100.00,0
54.72,21.81,10.84,21.79,20.03,100.00,0
54.74,23.46,8.65,23.38,20.33,100.00,0
54.76,25.28,8.42,24.61,20.17,100.00,0
54.79,22.96,8.74,22.20,20.47,100.00,0
54.81,23.66,8.48,22.98,20.55,100.00,0
54.83,23.91,8.92,22.83,20.10,100.00,0
54.86,25.53,9.41,25.07,20.24,100.00,0
54.88,22.78,8.74,22.07,20.33,100.00,0
54.90,26.11,9.12,25.43,20.63,100.00,0
54.93,23.36,8.76,22.61,20.25,100.00,0
54.95,23.97,8.23,23.12,20.09,100.00,0
54.98,23.41,8.42,22.80,19.31,100.00,0
55.00,22.95,8.18,22.36,19.45,100.00,0
55.02,23.34,8.01,22.61,19.17,100.00,0
55.05,23.52,9.39,22.82,18.96,100.00,0
55.07,24.97,8.80,24.14,18.87,100.00,0
55.10,22.12,9.59,21.49,18.87,100.00,0
55.12,22.97,8.68,22.57,20.35,100.00,0
55.14,21.43,7.94,20.65,18.98,100.00,0
55.16,24.15,8.70,23.34,19.63,100.00,0
55.19,24.40,8.55,23.62,20.15,100.00,0
55.21,23.55,8.96,23.04,20.56,100.00,0
55.24,24.55,8.61,23.71,20.10,100.00,0
55.26,23.39,8.83,22.81,20.35,100.00,0
55.28,23.53,8.80,22.96,20.34,100.00,0
55.31,24.54,11.03,23.77,20.67,100.00,0
55.33,23.91,9.48,23.22,20.51,100.00,0
55.36,24.91,10.43,24.02,20.39,100.00,0
55.38,23.23,9.49,22.73,20.46,100.00,0
55.40,23.23,8.27,22.65,20.65,100.00,0
55.43,24.87,8.12,24.07,20.23,100.00,0
55.45,24.55,8.69,23.93,20.43,100.00,0
55.48,23.22,8.31,22.63,20.44,100.00,0
55.50,25.11,8.37,24.50,20.65,100.00,0
55.52,24.79,8.72,24.12,20.79,100.00,0
55.55,21.14,8.52,20.38,20.48,100.00,0
55.57,26.04,10.94,25.67,20.46,100.00,0
55.60,20.91,8.63,20.14,20.13,100.00,0
55.62,24.98,8.30,24.27,20.27,100.00,0
55.64,25.30,8.41,24.46,20.66,100.00,0
55.67,22.41,8.98,22.58,20.53,100.00,0
55.69,24.69,8.79,23.97,21.02,100.00,0
55.71,25.62,9.28,24.94,20.60,100.00,0
55.74,22.00,8.00,21.27,19.42,100.00,0
55.76,24.90,8.10,24.01,19.70,100.00,0
55.79,22.73,8.98,22.19,19.39,100.00,0
55.81,24.71,10.62,24.07,19.09,100.00,0
55.83,21.74,8.88,20.95,19.09,100.00,0
55.86,24.79,8.64,24.15,20.38,100.00,0
55.88,22.56,8.25,21.79,18.79,100.00,0
55.90,25.07,9.29,24.52,18.91,100.00,0
55.93,21.80,8.58,20.99,18.91,100.00,0
55.95,22.54,7.81,22.29,21.45,100.00,0
55.97,25.06,6.78,24.05,20.01,100.00,0
56.00,25.89,8.67,25.30,20.39,100.00,0
56.02,23.39,8.63,22.73,20.74,100.00,0
56.05,24.12,8.62,23.58,21.52,100.00,0
56.07,23.34,7.16,22.47,20.60,100.00,0
56.09,25.08,7.87,24.95,20.57,100.00,0
56.12,24.49,8.70,23.96,20.17,100.00,0
56.14,23.63,8.62,22.86,20.45,100.00,0
56.17,25.20,8.16,24.36,20.95,100.00,0
56.19,23.76,9.34,23.64,20.34,100.00,0
