Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
25,49.85,27.02,49.24,46.94,100.00,0
50,50.92,27.75,50.28,47.92,100.00,0
75,51.84,28.62,51.19,48.68,100.00,0
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
0.00,50.07,29.56,49.40,0.00,100.00,0
0.05,45.40,28.12,45.52,45.93,100.00,0
0.10,52.61,19.09,51.62,46.42,100.00,0
0.15,49.33,21.89,48.59,46.28,100.00,0
0.20,46.67,25.95,46.28,45.42,100.00,0
0.24,47.32,23.11,46.66,45.78,100.00,0
0.29,47.93,25.30,47.38,45.77,100.00,0
0.34,51.39,30.78,50.64,46.92,100.00,0
0.39,51.04,31.70,50.44,47.39,100.00,0
0.44,46.01,30.76,45.87,46.77,100.00,0
0.49,52.09,24.81,51.06,46.62,100.00,0
0.54,48.34,27.96,47.61,45.12,100.00,0
0.59,49.21,28.39,48.45,45.42,100.00,0
0.64,47.19,30.50,46.67,45.05,100.00,0
0.68,49.79,28.33,48.87,45.26,100.00,0
0.73,49.94,28.88,49.34,47.10,100.00,0
0.78,49.86,30.73,49.82,46.48,100.00,0
0.83,50.49,28.64,49.63,47.02,100.00,0
0.88,47.82,28.92,47.37,46.80,100.00,0
0.93,50.79,27.10,50.10,47.23,100.00,0
0.98,51.32,28.63,50.63,46.68,100.00,0
1.03,49.45,26.72,48.57,47.15,100.00,0
1.08,49.77,27.53,49.06,47.11,100.00,0
1.13,50.89,29.30,50.95,46.86,100.00,0
1.18,49.47,28.96,48.73,46.75,100.00,0
1.23,49.41,26.88,48.70,47.08,100.00,0
1.28,49.41,29.22,48.95,46.39,100.00,0
1.33,50.25,27.96,49.50,47.27,100.00,0
1.38,50.23,27.85,49.68,47.00,100.00,0
1.43,50.37,27.23,49.72,46.52,100.00,0
1.48,49.38,28.45,48.90,46.72,100.00,0
1.53,49.82,28.16,49.64,47.30,100.00,0
1.58,50.53,26.70,49.79,46.97,100.00,0
1.63,49.41,28.23,48.72,46.75,100.00,0
1.68,50.30,28.23,49.85,47.04,100.00,0
1.73,50.44,26.73,49.54,47.13,100.00,0
1.78,49.96,28.68,49.44,47.32,100.00,0
1.83,49.26,27.76,48.60,46.90,100.00,0
1.88,50.04,29.04,49.46,45.65,100.00,0
1.93,50.06,29.33,49.40,47.01,100.00,0
1.98,49.85,28.35,49.25,47.01,100.00,0
2.03,45.83,26.28,45.67,47.35,100.00,0
2.08,49.17,20.33,48.62,48.46,100.00,0
2.13,58.15,23.77,57.22,48.75,100.00,0
2.19,48.06,29.64,48.24,45.87,100.00,0
2.23,52.33,30.03,51.81,48.63,100.00,0
2.29,49.91,26.59,49.08,48.21,100.00,0
2.34,44.08,22.90,44.06,47.17,100.00,0
2.38,58.14,18.73,56.94,48.84,100.00,0
2.44,45.53,25.45,45.25,46.10,100.00,0
2.48,50.45,22.81,49.87,47.44,100.00,0
2.53,48.40,24.79,48.19,47.60,100.00,0
2.58,48.67,21.25,48.19,47.46,100.00,0
2.63,50.55,20.23,50.11,48.10,100.00,0
