Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
42.62,91.31,7.63,91.13,89.35,100.00,0
42.71,92.78,7.25,91.58,88.27,100.00,0
42.80,97.46,7.74,97.55,88.39,100.00,0
42.90,91.12,7.48,90.50,89.32,100.00,0
42.99,91.75,6.96,91.79,88.31,100.00,0
43.08,91.56,7.05,91.09,88.12,100.00,0
43.17,92.42,7.21,91.79,89.54,100.00,0
43.27,92.75,7.40,92.27,89.30,100.00,0
43.36,92.31,7.24,91.35,87.99,100.00,0
43.45,92.32,7.53,92.26,90.30,100.00,0
43.54,93.25,7.57,92.48,89.32,100.00,0
43.64,90.59,7.61,90.05,87.81,100.00,0
43.73,92.02,7.47,91.45,88.32,100.00,0
43.82,91.91,7.60,91.71,90.23,100.00,0
43.91,93.78,7.13,93.10,89.45,100.00,0
44.00,93.34,7.12,93.18,89.56,100.00,0
44.10,92.15,7.49,91.57,88.44,100.00,0
44.19,91.85,7.29,91.22,88.51,100.00,0
44.28,92.71,7.43,92.25,89.88,100.00,0
44.37,91.80,7.29,91.43,88.91,100.00,0
44.47,92.34,7.32,91.47,88.25,100.00,0
44.56,92.82,7.75,92.60,89.54,100.00,0
44.65,91.60,7.57,91.10,88.04,100.00,0
44.74,92.54,7.40,91.62,88.75,100.00,0
44.84,92.77,7.89,92.99,89.54,100.00,0
44.93,92.91,7.26,92.35,89.76,100.00,0
45.02,93.10,7.28,92.53,88.24,100.00,0
45.11,92.62,7.47,91.78,89.11,100.00,0
45.21,90.65,7.78,90.46,88.24,100.00,0
45.30,93.31,7.58,92.68,88.92,100.00,0
45.39,91.35,7.62,90.87,88.68,100.00,0
45.48,94.37,7.51,93.42,88.90,100.00,0
45.58,100.15,8.11,100.42,96.31,100.00,0
45.68,94.63,7.59,93.91,93.06,100.00,0
45.77,91.74,7.07,91.36,88.80,100.00,0
45.86,92.41,7.26,91.96,88.96,100.00,0
45.96,92.48,7.21,91.75,89.67,100.00,0
46.05,92.55,7.21,92.05,88.43,100.00,0
46.14,93.08,7.28,92.18,88.34,100.00,0
46.23,91.43,7.90,91.48,89.05,100.00,0
46.33,92.98,7.23,92.32,88.71,100.00,0
46.42,91.53,7.56,90.84,88.44,100.00,0
46.51,92.15,7.38,91.77,89.52,100.00,0
46.60,93.22,7.34,92.90,90.04,100.00,0
46.70,91.21,7.39,90.64,87.62,100.00,0
46.79,93.24,7.21,92.49,90.12,100.00,0
46.88,92.18,7.70,92.01,88.21,100.00,0
46.97,94.15,7.33,93.29,91.63,100.00,0
47.07,91.32,7.92,91.13,89.07,100.00,0
47.16,91.53,7.39,90.83,88.52,100.00,0
47.25,92.71,7.69,92.45,89.22,100.00,0
47.34,91.76,7.15,91.16,88.97,100.00,0
47.43,92.25,7.86,91.52,88.94,100.00,0
47.53,91.50,7.82,91.19,88.66,100.00,0
47.62,92.33,7.28,91.80,89.75,100.00,0
47.71,92.72,7.28,92.23,89.04,100.00,0
47.80,91.61,7.69,90.82,88.30,100.00,0
47.89,95.63,7.70,95.29,92.27,100.00,0
47.99,95.01,7.62,94.12,91.42,100.00,0
48.08,91.56,7.85,91.59,89.59,100.00,0
48.18,92.36,7.24,91.57,89.17,100.00,0
48.27,91.93,7.61,91.56,89.13,100.00,0
48.36,92.05,6.98,91.48,89.07,100.00,0
48.45,92.42,6.85,91.88,89.73,100.00,0
48.54,92.22,7.12,91.73,88.76,100.00,0
48.64,93.71,7.21,93.23,89.87,100.00,0
48.73,92.13,7.26,91.58,88.48,100.00,0
48.82,93.35,7.33,92.80,88.76,100.00,0
48.92,93.54,7.66,93.09,89.17,100.00,0
49.01,93.18,7.46,92.38,90.27,100.00,0
49.10,92.14,7.68,92.11,88.37,100.00,0
49.20,91.51,7.43,90.16,87.96,100.00,0
49.29,93.58,8.21,94.10,89.77,100.00,0
49.38,91.18,7.25,90.47,88.01,100.00,0
49.47,92.35,7.58,91.76,88.88,100.00,0
49.56,92.88,7.41,92.66,89.84,100.00,0
49.66,91.94,7.70,91.15,88.83,100.00,0
49.75,92.54,8.03,92.56,88.72,100.00,0
49.84,91.35,7.09,90.66,88.89,100.00,0
49.93,94.26,6.84,93.40,88.53,100.00,0
50.03,94.55,7.93,94.51,91.93,100.00,0
50.12,91.49,7.13,91.15,88.64,100.00,0
50.21,92.46,7.28,91.85,88.39,100.00,0
50.31,93.21,7.09,92.85,89.91,100.00,0
50.40,92.48,7.63,91.92,88.68,100.00,0
50.49,91.74,7.28,91.33,88.46,100.00,0
50.58,92.13,6.90,91.55,89.85,100.00,0
50.67,93.11,7.05,92.30,89.50,100.00,0
50.77,91.45,7.26,91.00,88.30,100.00,0
50.86,92.57,7.62,91.56,89.03,100.00,0
50.95,91.37,7.77,91.40,88.37,100.00,0
51.04,93.88,7.38,93.48,90.44,100.00,0
51.14,91.63,7.60,91.38,88.88,100.00,0
51.23,92.08,6.92,91.61,88.82,100.00,0
51.32,93.01,7.53,92.45,88.48,100.00,0
51.41,91.26,7.25,90.84,88.04,100.00,0
51.51,92.16,7.29,91.24,88.65,100.00,0
51.60,93.67,8.16,93.21,88.45,100.00,0
51.69,92.21,7.26,91.91,90.63,100.00,0
51.78,91.86,6.94,91.19,88.45,100.00,0
51.88,91.69,7.21,91.17,87.89,100.00,0
51.97,92.70,7.77,92.13,89.12,100.00,0
52.06,93.11,7.13,92.12,89.59,100.00,0
52.15,91.49,8.03,91.47,88.96,100.00,0
52.24,92.30,7.30,91.88,88.31,100.00,0
52.34,93.16,7.40,92.84,89.84,100.00,0
52.43,91.83,7.17,91.36,87.59,100.00,0
52.52,93.16,7.16,92.04,89.45,100.00,0
52.61,91.81,7.59,91.41,88.54,100.00,0
