Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
25,42.84,7.27,41.82,39.71,100.00,0
50,43.22,7.46,42.55,40.04,100.00,0
75,43.65,7.71,43.35,40.43,100.00,0
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
0.00,48.34,8.63,34.99,45.85,100.00,0
0.05,41.20,7.04,53.29,38.55,100.00,0
0.09,42.52,6.75,40.63,38.61,100.00,0
0.13,41.48,7.24,40.90,38.74,100.00,0
0.17,42.31,7.22,41.14,39.07,100.00,0
0.22,42.36,7.23,46.03,39.64,100.00,0
0.26,42.71,9.28,38.40,39.36,100.00,0
0.30,43.28,7.27,44.06,40.14,100.00,0
0.34,41.71,7.35,39.79,38.68,100.00,0
0.39,41.80,6.94,41.61,37.52,100.00,0
0.43,41.06,6.88,41.64,38.30,100.00,0
0.47,41.77,7.27,40.49,38.57,100.00,0
0.51,42.47,7.40,44.75,38.91,100.00,0
0.55,41.88,10.42,37.07,38.81,100.00,0
0.59,41.96,7.24,41.81,38.76,100.00,0
0.64,41.03,6.83,41.45,38.22,100.00,0
0.68,41.75,7.17,40.80,38.16,100.00,0
0.72,43.72,7.15,42.73,39.22,100.00,0
0.76,41.88,9.16,38.17,39.98,100.00,0
0.81,42.48,7.98,45.19,39.13,100.00,0
0.85,41.99,11.95,42.85,38.87,100.00,0
0.89,44.20,7.17,41.18,40.81,100.00,0
0.93,44.44,7.28,39.59,41.54,100.00,0
0.98,43.90,6.50,38.71,41.10,100.00,0
1.02,45.05,6.92,46.78,41.24,100.00,0
1.07,44.06,7.62,47.74,39.97,100.00,0
1.11,41.59,7.54,44.94,37.98,100.00,0
1.15,44.15,7.78,40.97,39.70,100.00,0
1.20,42.85,7.79,42.81,39.53,100.00,0
1.24,42.99,7.37,42.37,39.58,100.00,0
1.28,43.46,7.25,42.60,39.46,100.00,0
1.33,43.46,7.43,41.60,39.51,100.00,0
1.37,43.81,7.47,41.28,39.56,100.00,0
1.41,42.14,8.42,45.83,38.60,100.00,0
1.46,43.47,7.34,40.41,39.82,100.00,0
1.50,57.03,7.26,44.10,39.84,100.00,0
1.56,31.96,21.33,57.04,40.58,100.00,0
1.59,44.58,7.69,31.24,41.28,100.00,0
1.63,45.69,7.79,43.94,41.10,100.00,0
