Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
28.70,245.11,19.45,244.81,240.17,100.00,0
28.95,244.70,20.28,244.64,240.93,100.00,0
29.19,243.01,19.34,244.53,239.47,100.00,0
29.44,244.37,19.75,242.26,239.23,100.00,0
29.68,243.59,18.57,244.90,239.69,100.00,0
29.92,254.71,18.02,241.21,248.48,100.00,0
30.18,244.82,19.94,252.31,241.82,100.00,0
30.42,245.50,19.26,245.95,241.29,100.00,0
30.67,247.94,18.45,244.11,242.94,100.00,0
30.92,243.87,18.73,245.75,239.80,100.00,0
31.16,241.35,17.57,244.21,237.61,100.00,0
31.40,245.79,17.88,240.58,240.41,100.00,0
31.65,369.02,17.53,583.55,239.31,100.00,0
32.02,122.93,18.46,36.67,241.03,100.00,0
32.14,249.91,19.33,115.68,246.34,100.00,0
32.39,242.94,18.62,246.47,239.70,100.00,0
32.63,248.25,17.40,243.84,243.10,100.00,0
32.88,241.99,18.21,247.19,237.27,100.00,0
33.12,245.35,18.51,240.20,240.75,100.00,0
33.37,249.28,17.28,246.78,244.13,100.00,0
33.62,246.46,18.58,246.75,242.61,100.00,0
33.86,240.48,17.80,245.84,236.69,100.00,0
34.10,245.91,17.51,240.28,241.47,100.00,0
34.35,245.35,18.19,246.00,240.21,100.00,0
34.60,244.13,17.54,242.65,239.18,100.00,0
34.84,246.80,20.76,241.47,241.72,100.00,0
35.09,247.18,18.16,246.32,238.03,100.00,0
35.33,246.41,17.13,247.10,240.82,100.00,0
35.58,243.14,19.46,245.57,238.75,100.00,0
35.82,246.60,18.86,241.59,241.17,100.00,0
36.07,245.37,18.24,248.65,241.08,100.00,0
36.31,244.51,18.18,242.39,240.72,100.00,0
36.56,371.59,18.60,586.39,240.23,100.00,0
36.93,121.44,17.94,37.70,242.33,100.00,0
37.05,246.62,18.94,110.38,241.38,100.00,0
37.30,245.33,20.20,245.53,241.68,100.00,0
37.54,244.86,17.14,245.00,240.92,100.00,0
37.79,244.99,17.26,244.55,238.98,100.00,0
38.03,246.69,18.83,243.83,242.51,100.00,0
38.28,245.50,17.67,246.97,241.27,100.00,0
38.53,245.41,17.45,243.28,240.83,100.00,0
38.77,245.76,18.86,244.78,241.20,100.00,0
39.02,248.56,18.41,245.75,241.30,100.00,0
39.27,244.50,19.45,246.92,241.35,100.00,0
39.51,243.50,18.40,243.50,241.47,100.00,0
39.75,373.28,16.41,587.40,237.41,100.00,0
40.13,128.84,42.74,46.92,257.26,100.00,0
40.26,249.65,16.15,107.79,240.81,100.00,0
40.51,244.83,21.19,250.61,241.78,100.00,0
40.75,245.16,18.90,243.85,241.01,100.00,0
41.00,368.99,17.25,584.68,237.57,100.00,0
41.37,122.62,17.99,38.45,243.02,100.00,0
41.49,366.83,18.86,449.24,237.15,100.00,0
41.85,121.61,18.00,37.97,242.75,100.00,0
41.98,247.53,17.37,112.22,241.38,100.00,0
42.22,242.27,18.96,245.83,239.05,100.00,0
42.47,246.84,18.22,241.54,241.73,100.00,0
42.71,243.53,18.13,245.17,238.72,100.00,0
42.96,247.15,17.46,243.39,242.12,100.00,0
43.20,367.04,18.49,584.14,236.11,100.00,0
43.57,122.03,18.07,38.51,243.04,100.00,0
43.69,245.59,17.83,108.69,241.12,100.00,0
43.94,245.91,18.00,245.18,242.23,100.00,0
44.18,245.75,19.10,246.54,241.48,100.00,0
44.43,243.90,17.45,245.11,239.79,100.00,0
44.67,370.10,17.89,582.61,241.17,100.00,0
45.04,121.70,18.43,36.95,241.15,100.00,0
45.17,251.30,19.66,111.27,239.02,100.00,0
45.42,243.23,19.00,251.56,241.05,100.00,0
45.66,367.12,17.46,581.72,240.38,100.00,0
46.03,124.02,17.27,37.09,240.17,100.00,0
46.15,245.49,18.72,111.49,241.22,100.00,0
46.40,242.04,18.48,244.69,238.97,100.00,0
46.64,368.66,17.42,580.92,239.58,100.00,0
47.01,119.58,18.23,37.15,238.61,100.00,0
47.13,247.39,18.51,110.19,241.76,100.00,0
47.37,243.82,18.63,245.53,240.62,100.00,0
47.62,370.77,17.28,585.23,240.64,100.00,0
47.99,122.34,18.25,38.35,240.35,100.00,0
48.11,252.24,19.37,111.02,248.03,100.00,0
48.36,244.74,21.23,251.34,241.66,100.00,0
48.61,246.56,18.74,245.30,242.66,100.00,0
48.85,367.96,16.86,583.64,236.53,100.00,0
49.22,124.19,18.53,37.77,243.08,100.00,0
49.35,244.10,19.70,112.22,240.69,100.00,0
49.59,244.31,18.74,243.89,241.35,100.00,0
49.84,246.00,18.33,244.02,241.78,100.00,0
50.08,251.08,18.80,245.65,245.82,100.00,0
50.33,246.25,17.64,249.80,241.10,100.00,0
50.58,242.60,19.70,243.46,240.77,100.00,0
50.82,247.33,17.71,244.25,241.04,100.00,0
51.07,247.04,19.74,246.20,242.18,100.00,0
51.32,243.50,18.87,245.10,239.29,100.00,0
51.56,247.22,18.56,243.45,242.13,100.00,0
51.81,244.07,20.47,245.48,240.84,100.00,0
52.05,246.76,17.39,244.84,240.95,100.00,0
52.30,246.72,18.50,245.72,242.68,100.00,0
52.54,244.69,18.99,244.57,240.59,100.00,0
52.79,247.37,17.97,245.25,241.47,100.00,0
53.04,245.10,19.01,245.86,240.67,100.00,0
53.28,247.33,18.74,243.92,243.47,100.00,0
53.53,246.82,18.33,247.01,240.94,100.00,0
53.78,246.47,19.65,244.74,241.61,100.00,0
54.02,245.69,18.79,246.37,241.38,100.00,0
54.27,370.63,18.87,586.00,241.20,100.00,0
54.64,122.69,17.65,37.00,242.41,100.00,0
54.76,245.17,19.02,111.23,241.78,100.00,0
55.01,246.61,18.12,245.84,243.04,100.00,0
55.25,252.52,17.35,246.04,238.91,100.00,0
55.50,242.26,19.40,249.47,238.87,100.00,0
55.75,246.86,17.71,243.25,241.05,100.00,0
55.99,245.00,18.47,245.36,243.80,100.00,0
56.24,252.53,17.26,245.55,245.91,100.00,0
56.49,368.90,17.79,589.14,235.89,100.00,0
56.86,121.22,18.99,38.25,244.14,100.00,0
56.98,245.20,17.63,109.63,241.53,100.00,0
57.23,364.98,17.89,581.96,238.11,100.00,0
57.59,122.27,17.35,38.54,240.37,100.00,0
57.71,368.96,18.13,450.51,238.46,100.00,0
58.08,121.93,18.23,37.82,244.05,100.00,0
58.21,247.83,16.93,110.97,242.26,100.00,0
58.45,242.84,19.82,245.73,239.64,100.00,0
58.70,247.01,18.55,242.27,241.16,100.00,0
58.94,244.44,18.46,245.44,239.96,100.00,0
59.19,248.68,18.33,243.04,241.94,100.00,0
59.44,241.66,22.15,245.84,238.70,100.00,0
59.68,243.90,18.34,241.42,241.57,100.00,0
