Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
25,247.23,148.79,233.27,243.07,100.00,0
50,249.75,153.67,248.63,245.10,100.00,0
75,252.00,160.20,250.47,246.52,100.00,0
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
0.00,249.90,162.95,254.84,247.09,100.00,0
0.25,253.51,162.51,247.05,248.09,100.00,0
0.50,258.13,145.93,253.08,246.26,100.00,0
0.76,248.11,158.40,257.53,241.85,100.00,0
1.01,253.99,181.16,246.88,248.72,100.00,0
1.26,249.07,158.98,257.72,243.94,100.00,0
1.51,248.45,155.94,246.80,243.75,100.00,0
1.76,247.23,157.05,244.01,241.79,100.00,0
2.01,248.12,157.82,247.23,243.95,100.00,0
2.26,249.48,160.46,248.85,243.62,100.00,0
2.51,248.89,158.35,246.74,245.12,100.00,0
2.75,246.58,159.66,249.34,241.66,100.00,0
3.00,250.89,152.46,245.29,246.52,100.00,0
3.25,247.03,161.89,251.70,240.09,100.00,0
3.50,244.81,154.55,245.57,242.16,100.00,0
3.74,249.55,152.82,243.86,242.85,100.00,0
3.99,250.24,150.60,249.19,245.62,100.00,0
4.24,248.56,161.40,249.61,243.23,100.00,0
4.49,249.49,157.02,245.25,245.54,100.00,0
4.74,249.61,160.26,250.79,244.75,100.00,0
4.99,248.41,150.73,247.59,243.01,100.00,0
5.24,249.68,158.24,246.60,244.20,100.00,0
5.49,252.08,152.36,249.40,239.74,100.00,0
5.74,247.46,148.22,250.04,241.74,100.00,0
5.99,245.52,156.86,245.84,241.18,100.00,0
6.23,245.53,159.05,245.76,241.10,100.00,0
6.48,261.93,157.32,246.19,241.06,100.00,0
6.74,354.65,152.04,582.92,237.92,100.00,0
7.10,186.97,187.70,41.28,240.86,100.00,0
7.28,182.56,126.39,164.82,248.89,100.00,0
7.47,250.95,140.09,191.90,246.28,100.00,0
7.72,248.25,156.05,250.82,242.47,100.00,0
7.97,248.66,155.52,247.02,244.14,100.00,0
8.21,373.56,138.72,590.26,240.78,100.00,0
8.59,166.75,169.45,38.52,241.92,100.00,0
8.75,202.37,127.79,146.64,246.89,100.00,0
