Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
25,408.54,239.85,407.76,404.88,100.00,0
50,410.50,244.72,409.88,406.95,100.00,0
75,412.98,255.85,412.24,409.27,100.00,0
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
0.00,402.10,266.47,401.28,0.00,100.00,0
0.40,399.45,255.07,398.84,395.96,100.00,0
0.80,440.32,261.17,406.07,403.19,100.00,0
1.24,382.82,292.90,415.82,412.50,100.00,0
1.62,409.63,239.20,409.00,404.61,100.00,0
2.03,407.26,237.82,406.66,407.37,100.00,0
2.44,408.98,240.61,408.27,403.37,100.00,0
2.85,402.36,259.75,402.20,399.45,100.00,0
3.25,410.18,232.27,409.30,406.32,100.00,0
3.66,410.20,248.15,409.52,405.58,100.00,0
4.07,412.29,237.30,411.88,410.88,100.00,0
4.49,409.21,243.81,408.33,404.21,100.00,0
4.89,402.75,240.63,402.12,399.07,100.00,0
5.30,409.12,247.40,408.54,405.47,100.00,0
5.71,406.51,254.82,405.93,402.68,100.00,0
6.11,413.11,263.40,412.33,407.91,100.00,0
6.53,408.72,236.84,408.06,403.48,100.00,0
6.94,409.52,255.39,408.79,401.87,100.00,0
7.34,408.43,243.55,407.84,407.06,100.00,0
7.75,412.08,241.77,411.41,406.49,100.00,0
8.17,410.68,239.55,410.16,409.51,100.00,0
8.58,408.82,237.83,408.15,405.13,100.00,0
8.98,405.40,256.68,404.53,402.37,100.00,0
9.39,408.48,238.94,408.31,406.83,100.00,0
9.80,411.59,246.08,410.82,406.22,100.00,0
10.21,410.86,241.21,409.96,408.35,100.00,0
10.62,405.24,245.23,404.69,401.40,100.00,0
11.03,420.25,263.36,419.26,405.04,100.00,0
11.45,408.55,267.21,408.45,419.43,100.00,0
11.85,412.88,245.53,411.94,407.18,100.00,0
12.27,412.33,240.42,411.71,409.27,100.00,0
12.68,408.52,242.31,407.59,406.73,100.00,0
13.09,409.77,242.18,409.12,403.24,100.00,0
13.50,403.38,242.11,403.00,402.57,100.00,0
13.90,407.86,246.39,407.12,401.57,100.00,0
14.31,410.99,270.78,410.20,408.02,100.00,0
14.72,407.38,243.43,407.01,405.02,100.00,0
15.13,408.22,270.34,407.42,402.28,100.00,0
15.54,407.53,239.85,406.75,404.65,100.00,0
15.94,411.85,243.85,411.30,408.06,100.00,0
16.36,420.72,236.27,420.09,419.53,100.00,0
16.78,409.18,262.65,408.14,404.82,100.00,0
17.19,403.69,232.90,403.32,400.32,100.00,0
17.59,410.55,245.78,409.93,407.43,100.00,0
18.00,411.22,254.37,410.50,406.33,100.00,0
18.41,409.23,238.17,408.45,408.40,100.00,0
18.82,410.98,258.20,410.26,404.80,100.00,0
19.23,401.82,268.26,401.49,399.89,100.00,0
