Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
25,686.22,194.80,513.20,686.72,100.00,0
50,695.16,205.84,691.17,690.56,100.00,0
75,699.27,224.95,697.36,693.37,100.00,0
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
0.00,699.63,191.63,697.11,696.78,100.00,0
0.70,706.90,191.02,699.09,703.20,100.00,0
1.41,701.88,191.06,709.38,694.56,100.00,0
2.11,698.66,195.54,696.66,695.61,100.00,0
2.81,693.56,180.21,700.84,692.42,100.00,0
3.50,1034.14,164.84,1634.85,693.68,100.00,0
4.53,346.22,177.02,97.77,677.94,100.00,0
4.88,694.51,182.11,347.73,688.85,100.00,0
5.58,697.33,186.86,686.65,690.92,100.00,0
6.27,687.17,189.61,696.05,685.28,100.00,0
6.96,699.02,191.11,688.56,689.72,100.00,0
7.66,688.40,194.80,697.36,684.73,100.00,0
8.35,694.75,197.61,691.42,689.48,100.00,0
9.04,691.00,199.40,692.67,685.84,100.00,0
9.73,689.85,198.05,690.38,687.44,100.00,0
10.42,691.17,192.28,689.06,683.29,100.00,0
11.11,686.22,196.99,686.35,682.70,100.00,0
11.80,696.89,192.73,687.32,689.93,100.00,0
12.50,689.46,194.49,695.27,685.89,100.00,0
13.19,695.65,195.69,692.48,691.29,100.00,0
13.88,692.10,201.47,695.41,688.29,100.00,0
14.57,696.99,198.60,692.33,691.55,100.00,0
15.27,695.17,197.49,694.15,691.05,100.00,0
15.97,693.96,206.91,696.36,688.22,100.00,0
16.66,692.75,198.32,690.35,687.00,100.00,0
17.35,499.98,282.81,704.80,493.12,100.00,0
17.85,515.29,349.73,515.75,511.20,100.00,0
18.37,521.66,344.17,519.16,512.17,100.00,0
18.89,520.20,358.29,513.83,508.31,100.00,0
19.41,514.49,350.38,522.82,509.09,100.00,0
19.92,517.18,348.99,513.20,510.41,100.00,0
20.44,520.76,353.38,512.43,513.68,100.00,0
20.96,514.38,351.69,518.69,510.69,100.00,0
21.48,515.54,357.87,515.36,511.69,100.00,0
21.99,523.85,352.26,515.09,512.11,100.00,0
22.52,514.74,352.08,521.51,510.53,100.00,0
23.03,517.14,350.35,513.76,511.64,100.00,0
23.55,513.78,353.91,515.22,508.09,100.00,0
24.06,849.91,312.29,1231.70,502.14,100.00,0
24.91,338.97,340.23,156.56,499.29,100.00,0
25.25,376.34,374.93,313.33,514.83,100.00,0
25.63,500.90,373.44,375.53,515.87,100.00,0
26.13,647.98,325.57,497.78,628.74,100.00,0
26.78,1029.51,233.41,1550.66,691.87,100.00,0
27.81,363.98,222.19,97.87,690.56,100.00,0
28.17,694.47,291.97,383.09,691.30,100.00,0
28.86,693.64,204.37,671.87,690.28,100.00,0
29.56,1029.10,185.50,1624.85,685.77,100.00,0
30.59,359.34,198.81,97.55,689.96,100.00,0
30.95,696.22,288.31,388.34,694.01,100.00,0
31.64,690.56,224.14,667.56,684.94,100.00,0
32.33,1039.53,174.40,1628.72,686.63,100.00,0
33.37,356.27,175.99,99.12,694.28,100.00,0
33.73,692.67,245.24,367.21,688.39,100.00,0
34.42,696.56,218.82,679.51,690.54,100.00,0
35.12,697.36,211.69,696.22,692.90,100.00,0
35.82,690.75,211.52,696.35,686.72,100.00,0
36.51,699.25,202.91,688.14,695.51,100.00,0
37.21,706.39,208.09,698.34,696.69,100.00,0
37.91,693.96,215.96,709.49,687.27,100.00,0
38.61,697.59,202.89,688.81,693.37,100.00,0
39.30,693.95,205.28,698.55,689.77,100.00,0
40.00,690.73,204.79,690.59,686.58,100.00,0
40.69,690.45,202.49,689.86,684.01,100.00,0
41.38,696.12,244.32,702.69,692.67,100.00,0
