Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
10.48,92.37,18.19,92.01,88.60,100.00,0
10.57,93.26,17.91,92.83,90.08,100.00,0
10.67,92.03,18.29,91.19,88.58,100.00,0
10.76,93.09,18.29,92.92,89.30,100.00,0
10.85,92.06,17.52,91.50,88.86,100.00,0
10.94,95.29,17.20,94.45,91.11,100.00,0
11.04,92.36,18.12,92.19,88.97,100.00,0
11.13,91.44,17.11,90.48,88.25,100.00,0
11.22,91.42,18.13,91.38,88.75,100.00,0
11.32,91.05,17.92,90.52,88.00,100.00,0
11.41,93.46,16.46,92.60,89.20,100.00,0
11.50,92.45,17.76,91.77,88.34,100.00,0
11.59,92.55,17.73,92.26,90.33,100.00,0
11.68,94.49,18.52,93.94,89.65,100.00,0
11.78,91.80,18.08,91.34,89.40,100.00,0
11.87,106.66,17.17,106.31,89.14,100.00,0
11.98,90.57,17.57,89.86,86.92,100.00,0
12.07,93.47,16.87,92.87,89.51,100.00,0
12.16,93.14,17.67,92.86,89.06,100.00,0
12.25,92.53,17.47,91.87,90.22,100.00,0
12.35,92.92,17.09,92.19,89.11,100.00,0
12.44,93.02,17.46,92.32,88.32,100.00,0
12.53,92.12,17.96,91.76,89.17,100.00,0
12.63,92.38,17.97,91.93,88.60,100.00,0
12.72,91.85,17.36,91.53,88.81,100.00,0
12.81,93.45,16.74,92.35,89.37,100.00,0
12.90,92.22,17.33,92.04,88.91,100.00,0
13.00,92.29,17.73,92.01,89.80,100.00,0
13.09,93.49,17.46,92.93,89.48,100.00,0
13.18,92.95,17.40,92.09,89.85,100.00,0
13.27,92.19,17.89,91.97,89.55,100.00,0
13.37,93.83,17.66,92.57,90.05,100.00,0
13.46,90.65,18.28,91.13,88.77,100.00,0
13.55,93.04,16.19,91.65,88.59,100.00,0
13.64,92.85,18.60,93.31,91.13,100.00,0
13.74,93.83,17.50,93.19,88.98,100.00,0
13.83,92.75,16.92,92.40,89.44,100.00,0
13.92,93.24,17.56,92.59,89.36,100.00,0
14.02,93.80,17.92,93.03,91.20,100.00,0
14.11,93.37,18.39,92.94,88.95,100.00,0
14.20,91.46,17.02,91.09,89.29,100.00,0
14.30,94.00,16.77,93.35,89.67,100.00,0
14.39,92.16,17.72,91.82,89.26,100.00,0
14.48,93.72,17.58,93.54,88.87,100.00,0
14.58,93.12,18.04,92.43,89.86,100.00,0
14.67,94.41,18.48,94.12,91.14,100.00,0
14.76,91.73,18.00,91.45,88.11,100.00,0
14.85,92.91,17.12,92.21,89.18,100.00,0
14.95,92.63,18.15,92.31,89.31,100.00,0
15.04,94.78,18.09,93.71,91.12,100.00,0
15.13,93.89,17.24,93.17,90.21,100.00,0
15.23,92.65,18.06,92.46,89.29,100.00,0
15.32,91.96,18.30,91.58,88.69,100.00,0
15.41,92.21,17.50,92.03,88.77,100.00,0
15.51,91.96,17.65,91.40,88.86,100.00,0
15.60,92.09,17.31,91.18,88.63,100.00,0
15.69,92.10,18.18,92.02,90.21,100.00,0
15.78,93.69,17.65,93.25,89.28,100.00,0
15.88,92.53,18.02,91.95,89.49,100.00,0
15.97,93.04,16.77,92.23,89.84,100.00,0
16.06,95.96,18.21,95.40,91.00,100.00,0
16.16,91.10,17.55,90.83,88.14,100.00,0
16.25,92.25,17.75,91.82,89.70,100.00,0
16.34,93.09,17.74,92.40,90.18,100.00,0
16.43,93.37,17.97,93.05,89.76,100.00,0
16.53,92.59,17.25,92.18,89.01,100.00,0
16.62,93.46,17.43,92.68,89.93,100.00,0
16.71,93.91,17.31,92.98,90.53,100.00,0
16.81,92.49,18.43,92.65,89.11,100.00,0
16.90,96.05,17.56,95.65,89.02,100.00,0
17.00,92.59,17.58,92.12,89.13,100.00,0
17.09,93.66,18.04,93.02,90.49,100.00,0
17.18,93.21,17.41,92.76,90.15,100.00,0
17.27,91.10,17.54,90.67,88.80,100.00,0
17.37,94.75,18.22,93.90,90.25,100.00,0
17.46,92.66,17.73,92.12,89.47,100.00,0
17.55,92.59,17.86,92.19,89.44,100.00,0
17.65,93.27,17.74,92.47,89.95,100.00,0
17.74,92.77,17.43,92.57,90.15,100.00,0
17.83,92.24,17.21,91.04,88.80,100.00,0
17.92,91.78,17.58,91.84,88.83,100.00,0
18.02,92.66,17.78,92.00,88.63,100.00,0
18.11,94.12,17.82,93.53,89.91,100.00,0
18.20,92.55,18.34,92.19,89.90,100.00,0
18.30,92.81,17.55,92.08,89.29,100.00,0
18.39,93.50,17.86,92.74,90.40,100.00,0
18.48,91.95,18.71,91.87,89.26,100.00,0
18.57,93.14,16.37,91.87,89.25,100.00,0
18.67,92.25,17.88,92.58,89.30,100.00,0
18.76,92.76,17.39,92.27,90.40,100.00,0
18.85,93.22,18.41,92.85,89.86,100.00,0
18.94,92.36,16.86,91.75,89.39,100.00,0
19.04,93.16,16.98,92.65,89.30,100.00,0
19.13,92.33,17.62,91.88,88.62,100.00,0
19.22,94.42,18.60,93.56,89.53,100.00,0
19.32,93.55,18.73,93.62,90.18,100.00,0
19.41,93.15,17.18,92.70,90.58,100.00,0
19.50,93.49,17.38,93.33,88.88,100.00,0
19.60,92.85,17.11,91.72,88.86,100.00,0
19.69,92.68,18.13,92.72,89.33,100.00,0
19.78,91.69,17.24,91.23,88.81,100.00,0
19.87,92.48,17.15,91.93,88.93,100.00,0
19.97,93.91,17.91,93.51,89.80,100.00,0
20.06,92.98,17.24,92.63,90.59,100.00,0
20.15,93.50,17.96,93.07,89.69,100.00,0
20.25,93.55,17.27,92.88,90.01,100.00,0
20.34,93.97,17.70,93.71,90.08,100.00,0
20.43,93.34,17.30,92.74,91.04,100.00,0
20.53,93.15,17.10,92.55,89.02,100.00,0
20.62,93.58,18.00,93.20,90.10,100.00,0
20.71,92.16,17.85,91.59,89.04,100.00,0
20.81,93.46,17.16,92.86,90.41,100.00,0
20.90,93.11,19.09,92.97,89.20,100.00,0
20.99,92.88,17.39,92.25,89.90,100.00,0
21.09,95.51,17.68,94.62,91.26,100.00,0
21.18,92.88,18.09,91.95,89.23,100.00,0
21.27,92.84,17.40,92.44,89.97,100.00,0
21.37,93.95,18.84,93.95,90.19,100.00,0
21.46,93.00,17.34,92.53,91.41,100.00,0
21.55,92.96,17.22,92.31,89.03,100.00,0
21.65,93.20,16.87,92.67,89.36,100.00,0
21.74,93.00,17.42,92.51,89.79,100.00,0
21.83,93.92,17.02,93.24,90.60,100.00,0
21.93,106.36,17.73,105.55,90.00,100.00,0
22.03,89.39,18.94,89.01,85.79,100.00,0
22.12,92.83,17.54,92.69,91.05,100.00,0
22.22,94.41,17.45,93.93,90.00,100.00,0
22.31,92.84,17.52,92.50,89.77,100.00,0
22.40,93.00,17.31,92.33,89.45,100.00,0
22.50,94.28,18.44,93.91,91.16,100.00,0
22.59,91.61,18.15,91.08,88.72,100.00,0
22.68,93.47,18.44,93.11,89.65,100.00,0
22.78,92.25,16.82,91.61,89.03,100.00,0
22.87,93.25,17.55,92.05,88.47,100.00,0
22.96,91.02,18.21,91.17,88.88,100.00,0
23.05,92.16,16.70,91.45,88.87,100.00,0
23.14,93.43,17.76,93.13,90.69,100.00,0
23.24,93.75,18.01,92.66,89.62,100.00,0
23.33,92.56,18.16,92.16,90.10,100.00,0
23.42,95.42,17.72,94.48,90.49,100.00,0
23.52,90.51,18.58,90.44,88.60,100.00,0
23.61,92.01,18.68,91.69,89.45,100.00,0
23.70,93.96,17.35,93.52,90.00,100.00,0
23.80,94.74,17.22,94.35,90.69,100.00,0
23.89,92.48,17.41,91.66,88.92,100.00,0
23.98,93.35,17.47,93.13,90.20,100.00,0
24.08,93.20,17.16,92.40,90.13,100.00,0
24.17,93.24,17.86,92.88,89.85,100.00,0
24.26,94.06,16.93,93.36,90.45,100.00,0
24.36,93.55,17.62,93.11,89.99,100.00,0
24.45,93.81,17.18,93.21,90.78,100.00,0
24.54,92.08,18.03,91.62,89.41,100.00,0
24.64,93.43,17.83,92.66,89.40,100.00,0
24.73,93.22,17.90,93.05,90.76,100.00,0
24.82,95.14,18.55,94.45,91.57,100.00,0
24.92,93.13,17.24,92.90,89.97,100.00,0
25.01,93.61,16.78,92.63,90.32,100.00,0
25.11,91.82,17.51,91.20,88.91,100.00,0
25.20,93.12,17.42,92.80,90.77,100.00,0
25.29,93.22,18.11,92.84,88.84,100.00,0
25.38,92.94,17.08,92.36,89.51,100.00,0
25.48,93.31,17.85,92.39,89.93,100.00,0
25.57,91.21,18.00,91.35,88.52,100.00,0
25.66,93.02,17.08,92.38,89.50,100.00,0
25.75,93.67,16.64,93.17,89.95,100.00,0
25.85,95.70,17.28,94.68,91.58,100.00,0
25.94,92.20,18.15,92.22,89.38,100.00,0
26.04,93.50,18.03,92.69,90.54,100.00,0
26.13,92.76,18.09,92.47,90.04,100.00,0
26.22,92.52,17.55,91.59,89.10,100.00,0
26.31,91.36,17.79,91.35,89.20,100.00,0
26.41,94.28,16.92,93.57,90.15,100.00,0
26.50,93.91,17.86,93.57,90.96,100.00,0
26.59,93.51,17.09,92.60,90.19,100.00,0
26.69,92.64,17.39,92.47,89.85,100.00,0
26.78,93.28,17.09,92.53,90.53,100.00,0
26.87,95.25,18.23,95.03,91.47,100.00,0
26.97,96.42,17.26,95.69,89.48,100.00,0
27.06,90.89,17.77,91.03,87.97,100.00,0
27.16,93.92,16.94,93.20,89.62,100.00,0
27.25,92.95,17.84,92.48,89.66,100.00,0
27.34,92.16,17.60,91.71,89.35,100.00,0
27.43,91.59,17.75,91.22,89.25,100.00,0
27.53,94.42,17.50,93.88,90.48,100.00,0
27.62,92.77,17.90,91.99,89.13,100.00,0
27.71,92.62,18.34,92.40,89.19,100.00,0
27.81,92.46,17.39,92.03,88.43,100.00,0
27.90,93.34,16.78,92.58,90.12,100.00,0
27.99,91.91,17.34,91.35,88.86,100.00,0
28.08,91.26,16.83,90.85,88.76,100.00,0
28.18,93.56,17.24,93.00,89.09,100.00,0
28.27,94.48,17.55,94.18,91.30,100.00,0
28.36,91.99,16.86,91.64,89.59,100.00,0
28.46,92.70,17.44,92.13,89.42,100.00,0
28.55,93.45,17.59,92.93,90.99,100.00,0
28.64,92.80,16.60,91.99,89.34,100.00,0
28.73,92.24,17.96,92.16,89.98,100.00,0
28.83,94.62,18.64,94.00,89.67,100.00,0
28.92,93.33,17.55,92.92,91.76,100.00,0
29.01,91.97,17.42,91.58,88.72,100.00,0
29.11,95.05,16.52,94.15,90.95,100.00,0
29.20,93.26,17.04,93.11,89.64,100.00,0
29.29,94.12,17.57,93.55,91.08,100.00,0
29.39,93.16,17.43,92.75,89.58,100.00,0
29.48,93.43,17.03,93.03,90.01,100.00,0
29.58,94.09,16.96,93.17,91.80,100.00,0
29.67,91.65,18.00,91.42,88.46,100.00,0
29.76,93.63,17.80,93.21,90.49,100.00,0
29.85,93.25,16.87,92.85,89.94,100.00,0
29.95,91.80,17.62,91.14,88.87,100.00,0
30.04,92.27,17.01,91.46,88.99,100.00,0
30.13,92.34,17.66,91.64,88.81,100.00,0
30.22,93.30,17.71,93.41,90.29,100.00,0
30.32,95.01,17.44,93.90,89.20,100.00,0
30.41,92.59,18.79,92.38,89.96,100.00,0
30.51,92.56,17.85,92.35,89.70,100.00,0
30.60,94.14,17.18,93.52,91.73,100.00,0
30.69,93.54,17.16,92.81,89.43,100.00,0
30.79,93.60,17.38,93.38,90.46,100.00,0
30.88,94.15,18.42,93.43,89.86,100.00,0
30.97,94.27,17.78,93.91,91.87,100.00,0
31.07,92.15,17.10,91.75,88.92,100.00,0
31.16,91.13,17.61,90.61,88.06,100.00,0
31.25,93.09,17.19,92.11,89.13,100.00,0
31.34,92.28,17.41,92.37,89.82,100.00,0
31.44,93.47,17.47,92.84,89.50,100.00,0
31.53,92.76,17.33,92.19,89.41,100.00,0
31.62,92.34,16.95,91.85,89.58,100.00,0
31.71,92.08,17.87,91.38,89.34,100.00,0
31.81,93.87,17.99,93.30,89.59,100.00,0
31.90,92.28,17.23,91.95,90.12,100.00,0
31.99,107.84,16.86,106.62,89.59,100.00,0
32.10,88.11,18.15,88.19,86.42,100.00,0
32.19,94.51,18.19,94.15,90.48,100.00,0
32.28,94.36,17.15,94.18,91.98,100.00,0
32.38,92.98,17.56,92.40,89.40,100.00,0
32.47,92.83,16.63,92.37,89.63,100.00,0
32.56,94.49,17.54,93.61,90.10,100.00,0
32.66,93.43,17.27,92.94,90.38,100.00,0
32.75,93.74,17.26,92.81,89.40,100.00,0
32.85,91.62,17.49,91.59,89.66,100.00,0
32.94,93.57,17.81,92.83,90.50,100.00,0
33.03,93.54,17.48,93.04,89.90,100.00,0
33.12,92.73,17.83,92.53,88.78,100.00,0
33.22,94.47,17.82,93.82,89.77,100.00,0
33.31,94.28,17.64,94.17,91.92,100.00,0
33.41,92.67,17.18,92.07,88.57,100.00,0
33.50,93.24,16.85,91.98,89.34,100.00,0
33.59,92.71,17.00,93.02,89.60,100.00,0
33.68,94.31,16.87,93.66,90.70,100.00,0
33.78,92.14,18.35,91.97,90.15,100.00,0
33.87,93.51,18.15,93.24,89.71,100.00,0
33.96,93.98,19.87,93.40,90.97,100.00,0
34.06,93.93,18.22,92.75,90.06,100.00,0
34.15,93.40,19.09,93.56,90.00,100.00,0
34.25,93.27,18.07,92.80,90.19,100.00,0
34.34,95.25,18.10,94.79,92.49,100.00,0
34.43,94.92,16.92,93.99,89.23,100.00,0
34.53,91.56,17.89,91.36,89.77,100.00,0
34.62,94.91,17.37,94.38,90.31,100.00,0
34.72,91.81,17.35,91.32,88.69,100.00,0
34.81,92.36,17.97,91.93,89.39,100.00,0
34.90,94.21,17.02,93.48,90.19,100.00,0
34.99,93.40,17.26,92.86,90.08,100.00,0
35.09,93.28,16.88,92.29,90.04,100.00,0
35.18,91.90,18.71,91.87,89.60,100.00,0
35.27,93.53,17.16,93.02,89.65,100.00,0
35.37,93.03,17.49,92.25,90.30,100.00,0
35.46,93.14,17.59,92.83,89.54,100.00,0
35.55,93.20,16.78,92.10,90.11,100.00,0
35.65,93.04,17.84,92.52,89.38,100.00,0
35.74,91.46,17.89,91.37,88.75,100.00,0
35.83,93.20,17.52,92.68,89.31,100.00,0
35.92,91.89,17.58,91.39,89.22,100.00,0
36.01,95.85,17.23,94.65,91.26,100.00,0
36.11,91.93,18.05,91.82,89.73,100.00,0
36.20,93.13,17.32,92.80,89.65,100.00,0
36.30,94.37,17.14,93.99,90.19,100.00,0
36.39,92.24,18.28,91.62,89.62,100.00,0
36.48,93.32,17.46,93.09,90.21,100.00,0
36.58,94.68,17.00,94.18,90.66,100.00,0
36.67,98.13,17.62,97.30,92.23,100.00,0
36.77,104.29,20.62,103.63,97.44,100.00,0
36.87,93.13,21.35,93.01,95.49,100.00,0
36.97,97.15,15.51,96.50,93.41,100.00,0
37.06,96.74,18.00,96.52,95.14,100.00,0
37.16,90.61,17.87,89.98,86.86,100.00,0
37.25,92.71,16.80,92.10,89.29,100.00,0
37.34,93.00,17.48,92.81,89.95,100.00,0
37.44,92.72,17.29,91.75,88.84,100.00,0
37.53,92.62,16.92,92.47,89.91,100.00,0
37.62,92.46,17.12,91.98,88.99,100.00,0
37.71,93.65,17.74,92.75,89.78,100.00,0
37.81,92.26,17.63,91.90,88.83,100.00,0
37.90,92.82,18.12,92.37,90.21,100.00,0
37.99,94.65,16.87,94.26,90.99,100.00,0
38.09,93.74,17.25,93.37,89.73,100.00,0
38.18,93.07,16.37,92.50,89.30,100.00,0
38.27,92.52,17.20,91.90,90.43,100.00,0
38.37,93.79,17.33,93.22,91.08,100.00,0
38.46,93.35,18.36,92.72,88.88,100.00,0
38.55,94.59,17.28,93.77,90.20,100.00,0
38.65,91.34,18.06,90.70,89.49,100.00,0
38.74,94.04,17.54,93.28,90.77,100.00,0
38.83,91.98,17.60,92.14,90.04,100.00,0
38.93,93.53,17.34,92.88,90.38,100.00,0
39.02,94.41,17.29,94.18,90.70,100.00,0
39.11,93.28,18.06,92.45,88.95,100.00,0
39.21,93.34,17.78,93.04,91.08,100.00,0
39.30,92.74,18.83,92.25,88.94,100.00,0
39.39,93.59,17.88,93.00,90.77,100.00,0
39.49,92.78,16.39,92.51,89.60,100.00,0
39.58,92.91,17.49,92.35,89.55,100.00,0
39.67,91.42,17.10,90.87,88.52,100.00,0
39.76,93.19,17.29,92.63,90.59,100.00,0
39.86,92.55,17.45,91.79,89.09,100.00,0
39.95,93.28,17.18,93.01,90.46,100.00,0
40.04,93.34,16.92,92.82,89.64,100.00,0
40.14,93.80,17.15,93.58,90.91,100.00,0
40.23,93.53,17.32,92.32,89.40,100.00,0
40.32,91.94,17.71,91.58,88.77,100.00,0
40.42,94.94,18.33,94.38,91.76,100.00,0
40.51,93.97,18.07,93.47,90.76,100.00,0
40.60,94.88,18.27,94.68,90.09,100.00,0
40.70,92.74,17.14,92.20,89.31,100.00,0
40.79,92.79,16.75,92.11,89.64,100.00,0
40.88,93.23,18.54,93.19,89.74,100.00,0
40.98,94.59,17.08,93.97,91.26,100.00,0
41.07,96.98,17.30,96.20,93.55,100.00,0
41.17,91.28,17.67,91.15,88.83,100.00,0
41.26,91.82,17.02,91.32,89.02,100.00,0
41.35,92.48,17.84,91.79,88.76,100.00,0
41.44,95.93,16.86,95.48,91.80,100.00,0
41.54,93.11,17.29,92.72,88.97,100.00,0
41.63,91.72,17.52,91.27,89.28,100.00,0
41.73,92.22,18.10,91.69,88.50,100.00,0
41.82,93.73,17.22,92.94,90.24,100.00,0
41.91,93.00,17.15,92.39,88.91,100.00,0
42.00,93.37,17.75,93.13,90.47,100.00,0
42.10,104.64,17.56,104.11,102.98,100.00,0
42.20,91.54,17.37,90.83,86.49,100.00,0
42.29,94.91,18.57,94.38,91.07,100.00,0
42.39,92.92,17.48,92.71,89.49,100.00,0
42.48,93.05,17.39,91.91,90.00,100.00,0
42.58,92.50,18.47,92.63,89.76,100.00,0
42.67,93.56,17.61,93.06,89.67,100.00,0
42.76,92.99,17.25,92.41,90.28,100.00,0
42.85,95.05,17.22,94.61,91.32,100.00,0
42.95,93.35,17.53,92.15,89.93,100.00,0
43.04,93.35,18.28,93.41,90.50,100.00,0
43.14,96.10,17.58,95.15,92.64,100.00,0
43.23,93.55,17.27,93.11,89.93,100.00,0
43.33,93.12,18.52,93.05,90.08,100.00,0
43.42,94.91,16.76,94.56,91.03,100.00,0
43.51,95.01,17.07,93.73,90.70,100.00,0
43.61,94.19,17.37,94.42,90.30,100.00,0
43.70,91.62,16.85,91.19,89.02,100.00,0
43.79,94.84,17.43,93.07,89.74,100.00,0
43.89,94.08,18.99,94.17,91.59,100.00,0
43.98,92.07,17.71,91.95,89.60,100.00,0
44.08,91.60,17.37,90.98,88.55,100.00,0
44.17,93.79,17.44,93.32,90.51,100.00,0
44.26,93.91,17.21,93.44,91.17,100.00,0
44.35,94.29,18.23,93.92,90.47,100.00,0
44.45,95.19,17.09,94.49,90.73,100.00,0
44.54,96.47,41.39,96.22,92.25,100.00,0
44.64,93.73,18.29,92.91,92.07,100.00,0
44.73,93.39,19.11,93.31,90.60,100.00,0
44.83,96.99,17.94,96.22,90.96,100.00,0
44.92,92.15,22.13,91.70,91.03,100.00,0
45.02,96.36,21.01,95.86,92.98,100.00,0
45.11,93.66,17.74,93.30,91.04,100.00,0
45.21,93.15,18.11,92.59,91.17,100.00,0
45.30,93.76,17.41,93.23,90.11,100.00,0
45.39,94.10,16.84,93.58,90.25,100.00,0
45.49,94.89,17.35,94.21,90.90,100.00,0
45.58,93.11,17.30,92.62,89.97,100.00,0
45.68,91.93,17.33,91.54,89.37,100.00,0
45.77,95.33,17.38,94.68,89.77,100.00,0
45.86,94.55,17.38,94.21,91.48,100.00,0
45.96,93.94,17.97,93.26,89.94,100.00,0
46.05,92.69,17.20,92.53,89.43,100.00,0
46.14,95.06,18.20,94.94,89.55,100.00,0
46.24,93.31,16.84,92.78,89.87,100.00,0
46.33,92.34,17.82,91.97,89.61,100.00,0
46.43,93.23,16.99,92.50,89.64,100.00,0
46.52,94.52,17.39,94.31,90.72,100.00,0
46.61,93.84,17.07,93.20,89.93,100.00,0
46.71,91.46,16.83,90.98,88.81,100.00,0
46.80,93.93,17.79,93.60,89.51,100.00,0
46.89,93.66,17.69,93.05,90.93,100.00,0
46.99,93.01,17.31,91.97,89.42,100.00,0
47.08,93.64,18.19,93.29,90.48,100.00,0
47.17,97.98,17.38,98.02,94.18,100.00,0
47.27,93.50,18.12,92.72,90.12,100.00,0
47.36,92.77,17.90,92.09,89.54,100.00,0
47.46,92.65,18.12,92.61,90.32,100.00,0
47.55,92.80,17.39,92.22,89.59,100.00,0
47.64,92.07,17.19,91.49,88.97,100.00,0
47.73,92.64,17.44,92.06,89.67,100.00,0
47.83,92.93,16.87,92.19,89.66,100.00,0
47.92,92.89,18.45,92.46,89.95,100.00,0
48.01,94.42,17.42,93.85,90.54,100.00,0
48.11,93.14,16.92,92.54,91.09,100.00,0
48.20,94.96,17.17,94.41,91.18,100.00,0
48.30,93.22,18.07,92.93,90.10,100.00,0
48.39,94.02,17.84,93.01,91.02,100.00,0
48.48,93.97,17.74,93.50,89.74,100.00,0
48.58,92.79,17.63,92.53,90.12,100.00,0
48.67,91.88,16.55,91.29,89.40,100.00,0
48.76,92.93,17.07,92.56,89.14,100.00,0
48.85,96.01,17.66,95.13,92.39,100.00,0
48.95,93.48,18.27,93.24,90.28,100.00,0
49.04,93.95,17.64,93.00,89.89,100.00,0
49.14,94.43,18.31,94.13,91.15,100.00,0
49.23,93.66,17.04,93.18,91.24,100.00,0
49.33,94.08,16.73,92.93,89.48,100.00,0
49.42,91.72,18.67,91.62,89.22,100.00,0
49.51,92.62,17.46,92.31,90.01,100.00,0
49.60,94.14,16.98,93.70,90.03,100.00,0
49.70,92.66,18.02,91.66,89.50,100.00,0
49.79,91.58,18.29,91.14,88.83,100.00,0
49.88,94.65,19.45,94.40,91.65,100.00,0
49.98,94.19,17.11,93.51,90.28,100.00,0
50.07,94.93,17.14,94.63,90.73,100.00,0
50.17,94.03,17.52,93.35,90.54,100.00,0
50.26,92.47,17.05,92.00,90.54,100.00,0
