Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
0.95,8.72,3.70,8.11,4.84,100.00,0
0.96,7.89,4.01,7.62,4.89,100.00,0
0.96,8.09,3.38,7.65,4.83,100.00,0
0.97,7.65,3.93,7.48,4.87,100.00,0
0.98,7.90,3.67,7.62,4.70,100.00,0
0.99,8.17,3.54,7.81,4.89,100.00,0
1.00,7.93,3.90,7.58,4.67,100.00,0
1.00,8.01,3.75,7.74,4.84,100.00,0
1.01,8.33,3.79,8.00,4.63,100.00,0
1.02,8.63,3.78,8.32,4.78,100.00,0
1.03,8.56,3.95,8.21,4.82,100.00,0
1.04,7.96,4.10,7.77,4.85,100.00,0
1.05,8.15,3.99,8.00,4.84,100.00,0
1.05,8.30,3.74,7.84,4.75,100.00,0
1.06,7.87,3.94,7.75,4.69,100.00,0
1.07,7.53,3.38,7.12,4.90,100.00,0
1.08,7.50,3.88,7.28,4.95,100.00,0
1.09,7.12,3.51,6.82,4.70,100.00,0
1.09,7.54,3.88,7.26,4.98,100.00,0
1.10,7.53,3.69,7.33,4.74,100.00,0
1.11,7.65,3.68,7.24,4.74,100.00,0
1.12,9.39,3.74,9.15,4.72,100.00,0
1.12,8.05,3.79,7.71,4.91,100.00,0
1.13,8.69,3.80,8.16,4.82,100.00,0
1.14,8.68,3.96,8.65,4.84,100.00,0
1.15,8.15,3.86,7.77,4.85,100.00,0
1.16,8.16,3.59,7.78,4.70,100.00,0
1.17,8.03,3.69,7.47,4.72,100.00,0
1.17,7.81,3.65,7.58,4.64,100.00,0
1.18,7.78,3.71,7.31,4.92,100.00,0
1.19,8.01,3.98,7.71,4.68,100.00,0
1.20,8.26,3.92,7.95,4.89,100.00,0
1.21,8.00,3.62,7.53,4.96,100.00,0
1.21,8.24,3.73,7.66,4.97,100.00,0
1.22,8.20,4.34,8.15,4.78,100.00,0
1.23,9.41,3.59,8.90,4.93,100.00,0
1.24,8.56,3.97,8.22,4.88,100.00,0
1.25,8.80,4.04,8.43,4.43,100.00,0
1.26,8.61,3.98,8.45,4.48,100.00,0
1.27,9.03,3.92,8.22,4.36,100.00,0
1.27,7.74,4.58,8.08,4.32,100.00,0
1.28,9.04,3.79,8.80,4.38,100.00,0
1.29,8.21,4.37,7.77,4.38,100.00,0
1.30,8.49,3.84,8.19,4.76,100.00,0
1.31,7.98,3.80,7.79,4.78,100.00,0
1.32,8.14,3.63,7.69,4.78,100.00,0
1.32,7.83,3.96,7.56,4.77,100.00,0
1.33,8.17,3.88,7.98,4.82,100.00,0
1.34,8.16,3.58,7.92,4.85,100.00,0
1.35,7.87,3.59,7.40,4.92,100.00,0
1.36,7.35,3.82,7.28,4.88,100.00,0
1.36,8.05,3.55,7.60,4.96,100.00,0
1.37,7.86,3.76,7.52,4.39,100.00,0
1.38,7.36,3.97,7.17,4.90,100.00,0
1.39,8.53,3.93,8.20,4.72,100.00,0
1.40,9.04,3.85,8.81,4.74,100.00,0
1.40,7.96,3.76,7.55,5.48,100.00,0
1.41,7.84,3.62,7.71,4.56,100.00,0
1.42,7.31,3.74,7.05,4.85,100.00,0
1.43,7.66,3.85,7.34,4.85,100.00,0
1.44,8.35,3.81,7.85,4.69,100.00,0
1.44,8.14,4.07,7.93,4.69,100.00,0
1.45,8.09,3.92,7.92,4.59,100.00,0
1.46,7.79,3.48,7.42,4.77,100.00,0
1.47,7.80,3.70,7.57,4.75,100.00,0
1.48,9.49,3.48,8.95,4.79,100.00,0
1.49,8.02,4.02,7.99,4.78,100.00,0
1.49,8.48,3.52,8.04,4.76,100.00,0
1.50,8.14,3.79,7.84,4.74,100.00,0
1.51,7.85,3.64,7.59,4.75,100.00,0
1.52,8.03,3.65,7.87,4.75,100.00,0
1.53,8.02,3.65,7.60,4.77,100.00,0
1.53,8.43,3.94,8.14,4.54,100.00,0
1.54,8.40,3.90,8.03,4.64,100.00,0
1.55,8.22,4.14,7.90,4.38,100.00,0
1.56,8.31,4.06,8.10,4.40,100.00,0
1.57,8.67,4.18,8.20,4.40,100.00,0
1.58,8.98,4.27,8.62,4.25,100.00,0
1.58,8.88,4.13,8.62,4.41,100.00,0
1.59,8.31,4.20,8.16,4.41,100.00,0
1.60,8.39,4.04,8.12,4.36,100.00,0
1.61,8.27,3.80,8.08,4.35,100.00,0
1.62,8.29,3.85,7.91,4.25,100.00,0
1.63,7.60,3.66,7.36,4.95,100.00,0
1.63,8.02,3.78,7.87,4.36,100.00,0
1.64,7.84,4.18,7.50,4.25,100.00,0
1.65,8.44,3.66,8.16,4.39,100.00,0
1.66,7.75,3.83,7.53,4.83,100.00,0
1.67,8.58,3.81,8.20,4.79,100.00,0
1.68,8.27,4.09,7.93,4.61,100.00,0
1.68,9.26,3.78,8.81,4.79,100.00,0
1.69,8.85,4.26,8.69,4.72,100.00,0
1.70,8.42,4.24,8.15,4.90,100.00,0
1.71,8.68,4.10,8.80,4.71,100.00,0
1.72,8.28,3.99,7.91,4.71,100.00,0
1.73,8.80,3.88,8.04,4.83,100.00,0
1.74,9.37,3.99,9.49,4.58,100.00,0
1.75,8.29,3.76,7.82,5.37,100.00,0
1.75,8.16,4.08,8.02,4.58,100.00,0
1.76,8.52,3.85,8.29,4.80,100.00,0
1.77,8.37,3.96,7.82,4.61,100.00,0
1.78,8.41,3.69,8.01,4.79,100.00,0
1.79,8.01,3.89,7.73,4.86,100.00,0
1.79,8.77,3.94,8.33,4.84,100.00,0
1.80,8.79,4.00,8.54,4.85,100.00,0
1.81,8.88,4.11,8.25,4.77,100.00,0
1.82,9.06,3.69,8.52,4.81,100.00,0
1.83,9.20,4.41,9.09,4.82,100.00,0
1.84,8.49,4.58,8.02,5.34,100.00,0
1.85,8.14,4.59,7.96,4.69,100.00,0
1.86,8.79,4.46,8.29,4.76,100.00,0
1.86,8.19,4.66,8.05,4.75,100.00,0
1.87,9.47,4.46,9.23,4.72,100.00,0
