Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
15.68,25.13,7.70,24.65,23.29,100.00,0
15.71,23.11,6.76,22.00,23.29,100.00,0
15.73,25.38,9.30,25.00,23.26,100.00,0
15.75,26.16,8.39,25.55,23.50,100.00,0
15.78,26.11,9.11,25.14,23.42,100.00,0
15.81,27.33,8.65,26.79,23.16,100.00,0
15.83,29.43,9.91,29.07,22.95,100.00,0
15.86,25.80,8.34,24.12,22.95,100.00,0
15.89,26.83,7.85,26.05,23.28,100.00,0
15.92,26.50,8.52,25.93,23.52,100.00,0
15.94,23.87,7.87,23.87,23.52,100.00,0
15.97,22.89,6.87,21.78,23.17,100.00,0
15.99,24.12,7.48,23.61,23.63,100.00,0
16.01,21.12,7.48,20.65,23.58,100.00,0
16.03,24.79,6.33,23.86,23.37,100.00,0
16.06,26.90,7.44,26.33,23.02,100.00,0
16.09,27.76,7.47,26.93,23.03,100.00,0
16.11,28.26,7.90,27.43,22.70,100.00,0
16.14,26.45,8.06,26.31,23.19,100.00,0
16.17,21.43,8.50,21.24,23.42,100.00,0
16.19,20.37,6.06,19.68,23.65,100.00,0
16.21,22.78,5.70,21.79,23.61,100.00,0
16.23,26.68,6.94,25.88,23.31,100.00,0
16.26,29.11,9.40,28.41,23.08,100.00,0
16.29,27.52,8.57,26.66,23.33,100.00,0
16.32,25.84,7.38,24.79,23.08,100.00,0
16.34,25.99,8.17,25.24,23.25,100.00,0
16.37,25.53,8.34,24.81,22.99,100.00,0
16.39,27.60,8.21,26.88,23.02,100.00,0
16.42,26.30,8.60,25.70,23.14,100.00,0
16.45,26.35,7.80,25.55,23.05,100.00,0
16.47,26.65,8.45,25.77,22.94,100.00,0
16.50,25.08,8.46,24.51,23.05,100.00,0
16.53,27.88,7.85,27.27,22.95,100.00,0
16.55,28.22,7.45,27.23,23.02,100.00,0
16.58,27.42,7.79,27.26,23.21,100.00,0
16.61,24.56,7.07,23.78,23.50,100.00,0
16.63,23.23,6.95,22.81,23.42,100.00,0
16.66,22.06,6.19,20.82,23.47,100.00,0
16.68,50.41,7.39,49.48,22.72,100.00,0
16.73,26.53,8.77,25.69,22.74,100.00,0
16.76,25.61,7.46,24.82,22.68,100.00,0
16.78,25.79,7.79,25.15,22.95,100.00,0
16.81,26.22,8.32,25.28,22.93,100.00,0
16.83,25.90,8.27,25.18,22.90,100.00,0
16.86,28.56,8.26,27.60,22.98,100.00,0
16.89,26.36,7.79,26.04,24.52,100.00,0
16.91,27.21,7.21,26.34,22.70,100.00,0
16.94,26.25,7.01,25.21,23.14,100.00,0
16.97,27.35,7.51,26.32,23.00,100.00,0
16.99,27.57,7.59,26.91,23.11,100.00,0
17.02,25.87,7.95,25.26,22.69,100.00,0
17.05,25.72,7.75,24.85,22.80,100.00,0
17.07,28.10,7.48,27.13,22.93,100.00,0
17.10,25.41,7.56,25.04,22.93,100.00,0
17.13,25.24,6.91,24.21,23.27,100.00,0
17.15,26.26,8.27,25.45,22.67,100.00,0
17.18,26.44,8.82,25.88,22.64,100.00,0
17.21,26.78,7.74,25.91,22.68,100.00,0
17.23,26.84,8.80,26.44,22.71,100.00,0
17.26,25.23,8.04,24.28,23.24,100.00,0
17.28,28.67,8.85,28.13,23.09,100.00,0
17.31,27.88,8.59,26.89,23.09,100.00,0
17.34,22.34,7.38,22.22,21.98,100.00,0
17.36,19.48,7.08,19.32,21.98,100.00,0
17.38,18.95,5.90,18.18,22.70,100.00,0
17.40,26.17,6.68,25.23,23.58,100.00,0
17.43,26.52,7.98,25.96,23.60,100.00,0
17.45,25.43,8.05,24.96,22.02,100.00,0
17.48,27.04,8.38,26.28,22.47,100.00,0
17.51,29.77,7.58,28.91,23.85,100.00,0
17.54,29.49,8.03,28.77,23.61,100.00,0
17.57,27.30,8.39,26.77,23.36,100.00,0
17.59,22.73,7.36,22.08,23.10,100.00,0
17.62,19.16,6.22,19.01,23.41,100.00,0
17.64,37.82,5.45,36.57,23.15,100.00,0
17.67,23.17,7.43,22.51,23.15,100.00,0
17.70,30.84,8.19,29.92,22.78,100.00,0
17.73,28.20,10.13,27.25,22.91,100.00,0
17.76,25.75,8.21,24.77,23.20,100.00,0
17.78,26.90,8.04,26.40,22.97,100.00,0
17.81,27.74,7.55,27.00,23.11,100.00,0
17.84,26.14,7.34,25.67,22.26,100.00,0
17.86,21.16,7.20,20.90,22.26,100.00,0
17.88,18.48,5.95,18.06,22.35,100.00,0
17.90,19.32,6.35,18.27,23.54,100.00,0
17.92,19.69,6.29,19.64,23.91,100.00,0
17.94,23.34,5.71,17.90,23.92,100.00,0
17.96,28.15,5.76,24.25,23.86,100.00,0
17.99,25.83,8.50,32.72,23.70,100.00,0
18.02,27.99,9.31,27.61,23.38,100.00,0
18.05,52.49,8.05,51.71,22.53,100.00,0
18.10,26.16,8.23,25.43,22.80,100.00,0
18.12,25.31,7.55,24.61,22.87,100.00,0
18.15,22.73,7.45,22.02,22.87,100.00,0
18.17,26.42,7.61,25.85,23.59,100.00,0
18.20,26.75,8.04,25.80,23.38,100.00,0
18.23,32.08,8.31,31.35,22.91,100.00,0
18.26,26.71,8.22,25.83,22.84,100.00,0
18.28,25.53,8.57,24.74,22.89,100.00,0
18.31,26.10,7.88,25.16,23.08,100.00,0
18.34,27.32,7.41,26.41,23.11,100.00,0
18.36,26.52,8.12,25.88,23.13,100.00,0
18.39,27.04,8.72,26.49,23.20,100.00,0
18.42,22.79,7.87,22.57,23.20,100.00,0
18.44,25.01,6.74,24.18,23.70,100.00,0
18.46,26.94,7.20,26.21,23.68,100.00,0
18.49,25.93,7.45,25.11,23.48,100.00,0
18.52,26.87,7.59,25.99,23.49,100.00,0
18.54,26.86,7.97,26.51,23.08,100.00,0
18.57,24.18,8.20,23.40,22.78,100.00,0
18.60,25.26,7.74,24.66,22.83,100.00,0
18.62,23.63,6.99,22.70,22.91,100.00,0
18.64,26.50,7.32,25.64,23.07,100.00,0
18.67,27.26,8.12,26.70,22.92,100.00,0
18.70,25.69,8.28,25.05,21.75,100.00,0
18.72,28.63,7.18,27.51,22.08,100.00,0
18.75,26.49,8.34,25.96,23.47,100.00,0
18.78,30.76,8.27,29.94,23.33,100.00,0
18.81,26.19,8.69,25.64,23.30,100.00,0
18.84,27.78,7.75,26.49,23.42,100.00,0
18.86,26.32,8.37,25.87,23.30,100.00,0
18.89,26.78,8.34,25.81,22.98,100.00,0
18.92,26.95,9.81,26.51,23.25,100.00,0
18.94,28.10,8.46,26.96,23.06,100.00,0
18.97,26.51,7.97,25.40,23.22,100.00,0
19.00,27.27,8.52,26.78,23.04,100.00,0
19.03,26.55,8.48,25.73,22.53,100.00,0
19.05,26.22,7.96,25.59,24.10,100.00,0
19.08,26.40,7.54,25.55,23.09,100.00,0
19.10,27.29,8.46,26.88,22.62,100.00,0
19.13,27.15,7.52,26.07,23.41,100.00,0
19.16,27.28,8.20,26.83,23.05,100.00,0
19.19,26.21,7.74,25.28,22.69,100.00,0
19.21,29.09,7.27,28.47,21.49,100.00,0
19.24,26.23,7.90,25.33,22.67,100.00,0
19.27,29.91,7.82,29.15,22.91,100.00,0
19.30,27.44,8.18,26.68,24.79,100.00,0
19.33,23.61,7.81,23.04,24.79,100.00,0
19.35,21.90,7.27,21.64,23.37,100.00,0
19.37,19.84,6.83,19.88,30.98,100.00,0
19.39,50.70,5.98,49.59,22.86,100.00,0
19.44,21.92,7.04,22.07,22.86,100.00,0
19.46,23.68,6.95,22.95,23.64,100.00,0
19.49,23.07,7.41,22.05,22.68,100.00,0
19.51,21.47,7.48,21.30,24.31,100.00,0
19.53,25.40,8.18,24.53,24.08,100.00,0
19.56,24.77,7.75,23.99,23.50,100.00,0
19.58,26.76,7.99,25.89,23.65,100.00,0
19.61,41.72,8.69,40.85,22.82,100.00,0
19.65,27.91,8.88,27.28,23.12,100.00,0
19.68,27.19,7.48,26.29,23.06,100.00,0
19.71,25.53,7.38,24.58,23.55,100.00,0
19.73,28.33,7.17,27.25,23.07,100.00,0
19.76,26.91,8.26,26.33,23.25,100.00,0
19.79,25.76,8.71,25.30,23.38,100.00,0
19.81,26.53,8.06,25.66,23.40,100.00,0
19.84,28.59,7.57,27.80,22.92,100.00,0
19.87,26.52,7.79,25.90,23.23,100.00,0
19.89,26.10,7.57,25.29,22.94,100.00,0
