Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
6.17,23.63,8.34,22.77,19.49,100.00,0
6.19,24.08,8.81,24.11,19.70,100.00,0
6.21,24.23,8.83,23.44,19.62,100.00,0
6.24,23.10,9.20,22.61,19.53,100.00,0
6.26,23.95,8.65,23.22,19.17,100.00,0
6.28,25.80,9.08,24.46,18.95,100.00,0
6.31,20.58,10.37,21.57,18.95,100.00,0
6.33,27.74,8.59,26.59,19.36,100.00,0
6.36,23.96,8.71,23.43,18.85,100.00,0
6.38,22.72,9.28,22.63,19.72,100.00,0
6.40,26.14,8.71,26.05,20.02,100.00,0
6.43,35.29,8.37,19.08,19.64,100.00,0
6.47,14.49,22.71,30.09,19.64,100.00,0
6.48,24.79,6.69,23.63,19.89,100.00,0
6.51,24.49,7.89,23.45,17.97,100.00,0
6.53,21.53,8.86,21.51,17.97,100.00,0
6.55,22.86,7.72,21.94,19.81,100.00,0
6.57,24.25,9.82,23.92,19.64,100.00,0
6.60,19.83,7.82,18.87,19.18,100.00,0
6.62,24.71,8.14,24.26,19.37,100.00,0
6.64,23.66,8.66,23.04,18.62,100.00,0
6.67,20.93,8.49,20.50,19.00,100.00,0
6.69,26.85,7.46,26.52,21.55,100.00,0
6.71,20.07,7.51,19.98,19.03,100.00,0
6.73,20.49,7.10,19.58,18.76,100.00,0
6.76,23.06,6.81,22.39,19.20,100.00,0
6.78,25.24,7.98,24.74,20.12,100.00,0
6.80,22.76,7.72,21.92,20.03,100.00,0
6.83,23.69,8.71,23.12,19.50,100.00,0
6.85,23.68,8.55,22.92,19.52,100.00,0
6.87,23.32,8.97,22.87,19.84,100.00,0
6.90,23.70,8.77,22.57,19.56,100.00,0
6.92,20.92,9.34,20.41,18.92,100.00,0
6.94,25.49,8.55,25.01,19.73,100.00,0
6.97,21.29,8.78,20.76,18.69,100.00,0
6.99,23.11,9.20,22.91,19.68,100.00,0
7.01,21.57,7.57,21.11,19.99,100.00,0
7.03,25.06,6.94,23.95,19.99,100.00,0
7.06,24.75,8.07,24.59,19.92,100.00,0
7.08,21.32,7.51,20.41,19.87,100.00,0
7.10,23.41,8.26,23.40,20.20,100.00,0
7.13,22.02,8.57,21.24,19.65,100.00,0
7.15,25.12,10.33,24.40,18.42,100.00,0
7.17,21.69,9.67,20.99,18.42,100.00,0
7.20,26.72,8.92,26.18,21.85,100.00,0
7.22,24.07,9.06,23.28,19.67,100.00,0
7.25,24.83,8.74,24.03,19.68,100.00,0
7.27,21.15,8.69,20.46,19.47,100.00,0
7.29,28.97,8.50,26.92,21.06,100.00,0
7.32,23.70,10.03,24.07,18.61,100.00,0
7.35,22.46,8.84,22.44,18.61,100.00,0
7.37,22.68,7.96,22.13,18.16,100.00,0
7.39,24.53,7.52,23.69,19.33,100.00,0
7.42,25.11,8.09,24.83,19.73,100.00,0
7.44,22.18,8.88,22.19,19.49,100.00,0
7.46,21.55,7.51,21.00,21.17,100.00,0
7.48,19.88,7.13,19.74,19.64,100.00,0
7.50,25.81,6.66,24.49,20.11,100.00,0
7.53,25.48,8.47,25.03,19.92,100.00,0
7.56,21.73,8.79,20.98,18.66,100.00,0
7.58,27.10,8.58,26.53,20.28,100.00,0
7.60,23.27,8.86,22.79,19.24,100.00,0
7.63,27.19,8.53,25.44,18.95,100.00,0
7.65,20.78,10.59,21.02,18.95,100.00,0
7.68,28.37,8.03,27.69,21.52,100.00,0
7.70,23.01,8.25,22.01,19.93,100.00,0
7.73,25.24,10.35,24.78,18.51,100.00,0
7.75,20.72,9.05,20.37,18.51,100.00,0
7.77,25.49,7.88,24.77,19.70,100.00,0
7.80,23.95,8.18,23.52,18.94,100.00,0
7.82,30.29,8.32,29.92,20.93,100.00,0
7.85,22.56,7.13,21.86,19.13,100.00,0
7.88,23.26,8.74,22.40,19.42,100.00,0
7.90,24.23,9.88,23.91,19.71,100.00,0
7.92,21.51,7.54,20.75,19.46,100.00,0
7.94,23.25,7.36,22.41,19.47,100.00,0
7.97,22.82,9.11,22.22,18.37,100.00,0
7.99,24.79,8.37,23.88,18.54,100.00,0
8.02,24.47,8.50,23.87,18.90,100.00,0
8.04,22.26,8.44,21.84,19.20,100.00,0
8.06,24.08,7.51,23.19,20.20,100.00,0
8.09,23.80,8.59,23.76,19.76,100.00,0
8.11,23.85,8.80,23.28,19.84,100.00,0
8.13,24.20,8.76,23.48,18.32,100.00,0
8.16,18.76,9.16,18.52,18.32,100.00,0
8.18,25.32,7.08,24.95,20.08,100.00,0
8.20,25.54,7.86,24.07,19.25,100.00,0
8.23,22.50,10.18,22.60,19.63,100.00,0
8.25,26.05,8.79,25.30,19.90,100.00,0
8.28,19.02,9.55,18.84,19.79,100.00,0
8.30,27.66,7.28,27.20,20.83,100.00,0
8.32,25.20,8.49,24.56,18.45,100.00,0
8.35,21.82,9.20,21.32,18.45,100.00,0
8.37,26.50,8.90,25.87,18.34,100.00,0
8.40,22.62,8.75,21.84,18.48,100.00,0
8.42,24.34,8.92,23.92,19.88,100.00,0
8.44,22.81,8.47,21.84,19.53,100.00,0
8.47,27.07,8.97,26.80,20.52,100.00,0
8.49,21.19,8.58,20.14,19.18,100.00,0
8.51,25.61,10.48,25.10,18.16,100.00,0
8.54,19.78,8.56,19.55,18.16,100.00,0
8.56,25.08,7.31,24.05,19.93,100.00,0
8.58,21.88,8.64,21.58,18.13,100.00,0
8.61,22.71,7.63,22.08,19.02,100.00,0
8.63,23.21,7.38,22.19,20.09,100.00,0
8.65,25.44,9.01,24.64,18.66,100.00,0
8.68,19.40,8.32,18.93,18.66,100.00,0
8.70,26.20,7.16,25.34,20.03,100.00,0
8.72,25.49,8.00,25.39,19.74,100.00,0
8.75,23.86,8.70,23.17,19.63,100.00,0
8.77,22.50,9.23,21.80,18.60,100.00,0
8.80,24.48,8.98,23.94,19.29,100.00,0
8.82,23.35,9.04,22.31,18.96,100.00,0
8.84,24.11,10.37,23.86,20.03,100.00,0
8.87,22.95,8.61,22.28,19.69,100.00,0
8.89,24.63,7.80,24.08,20.08,100.00,0
8.91,24.36,8.38,24.01,19.91,100.00,0
8.94,26.19,8.44,25.69,21.29,100.00,0
8.97,22.41,7.92,21.68,19.26,100.00,0
8.99,26.45,8.74,26.15,18.37,100.00,0
9.01,19.56,8.01,18.72,18.37,100.00,0
9.03,29.09,8.01,28.18,19.73,100.00,0
9.06,25.11,8.59,24.59,19.57,100.00,0
9.09,21.33,9.84,20.84,19.57,100.00,0
9.11,23.34,7.97,23.19,20.95,100.00,0
9.13,23.60,6.91,22.42,19.42,100.00,0
9.16,24.92,8.03,24.26,19.47,100.00,0
9.18,23.95,8.74,23.21,18.22,100.00,0
9.21,23.88,8.66,23.25,19.20,100.00,0
9.23,23.41,9.72,23.02,18.97,100.00,0
9.25,25.17,8.26,24.27,20.89,100.00,0
9.28,23.64,8.92,23.12,19.14,100.00,0
9.30,25.02,8.57,24.14,19.95,100.00,0
9.33,23.05,8.70,22.46,19.46,100.00,0
9.35,27.29,10.02,26.62,20.12,100.00,0
9.38,22.16,7.76,21.29,19.48,100.00,0
9.40,23.47,8.81,22.63,18.13,100.00,0
9.42,23.70,8.91,23.11,18.12,100.00,0
9.45,23.61,8.38,22.90,19.52,100.00,0
9.47,23.10,8.86,22.40,19.94,100.00,0
9.49,25.49,8.72,24.98,20.04,100.00,0
9.52,20.77,8.58,20.01,19.40,100.00,0
9.54,25.95,8.15,25.18,19.75,100.00,0
9.56,23.82,8.31,23.26,19.63,100.00,0
9.59,24.09,8.67,24.23,19.78,100.00,0
9.61,21.93,9.28,20.88,18.11,100.00,0
9.63,27.54,8.65,25.89,19.14,100.00,0
9.66,23.07,10.03,23.50,19.14,100.00,0
9.69,25.64,8.72,24.96,20.85,100.00,0
9.71,25.17,8.16,24.31,19.64,100.00,0
9.74,23.70,8.52,23.21,19.64,100.00,0
9.76,25.17,10.29,24.08,21.10,100.00,0
9.79,23.49,9.34,23.04,19.54,100.00,0
9.81,24.44,8.66,23.84,17.59,100.00,0
9.83,18.96,8.42,18.65,17.59,100.00,0
9.85,27.92,7.18,26.79,17.91,100.00,0
9.88,22.54,8.38,22.04,17.91,100.00,0
9.90,24.84,8.88,24.52,19.61,100.00,0
9.93,24.37,8.55,23.59,19.54,100.00,0
9.95,26.28,9.45,25.22,21.13,100.00,0
9.98,21.80,8.74,21.23,19.64,100.00,0
10.00,24.38,9.67,24.56,20.49,100.00,0
10.02,21.26,7.47,20.54,18.74,100.00,0
10.05,21.78,8.24,20.83,18.83,100.00,0
10.07,25.39,8.08,24.59,20.30,100.00,0
10.09,23.20,8.73,22.61,20.01,100.00,0
10.12,24.36,9.01,23.69,19.91,100.00,0
10.14,24.30,10.68,23.90,19.78,100.00,0
10.16,23.25,8.39,22.38,19.71,100.00,0
10.19,21.69,8.98,21.47,19.94,100.00,0
10.21,23.55,6.99,22.68,19.81,100.00,0
10.23,25.37,8.49,24.98,18.52,100.00,0
10.26,22.38,9.31,22.45,18.52,100.00,0
10.28,26.58,8.53,26.03,21.14,100.00,0
10.31,23.28,8.45,22.76,19.72,100.00,0
10.33,24.63,8.37,23.83,19.70,100.00,0
10.36,24.06,8.39,23.86,21.01,100.00,0
10.38,23.26,7.18,22.33,19.78,100.00,0
10.40,24.55,8.05,23.94,19.72,100.00,0
10.43,23.21,8.76,22.42,19.46,100.00,0
10.45,22.95,8.52,22.42,18.66,100.00,0
10.47,23.36,8.69,22.45,18.57,100.00,0
10.50,26.75,10.17,25.80,21.24,100.00,0
10.52,22.69,8.92,22.46,19.59,100.00,0
10.55,24.13,8.77,23.41,19.78,100.00,0
10.57,23.92,10.06,23.36,19.47,100.00,0
10.59,20.63,8.92,20.34,19.42,100.00,0
10.61,24.18,7.26,23.44,19.37,100.00,0
10.64,23.13,8.48,22.13,18.38,100.00,0
10.66,24.78,8.61,24.51,19.67,100.00,0
10.69,23.85,7.94,22.68,19.24,100.00,0
10.71,25.14,8.55,24.80,19.82,100.00,0
10.74,21.94,8.51,21.26,19.81,100.00,0
10.76,25.44,7.95,24.77,21.17,100.00,0
10.78,21.42,8.17,21.00,19.76,100.00,0
10.80,22.29,8.51,21.26,19.59,100.00,0
10.83,23.94,8.57,23.16,18.42,100.00,0
10.85,22.78,8.94,22.43,18.68,100.00,0
10.87,25.44,8.76,24.68,20.06,100.00,0
10.90,23.14,8.49,22.50,19.61,100.00,0
10.92,24.29,8.68,23.57,19.97,100.00,0
10.95,23.10,9.00,22.40,19.53,100.00,0
10.97,23.95,8.95,23.61,19.74,100.00,0
10.99,21.67,9.32,21.06,19.55,100.00,0
11.02,26.30,7.26,25.35,20.17,100.00,0
11.04,24.93,8.37,24.28,18.23,100.00,0
11.07,21.82,9.10,21.27,18.23,100.00,0
11.09,26.67,8.84,26.41,20.65,100.00,0
11.11,20.50,7.80,19.42,19.58,100.00,0
11.14,26.32,8.42,25.80,20.11,100.00,0
11.16,22.73,8.69,22.21,19.48,100.00,0
11.18,25.09,8.57,25.06,19.98,100.00,0
11.21,24.27,8.73,23.65,19.40,100.00,0
11.23,22.97,8.64,21.92,18.61,100.00,0
11.26,24.40,8.46,24.14,18.12,100.00,0
11.28,18.83,8.36,18.20,18.12,100.00,0
11.30,28.95,7.66,28.30,21.07,100.00,0
11.33,23.98,8.36,23.06,19.44,100.00,0
11.35,26.02,8.85,25.34,19.67,100.00,0
11.38,25.24,8.56,24.56,19.48,100.00,0
11.40,22.21,9.04,21.51,19.42,100.00,0
11.43,26.59,8.99,26.69,18.52,100.00,0
11.45,22.57,8.89,21.64,18.52,100.00,0
11.48,23.81,8.64,23.64,19.14,100.00,0
11.50,22.14,8.93,21.74,18.29,100.00,0
11.52,26.35,8.58,25.61,20.02,100.00,0
11.55,22.35,8.72,21.24,19.30,100.00,0
11.57,26.64,9.08,26.45,21.38,100.00,0
11.60,24.59,8.85,23.68,19.44,100.00,0
11.62,26.51,8.24,24.23,18.79,100.00,0
11.65,21.97,9.84,22.95,17.98,100.00,0
11.67,20.62,9.56,19.94,17.98,100.00,0
11.69,22.87,7.17,22.83,19.56,100.00,0
11.71,23.90,7.07,23.39,19.71,100.00,0
11.74,23.60,7.15,22.32,19.48,100.00,0
11.76,25.59,8.89,25.85,19.67,100.00,0
11.79,22.85,9.01,21.96,19.62,100.00,0
11.81,24.49,8.65,24.29,19.91,100.00,0
11.83,20.07,8.30,19.08,19.37,100.00,0
11.85,28.43,8.30,27.59,18.12,100.00,0
11.88,18.94,8.47,18.43,18.12,100.00,0
11.90,27.15,8.39,26.40,19.85,100.00,0
11.93,23.25,10.41,22.75,19.42,100.00,0
11.95,24.89,9.20,24.07,19.71,100.00,0
11.98,22.61,9.00,22.04,19.59,100.00,0
12.00,26.07,8.98,25.24,20.08,100.00,0
12.03,24.61,8.98,24.01,18.50,100.00,0
12.05,19.69,9.68,19.02,18.50,100.00,0
12.07,27.36,8.21,27.14,20.41,100.00,0
12.10,21.39,8.45,20.46,18.19,100.00,0
12.12,26.46,8.71,26.13,20.78,100.00,0
12.14,22.04,7.84,21.08,19.46,100.00,0
12.17,24.61,10.09,24.07,19.86,100.00,0
12.19,23.13,9.22,22.69,19.68,100.00,0
12.21,24.17,8.85,23.41,19.35,100.00,0
12.24,23.37,8.94,22.53,19.61,100.00,0
12.26,24.61,8.73,24.01,19.50,100.00,0
12.29,22.20,8.97,21.43,18.25,100.00,0
12.31,26.19,9.00,25.55,19.72,100.00,0
12.33,25.51,9.27,24.02,19.50,100.00,0
12.36,25.50,9.53,25.63,20.10,100.00,0
12.39,23.32,8.74,23.33,19.56,100.00,0
12.41,21.89,7.78,21.63,21.28,100.00,0
12.43,23.53,6.77,22.31,19.78,100.00,0
12.45,24.68,10.11,24.32,19.78,100.00,0
12.48,24.82,9.03,24.02,18.88,100.00,0
12.50,24.62,8.33,23.40,19.82,100.00,0
12.53,22.51,9.17,22.56,18.79,100.00,0
12.55,25.40,9.82,24.63,18.16,100.00,0
12.58,22.75,10.14,21.95,18.16,100.00,0
12.60,24.97,8.67,24.25,18.17,100.00,0
12.62,22.50,8.82,21.71,18.17,100.00,0
12.65,26.60,8.78,25.97,20.27,100.00,0
