Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
25,809.22,412.93,813.36,811.17,100.00,0
50,830.93,422.57,831.03,828.46,100.00,0
75,843.20,434.30,840.44,836.84,100.00,0
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
0.00,844.94,426.26,845.44,842.69,100.00,0
0.84,843.05,428.86,841.27,840.32,100.00,0
1.69,892.85,384.27,854.39,850.20,100.00,0
2.58,789.46,457.25,841.52,829.90,100.00,0
3.37,835.73,421.10,835.78,834.78,100.00,0
4.21,839.95,441.23,836.55,835.22,100.00,0
5.05,840.52,446.97,834.85,832.72,100.00,0
5.89,835.84,433.24,835.53,831.28,100.00,0
6.72,843.24,405.65,835.74,829.61,100.00,0
7.57,827.56,424.40,832.28,826.50,100.00,0
8.39,823.97,426.80,825.89,825.11,100.00,0
9.22,835.02,418.98,839.72,838.67,100.00,0
10.05,831.70,408.96,828.62,822.84,100.00,0
10.88,841.25,429.26,840.01,835.34,100.00,0
11.73,924.07,406.00,859.65,852.07,100.00,0
12.65,775.72,494.59,834.75,830.19,100.00,0
13.42,833.77,446.90,831.03,831.46,100.00,0
14.26,844.25,442.00,845.87,842.91,100.00,0
15.10,841.64,443.43,841.78,835.64,100.00,0
15.94,845.67,419.57,845.88,839.59,100.00,0
16.79,864.37,403.86,866.15,862.00,100.00,0
17.65,837.70,398.47,834.93,832.81,100.00,0
18.49,841.16,407.01,839.03,838.08,100.00,0
19.33,857.08,414.78,856.04,845.36,100.00,0
20.19,847.00,410.51,845.28,846.26,100.00,0
21.04,858.41,404.60,863.15,847.44,100.00,0
21.90,904.23,394.41,835.97,842.60,100.00,0
22.80,780.19,506.65,844.32,840.84,100.00,0
23.58,840.49,458.70,842.48,836.40,100.00,0
24.42,821.17,431.55,818.81,812.72,100.00,0
25.24,853.29,427.12,853.61,846.27,100.00,0
26.10,852.50,432.14,849.96,841.76,100.00,0
26.95,833.98,400.51,832.37,840.30,100.00,0
27.78,850.51,405.45,850.07,843.63,100.00,0
28.63,850.65,412.70,849.67,846.01,100.00,0
29.48,833.83,409.24,833.49,833.29,100.00,0
30.32,835.24,416.65,838.38,834.45,100.00,0
31.15,859.81,404.46,853.54,835.87,100.00,0
32.01,915.04,490.03,850.60,858.70,100.00,0
32.93,787.12,458.10,853.19,845.62,100.00,0
33.71,847.43,419.26,846.73,843.64,100.00,0
34.56,838.39,430.21,837.23,837.61,100.00,0
35.40,847.99,424.95,846.06,844.84,100.00,0
36.25,857.76,405.65,859.45,833.61,100.00,0
