Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
3.03,28.66,8.38,28.29,26.65,100.00,0
3.06,30.86,7.33,30.02,27.31,100.00,0
3.09,29.27,7.11,28.69,27.18,100.00,0
3.12,30.22,7.37,29.61,26.87,100.00,0
3.15,28.84,8.50,27.80,27.11,100.00,0
3.18,29.61,9.79,28.91,25.92,100.00,0
3.21,25.66,7.21,25.61,25.82,100.00,0
3.24,27.46,6.76,27.18,27.71,100.00,0
3.26,28.10,6.10,27.74,27.49,100.00,0
3.29,29.16,5.98,29.19,27.76,100.00,0
3.32,31.48,5.37,31.27,27.51,100.00,0
3.35,29.04,5.31,29.04,27.69,100.00,0
3.38,32.72,5.64,31.78,27.16,100.00,0
3.41,30.41,6.70,29.65,26.67,100.00,0
3.44,28.61,6.94,27.90,26.24,100.00,0
3.47,28.92,7.13,28.29,25.97,100.00,0
3.50,29.71,6.87,28.99,26.19,100.00,0
3.53,29.16,7.02,28.53,26.50,100.00,0
3.56,30.13,7.50,29.49,26.44,100.00,0
3.59,27.89,7.25,27.10,26.00,100.00,0
3.62,28.88,6.94,28.22,26.37,100.00,0
3.65,29.58,7.57,29.13,26.71,100.00,0
3.68,29.01,6.79,28.27,26.54,100.00,0
3.71,30.08,6.74,29.41,26.46,100.00,0
3.74,28.87,7.18,28.33,26.35,100.00,0
3.76,29.34,7.01,28.40,26.77,100.00,0
3.79,28.78,7.23,28.32,26.13,100.00,0
3.82,28.00,6.81,27.24,25.96,100.00,0
3.85,29.37,6.84,28.71,26.65,100.00,0
3.88,31.07,6.89,30.12,26.86,100.00,0
3.91,28.06,6.84,27.52,24.93,100.00,0
3.94,27.96,6.85,27.27,26.15,100.00,0
3.97,29.83,7.11,29.08,27.37,100.00,0
4.00,29.61,7.07,29.06,26.48,100.00,0
4.03,29.28,6.89,28.51,26.12,100.00,0
4.06,28.46,7.22,27.69,26.40,100.00,0
4.08,29.22,7.35,28.40,26.35,100.00,0
4.11,30.13,7.24,29.71,26.05,100.00,0
4.14,28.91,6.74,28.20,26.28,100.00,0
4.17,27.91,7.11,27.38,26.16,100.00,0
4.20,29.83,7.02,29.24,26.13,100.00,0
4.23,27.98,6.83,27.02,25.69,100.00,0
4.26,29.41,7.03,28.97,26.40,100.00,0
4.29,29.16,7.02,28.20,26.44,100.00,0
4.32,29.10,7.40,28.60,26.91,100.00,0
4.35,29.65,6.86,29.21,26.49,100.00,0
4.38,28.87,7.16,28.13,26.30,100.00,0
4.40,28.54,8.05,27.84,26.36,100.00,0
4.43,28.12,7.26,27.42,25.74,100.00,0
4.46,29.20,7.17,28.52,26.32,100.00,0
4.49,29.64,6.96,29.03,26.62,100.00,0
4.52,29.16,6.90,28.56,26.22,100.00,0
4.55,30.12,6.55,29.31,26.07,100.00,0
4.58,28.91,6.81,28.11,26.55,100.00,0
4.61,28.49,6.87,27.51,26.21,100.00,0
4.64,28.54,7.24,28.01,25.31,100.00,0
4.67,28.86,6.86,28.34,26.27,100.00,0
4.69,29.50,7.13,28.77,26.88,100.00,0
4.72,29.04,6.90,28.71,26.49,100.00,0
4.75,28.36,6.48,27.47,25.90,100.00,0
4.78,29.90,7.00,29.26,26.37,100.00,0
4.81,28.98,6.78,28.24,26.21,100.00,0
4.84,27.36,7.06,26.71,25.31,100.00,0
4.87,29.15,7.22,28.42,26.28,100.00,0
4.90,30.07,7.66,29.41,26.67,100.00,0
4.93,29.35,7.06,28.66,26.50,100.00,0
4.96,29.08,6.84,28.86,26.69,100.00,0
4.99,28.67,7.40,28.11,26.27,100.00,0
5.01,29.09,7.22,28.46,25.98,100.00,0
5.04,26.98,7.02,26.26,24.73,100.00,0
5.07,28.44,7.30,27.80,25.52,100.00,0
5.10,28.83,6.98,28.04,26.24,100.00,0
5.13,29.29,6.95,28.81,26.64,100.00,0
5.16,28.90,6.44,28.10,26.43,100.00,0
5.19,30.18,6.83,29.63,26.89,100.00,0
5.22,29.90,7.45,29.19,26.80,100.00,0
5.25,28.43,6.93,28.29,24.95,100.00,0
5.27,27.01,6.67,26.40,25.30,100.00,0
5.30,29.36,7.05,28.57,26.38,100.00,0
5.33,30.00,6.67,29.45,26.41,100.00,0
5.36,28.77,6.53,27.95,26.46,100.00,0
5.39,29.68,7.29,29.21,26.61,100.00,0
5.42,28.64,6.47,27.90,26.16,100.00,0
5.45,28.68,6.68,28.09,26.09,100.00,0
5.48,29.05,6.69,28.21,26.25,100.00,0
5.50,29.25,6.80,28.42,25.78,100.00,0
5.53,27.40,6.72,26.74,25.60,100.00,0
5.56,30.45,6.70,29.92,27.05,100.00,0
5.59,28.47,6.98,27.71,26.58,100.00,0
5.62,29.44,7.01,28.74,26.39,100.00,0
5.65,29.52,7.23,28.80,26.29,100.00,0
5.68,28.72,6.94,27.97,26.69,100.00,0
5.71,29.82,6.82,29.24,26.58,100.00,0
5.74,29.45,6.63,28.77,26.44,100.00,0
5.77,28.01,6.69,27.31,26.43,100.00,0
5.80,29.73,7.05,29.15,26.70,100.00,0
5.83,29.73,7.02,29.01,26.26,100.00,0
5.85,27.67,6.87,27.14,25.22,100.00,0
5.88,28.81,6.53,27.82,26.00,100.00,0
5.91,28.92,6.92,28.45,26.17,100.00,0
5.94,28.29,6.96,27.48,25.79,100.00,0
5.97,29.63,6.69,29.11,26.73,100.00,0
6.00,29.35,6.74,28.44,26.24,100.00,0
6.03,28.09,6.79,27.62,25.90,100.00,0
6.06,29.18,6.82,28.45,26.53,100.00,0
6.08,29.42,7.05,28.67,26.31,100.00,0
6.11,28.99,6.94,28.17,26.34,100.00,0
6.14,28.54,7.27,28.08,26.34,100.00,0
6.17,30.69,7.27,30.06,26.62,100.00,0
6.20,29.49,7.03,28.80,26.48,100.00,0
6.23,28.69,7.67,27.90,25.39,100.00,0
6.26,28.54,6.70,27.72,25.30,100.00,0
6.29,29.28,7.06,28.77,27.02,100.00,0
6.32,29.34,6.79,28.72,26.43,100.00,0
6.35,28.54,6.80,27.72,26.59,100.00,0
6.38,29.68,6.66,29.03,26.84,100.00,0
6.41,29.89,7.00,29.40,26.43,100.00,0
6.44,28.36,6.82,27.67,25.92,100.00,0
6.46,27.76,7.06,27.15,25.37,100.00,0
6.49,28.24,7.07,27.65,25.72,100.00,0
6.52,30.19,6.95,29.56,27.13,100.00,0
6.55,29.53,6.96,28.74,26.27,100.00,0
6.58,29.64,6.67,28.82,27.03,100.00,0
6.61,38.03,7.09,37.48,34.82,100.00,0
6.65,28.14,7.66,27.35,25.36,100.00,0
6.68,29.04,7.16,28.42,26.25,100.00,0
6.70,29.37,7.04,28.68,26.35,100.00,0
6.73,29.28,7.07,28.56,26.27,100.00,0
6.76,29.66,6.95,29.18,26.82,100.00,0
6.79,29.54,6.67,28.92,27.00,100.00,0
6.82,28.65,6.84,27.72,26.53,100.00,0
6.85,30.14,7.16,29.54,26.36,100.00,0
6.88,28.72,6.67,28.01,26.53,100.00,0
6.91,28.96,7.36,28.34,26.00,100.00,0
6.94,29.39,7.43,28.59,26.59,100.00,0
6.97,29.17,7.21,28.42,26.44,100.00,0
7.00,29.01,6.65,28.25,26.40,100.00,0
7.03,28.53,7.28,28.15,26.06,100.00,0
7.06,29.60,7.02,28.92,26.76,100.00,0
7.08,28.02,6.72,27.37,25.17,100.00,0
7.11,28.54,7.19,27.49,25.69,100.00,0
7.14,29.05,7.51,28.34,26.54,100.00,0
7.17,29.42,7.13,28.85,26.48,100.00,0
7.20,29.15,6.58,28.16,26.41,100.00,0
7.23,29.31,7.14,28.86,26.58,100.00,0
7.26,29.61,6.88,28.84,26.61,100.00,0
7.29,28.57,6.99,28.00,25.98,100.00,0
7.32,27.60,8.11,26.81,24.98,100.00,0
7.34,29.50,8.44,28.89,26.65,100.00,0
7.37,29.93,6.92,29.21,26.97,100.00,0
7.40,28.76,7.21,28.27,26.41,100.00,0
7.43,29.25,6.84,28.59,26.77,100.00,0
7.46,28.95,6.77,28.40,26.46,100.00,0
7.49,28.48,6.96,27.91,25.81,100.00,0
7.52,29.99,6.66,29.19,25.21,100.00,0
7.55,27.94,7.31,27.16,26.15,100.00,0
7.58,28.43,7.22,28.05,25.80,100.00,0
7.61,29.55,6.92,28.76,26.02,100.00,0
7.63,29.22,7.39,28.66,27.47,100.00,0
7.66,29.59,7.64,29.05,26.56,100.00,0
7.69,28.77,7.03,28.21,25.98,100.00,0
7.72,27.85,6.75,27.03,25.26,100.00,0
7.75,29.19,7.02,28.41,26.53,100.00,0
7.78,29.98,7.00,29.27,26.81,100.00,0
7.81,29.55,6.78,29.01,26.46,100.00,0
7.84,28.64,7.35,27.92,26.41,100.00,0
7.87,29.66,7.00,28.93,26.21,100.00,0
7.90,30.01,6.91,29.27,26.57,100.00,0
7.93,26.94,7.23,26.76,24.93,100.00,0
7.95,29.08,7.24,28.66,26.33,100.00,0
7.98,29.79,6.98,29.08,27.54,100.00,0
8.01,30.57,6.79,29.64,27.09,100.00,0
8.04,28.80,7.33,28.45,26.62,100.00,0
8.07,29.22,6.96,28.62,26.29,100.00,0
8.10,29.70,6.90,28.95,26.27,100.00,0
8.13,27.18,7.25,26.61,25.05,100.00,0
8.16,28.70,6.78,27.86,26.08,100.00,0
8.19,30.23,7.71,29.65,27.21,100.00,0
8.22,29.37,6.78,28.84,26.57,100.00,0
8.25,30.06,6.85,30.04,26.74,100.00,0
8.28,28.90,7.00,28.05,26.63,100.00,0
8.31,28.37,7.40,27.77,25.31,100.00,0
8.33,27.38,7.09,26.63,25.17,100.00,0
8.36,28.06,7.15,27.35,25.34,100.00,0
8.39,29.49,7.45,28.90,26.87,100.00,0
8.42,29.32,6.88,28.62,26.61,100.00,0
8.45,28.95,6.77,28.43,26.53,100.00,0
8.48,29.42,6.73,28.80,26.45,100.00,0
8.51,30.89,6.64,29.78,26.59,100.00,0
8.54,27.87,7.05,27.54,25.30,100.00,0
8.57,27.71,6.80,26.94,25.55,100.00,0
8.59,29.68,7.10,28.91,27.17,100.00,0
8.62,29.16,6.87,28.58,26.67,100.00,0
8.65,29.53,6.82,28.84,26.92,100.00,0
8.68,29.59,7.10,29.53,26.70,100.00,0
8.71,29.50,7.29,29.66,26.34,100.00,0
8.74,27.60,6.80,26.95,25.47,100.00,0
8.77,28.38,6.76,27.43,25.81,100.00,0
8.80,29.95,8.20,29.26,27.19,100.00,0
8.83,29.42,7.07,28.80,26.58,100.00,0
8.86,29.36,7.42,28.80,26.88,100.00,0
8.89,29.32,7.01,28.75,26.47,100.00,0
8.91,29.94,7.46,29.35,26.59,100.00,0
8.94,28.59,6.92,27.99,25.38,100.00,0
8.97,27.53,7.05,26.77,25.75,100.00,0
9.00,29.86,7.01,29.15,27.21,100.00,0
9.03,28.99,6.67,28.32,26.24,100.00,0
9.06,29.67,7.25,29.08,26.76,100.00,0
9.09,29.48,6.97,28.82,26.39,100.00,0
9.12,28.58,6.91,27.81,26.42,100.00,0
9.15,28.95,7.28,28.44,26.42,100.00,0
9.18,28.15,7.10,27.37,25.08,100.00,0
9.20,28.92,7.16,28.41,26.42,100.00,0
9.23,28.79,7.05,28.22,26.73,100.00,0
9.26,30.25,7.27,29.71,26.24,100.00,0
9.29,28.48,7.18,27.63,26.40,100.00,0
9.32,29.87,7.14,29.19,26.50,100.00,0
9.35,29.68,6.74,28.66,26.58,100.00,0
9.38,27.21,7.20,26.74,24.97,100.00,0
9.41,28.48,8.25,27.71,26.09,100.00,0
9.44,29.40,6.80,28.42,26.48,100.00,0
9.47,28.65,7.12,28.50,26.41,100.00,0
9.49,30.75,7.28,30.12,26.70,100.00,0
9.53,28.78,7.19,28.19,26.63,100.00,0
9.55,29.04,7.07,28.07,25.97,100.00,0
9.58,29.01,8.47,28.62,25.48,100.00,0
9.61,28.68,6.80,27.80,26.46,100.00,0
9.64,28.99,7.07,28.44,27.41,100.00,0
9.67,30.26,7.24,29.53,26.57,100.00,0
9.70,29.23,7.08,28.34,26.43,100.00,0
9.73,28.95,7.12,28.20,26.54,100.00,0
9.76,29.63,6.83,28.61,26.34,100.00,0
9.79,27.48,7.40,27.10,25.51,100.00,0
9.82,28.76,6.68,28.08,26.13,100.00,0
9.84,29.46,7.23,28.95,27.18,100.00,0
9.87,31.04,6.76,30.26,27.11,100.00,0
9.90,29.11,6.89,28.36,26.81,100.00,0
9.93,29.31,7.11,28.75,26.46,100.00,0
9.96,28.22,7.08,27.50,25.62,100.00,0
9.99,28.61,6.86,27.85,26.02,100.00,0
10.02,29.01,6.78,28.81,26.46,100.00,0
10.05,30.14,7.11,29.70,26.79,100.00,0
10.08,29.63,7.03,28.59,26.59,100.00,0
10.11,28.92,7.11,28.37,26.73,100.00,0
10.14,29.81,6.93,29.10,27.01,100.00,0
10.17,28.40,7.07,27.98,26.28,100.00,0
10.20,28.18,7.03,27.36,25.02,100.00,0
10.22,30.21,7.39,29.46,26.82,100.00,0
10.25,29.16,7.14,28.45,26.79,100.00,0
10.28,30.83,7.29,30.77,26.40,100.00,0
10.31,27.96,7.22,27.34,26.23,100.00,0
10.34,30.35,8.50,29.71,26.78,100.00,0
10.37,28.71,7.17,28.11,26.23,100.00,0
10.40,28.70,8.19,27.93,26.31,100.00,0
10.43,29.04,6.99,28.30,26.30,100.00,0
10.46,29.49,6.94,28.81,26.91,100.00,0
10.49,29.46,6.91,28.44,26.68,100.00,0
10.52,29.93,7.27,28.88,26.55,100.00,0
10.55,28.61,7.24,28.20,26.40,100.00,0
10.58,30.53,6.86,29.61,26.56,100.00,0
10.61,26.44,7.01,26.01,25.07,100.00,0
10.63,28.10,6.96,27.48,26.01,100.00,0
10.66,30.15,6.75,29.31,26.88,100.00,0
10.69,29.32,7.12,28.86,26.50,100.00,0
10.72,28.60,6.95,28.35,26.31,100.00,0
10.75,29.82,6.98,29.47,26.48,100.00,0
10.78,28.87,6.78,28.03,26.58,100.00,0
10.81,28.73,6.80,28.17,25.34,100.00,0
10.84,27.97,6.90,27.25,25.98,100.00,0
10.86,30.81,7.05,30.23,27.40,100.00,0
10.90,29.66,7.24,29.01,26.63,100.00,0
10.93,32.49,6.92,30.10,26.24,100.00,0
10.96,28.33,8.72,29.04,26.95,100.00,0
10.99,29.74,7.43,29.01,27.13,100.00,0
11.02,29.61,7.78,29.15,27.04,100.00,0
11.05,29.55,7.16,28.77,27.14,100.00,0
11.07,30.16,7.36,29.46,26.95,100.00,0
11.11,28.60,7.61,28.14,26.64,100.00,0
11.13,26.36,7.19,26.08,27.44,100.00,0
11.16,27.16,6.54,26.82,27.29,100.00,0
11.19,30.67,5.92,30.06,27.45,100.00,0
11.22,28.20,6.19,27.88,26.40,100.00,0
11.25,27.37,5.64,27.08,26.56,100.00,0
11.27,29.99,5.43,29.55,27.52,100.00,0
11.30,29.57,5.08,28.88,27.73,100.00,0
11.33,36.16,5.47,35.23,27.97,100.00,0
11.37,30.04,6.55,29.27,27.58,100.00,0
11.40,30.51,7.29,29.95,27.14,100.00,0
11.43,26.31,6.79,25.70,25.35,100.00,0
11.46,29.32,7.07,28.60,25.87,100.00,0
11.49,29.87,6.86,28.97,26.80,100.00,0
11.52,29.18,7.31,28.89,26.24,100.00,0
11.54,27.17,6.90,26.56,25.21,100.00,0
11.57,29.46,8.74,28.52,25.84,100.00,0
11.60,29.14,7.08,28.88,27.33,100.00,0
11.63,37.66,7.23,36.73,34.03,100.00,0
11.67,27.58,7.31,26.87,25.53,100.00,0
11.70,29.36,8.41,28.89,26.49,100.00,0
11.72,29.32,7.25,28.64,26.59,100.00,0
11.75,28.81,7.05,28.23,26.27,100.00,0
11.78,29.44,8.12,28.76,26.39,100.00,0
11.81,29.41,6.84,28.72,26.67,100.00,0
11.84,27.46,7.18,26.80,25.57,100.00,0
11.87,30.95,7.79,30.05,26.47,100.00,0
11.90,28.09,6.89,27.52,27.00,100.00,0
11.93,30.49,6.83,29.63,26.60,100.00,0
11.96,26.92,7.36,26.54,25.40,100.00,0
11.99,28.81,6.78,27.92,25.73,100.00,0
12.01,29.54,7.23,29.04,27.14,100.00,0
12.04,27.85,7.18,27.08,25.69,100.00,0
12.07,29.46,7.07,28.80,26.29,100.00,0
12.10,29.44,6.98,28.53,26.93,100.00,0
12.13,29.92,7.18,29.42,26.98,100.00,0
12.16,28.56,6.82,27.70,26.12,100.00,0
12.19,30.30,6.83,29.41,26.29,100.00,0
12.22,29.42,7.33,28.90,26.68,100.00,0
12.25,28.40,7.18,27.79,25.29,100.00,0
12.28,28.22,7.22,27.77,25.99,100.00,0
12.31,29.04,6.46,28.32,26.54,100.00,0
12.33,28.50,6.87,27.74,26.33,100.00,0
12.36,29.99,6.52,29.50,26.18,100.00,0
12.39,28.33,6.69,27.36,26.21,100.00,0
12.42,30.73,6.98,29.89,26.23,100.00,0
12.45,26.96,6.73,26.74,25.34,100.00,0
12.48,29.14,6.46,28.18,26.27,100.00,0
12.51,28.84,7.08,28.33,26.59,100.00,0
12.54,29.58,7.65,28.90,26.58,100.00,0
12.57,30.88,7.44,30.23,27.02,100.00,0
12.60,27.40,6.74,26.90,25.19,100.00,0
12.62,28.74,6.64,28.01,25.69,100.00,0
12.65,27.83,8.16,27.03,25.92,100.00,0
12.68,29.38,8.64,28.64,26.75,100.00,0
12.71,29.78,6.70,29.30,26.77,100.00,0
12.74,28.54,6.97,28.34,26.46,100.00,0
12.77,29.21,7.15,28.61,26.11,100.00,0
12.80,28.66,6.99,28.01,26.49,100.00,0
12.83,28.97,7.02,28.25,26.59,100.00,0
12.86,29.44,6.99,28.98,25.69,100.00,0
12.89,30.23,6.79,29.28,26.96,100.00,0
12.92,30.04,7.29,29.56,26.90,100.00,0
12.95,30.23,6.96,29.18,27.06,100.00,0
12.98,28.02,7.24,27.94,26.50,100.00,0
13.00,28.62,8.28,27.77,26.10,100.00,0
13.03,29.31,7.08,28.75,25.99,100.00,0
13.06,28.17,7.08,27.50,25.73,100.00,0
13.09,29.34,7.06,28.73,27.25,100.00,0
13.12,30.81,6.86,29.92,27.14,100.00,0
13.15,29.29,7.05,28.81,26.54,100.00,0
13.18,29.39,6.94,28.57,26.25,100.00,0
13.21,27.82,7.16,26.86,25.35,100.00,0
13.24,28.57,7.78,28.20,25.59,100.00,0
13.27,28.31,7.10,27.26,25.90,100.00,0
13.29,29.69,7.53,29.05,26.94,100.00,0
13.32,29.80,6.87,29.20,26.85,100.00,0
13.35,28.69,6.89,27.96,26.77,100.00,0
13.38,29.69,7.36,29.15,26.51,100.00,0
13.41,29.30,6.69,28.68,26.29,100.00,0
13.44,28.11,7.16,27.19,25.96,100.00,0
13.47,28.35,7.11,27.96,25.94,100.00,0
13.50,30.86,6.75,30.08,27.02,100.00,0
13.53,29.20,6.75,28.45,26.90,100.00,0
13.56,29.21,7.29,28.65,26.43,100.00,0
13.59,29.64,6.97,29.06,26.84,100.00,0
13.62,30.87,7.12,30.12,26.99,100.00,0
13.65,27.20,7.26,26.80,25.59,100.00,0
13.67,27.89,6.58,27.08,25.19,100.00,0
13.70,29.14,7.09,28.39,26.55,100.00,0
13.73,29.59,7.19,29.35,26.35,100.00,0
13.76,28.90,7.39,28.31,26.59,100.00,0
13.79,29.90,6.92,29.33,26.67,100.00,0
13.82,29.37,6.67,28.72,26.63,100.00,0
13.85,28.35,6.75,27.61,26.04,100.00,0
13.88,27.85,6.97,27.10,25.04,100.00,0
13.91,28.85,6.92,28.28,26.42,100.00,0
13.93,29.76,6.74,29.08,26.92,100.00,0
13.96,28.28,7.16,27.70,25.52,100.00,0
13.99,28.45,6.91,27.45,25.96,100.00,0
14.02,30.46,7.09,29.92,27.14,100.00,0
14.05,28.95,6.98,28.36,26.35,100.00,0
14.08,29.68,6.59,28.88,26.39,100.00,0
14.11,28.80,6.81,28.00,26.74,100.00,0
14.14,29.48,6.81,28.92,26.78,100.00,0
14.17,28.98,7.09,27.93,26.40,100.00,0
14.20,29.89,7.13,29.64,26.82,100.00,0
14.23,30.22,7.22,29.32,27.01,100.00,0
14.26,28.70,7.21,27.97,25.28,100.00,0
14.29,27.70,7.33,27.20,26.04,100.00,0
14.31,30.48,6.99,29.70,27.67,100.00,0
14.34,29.99,6.83,29.40,26.90,100.00,0
14.37,28.33,7.11,27.64,26.43,100.00,0
14.40,30.56,7.03,29.98,26.67,100.00,0
14.43,29.06,6.89,28.29,26.28,100.00,0
14.46,27.23,7.12,26.60,25.44,100.00,0
14.49,28.44,6.76,27.69,25.35,100.00,0
14.52,30.25,6.81,29.74,27.17,100.00,0
14.55,28.81,6.41,27.76,26.29,100.00,0
14.58,29.43,6.93,28.82,26.74,100.00,0
14.61,29.27,6.99,28.30,26.79,100.00,0
14.64,29.90,7.34,29.51,26.82,100.00,0
14.67,28.75,7.35,27.81,26.36,100.00,0
14.69,28.96,7.42,28.47,25.44,100.00,0
14.72,28.30,6.66,27.46,25.86,100.00,0
14.75,29.74,7.32,29.26,27.09,100.00,0
14.78,29.93,7.12,29.11,26.55,100.00,0
14.81,28.81,7.07,28.37,26.44,100.00,0
14.84,28.98,6.59,28.00,26.65,100.00,0
14.87,29.61,7.19,29.06,26.54,100.00,0
14.90,28.75,6.75,27.90,24.87,100.00,0
14.93,27.79,7.19,27.20,26.11,100.00,0
14.95,30.13,7.43,29.07,27.31,100.00,0
14.99,29.24,7.67,28.89,26.77,100.00,0
15.01,28.80,7.51,28.25,26.41,100.00,0
15.04,29.04,6.98,28.44,25.98,100.00,0
15.07,28.84,6.57,28.23,26.30,100.00,0
15.10,28.79,6.63,28.13,25.96,100.00,0
15.13,28.69,6.74,27.57,26.00,100.00,0
15.16,29.67,7.03,29.07,26.67,100.00,0
15.19,29.65,7.10,28.91,26.49,100.00,0
15.22,30.06,7.26,29.45,26.70,100.00,0
15.25,28.23,6.87,27.62,26.34,100.00,0
15.28,29.83,8.44,28.95,26.22,100.00,0
15.31,27.78,7.30,27.17,25.96,100.00,0
15.33,29.29,6.98,28.76,26.28,100.00,0
15.36,29.49,6.65,28.70,26.59,100.00,0
15.39,28.72,6.91,27.83,26.62,100.00,0
15.42,29.72,6.84,29.11,26.52,100.00,0
15.45,28.45,6.89,27.81,26.42,100.00,0
