Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
25,306.53,128.26,306.02,303.10,100.00,0
50,308.56,131.00,307.81,304.63,100.00,0
75,310.16,134.52,309.41,306.87,100.00,0
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
0.00,298.67,122.68,298.68,295.81,100.00,0
0.30,303.23,116.83,302.10,296.39,100.00,0
0.60,309.50,118.12,304.27,301.24,100.00,0
0.91,306.01,123.00,306.70,303.23,100.00,0
1.22,318.51,179.42,301.30,301.83,100.00,0
1.54,284.77,128.51,301.94,296.62,100.00,0
1.82,307.21,120.50,305.71,300.19,100.00,0
2.13,304.87,176.43,305.29,304.94,100.00,0
2.43,307.37,121.32,305.80,302.76,100.00,0
2.74,302.24,120.54,303.77,300.70,100.00,0
3.04,302.89,154.51,302.61,299.93,100.00,0
3.35,304.94,135.58,305.06,300.66,100.00,0
3.65,306.53,118.69,306.02,303.10,100.00,0
3.96,305.81,118.27,304.99,301.14,100.00,0
4.26,316.51,120.94,315.83,313.41,100.00,0
4.58,307.14,122.78,306.89,300.46,100.00,0
4.89,300.10,118.61,299.79,297.85,100.00,0
5.19,308.77,130.58,307.59,304.17,100.00,0
5.50,307.14,130.15,305.53,302.91,100.00,0
5.80,304.49,127.91,303.80,302.73,100.00,0
6.11,304.37,132.51,303.90,301.99,100.00,0
6.41,305.66,127.10,304.71,300.47,100.00,0
6.72,302.36,133.15,303.03,302.47,100.00,0
7.02,308.95,121.91,307.97,302.48,100.00,0
7.33,309.20,138.01,307.75,303.23,100.00,0
7.64,310.47,142.29,311.21,309.12,100.00,0
7.95,313.51,118.37,312.30,307.19,100.00,0
8.26,320.36,127.22,319.62,309.95,100.00,0
8.58,314.71,126.03,314.36,316.96,100.00,0
8.90,323.05,133.33,322.60,316.00,100.00,0
9.22,315.22,126.16,314.64,317.58,100.00,0
9.53,304.47,147.66,305.05,303.38,100.00,0
9.84,308.86,127.31,307.80,306.80,100.00,0
10.15,312.04,152.12,311.76,308.05,100.00,0
10.46,304.91,129.74,305.12,304.64,100.00,0
10.76,305.17,128.23,303.84,300.91,100.00,0
11.07,307.79,127.94,307.05,302.32,100.00,0
11.38,310.05,118.92,307.95,306.81,100.00,0
11.69,302.84,141.41,303.55,300.29,100.00,0
11.99,309.29,130.71,307.93,302.43,100.00,0
12.30,302.58,137.20,302.49,300.91,100.00,0
12.60,304.30,130.68,303.46,301.01,100.00,0
12.91,306.64,136.38,306.10,305.31,100.00,0
13.21,306.63,136.41,307.20,303.51,100.00,0
13.52,309.91,119.38,309.87,306.30,100.00,0
13.83,306.96,142.93,305.50,303.59,100.00,0
14.14,317.00,134.28,318.10,303.77,100.00,0
14.45,309.63,128.74,309.20,317.89,100.00,0
14.76,307.65,131.03,306.52,302.42,100.00,0
15.07,308.64,130.11,307.29,304.63,100.00,0
15.38,306.51,129.67,306.39,302.62,100.00,0
15.69,314.64,122.40,313.87,307.53,100.00,0
16.00,306.58,142.08,307.01,307.22,100.00,0
16.31,306.97,130.34,304.97,303.15,100.00,0
16.61,306.93,134.35,305.79,304.36,100.00,0
16.92,306.73,134.97,306.87,304.61,100.00,0
17.23,304.41,130.01,304.81,302.77,100.00,0
17.53,307.59,131.64,306.85,304.01,100.00,0
17.84,308.79,121.73,307.06,304.49,100.00,0
18.15,305.94,142.23,305.71,302.42,100.00,0
18.46,315.72,143.24,315.20,302.80,100.00,0
18.77,309.25,130.27,308.91,309.81,100.00,0
19.08,311.15,133.31,310.96,305.29,100.00,0
19.39,306.20,129.84,306.05,307.82,100.00,0
19.70,308.70,138.19,306.91,305.72,100.00,0
20.01,306.25,121.68,306.45,304.28,100.00,0
20.31,310.83,131.08,309.31,304.74,100.00,0
20.62,306.83,135.34,306.97,306.32,100.00,0
20.93,306.19,132.03,306.32,302.48,100.00,0
21.24,307.22,130.16,307.56,305.87,100.00,0
21.54,311.24,129.55,306.78,303.62,100.00,0
21.85,301.85,132.58,304.91,299.65,100.00,0
22.16,308.44,118.82,306.80,306.32,100.00,0
22.46,317.04,140.91,316.56,301.89,100.00,0
22.78,293.41,137.88,293.46,302.79,100.00,0
23.08,306.52,129.54,305.61,302.79,100.00,0
23.38,309.35,130.32,309.29,304.49,100.00,0
23.69,308.12,126.66,307.79,307.02,100.00,0
24.00,307.59,130.77,306.44,302.84,100.00,0
24.31,313.99,123.69,313.89,311.86,100.00,0
24.62,304.81,128.33,303.38,301.01,100.00,0
24.93,304.88,134.52,304.83,300.07,100.00,0
25.23,309.70,134.48,308.90,307.11,100.00,0
25.54,306.39,130.70,305.96,302.42,100.00,0
25.85,309.91,135.11,308.47,304.16,100.00,0
26.16,313.10,127.20,314.45,304.39,100.00,0
26.47,312.68,116.73,311.63,311.53,100.00,0
26.78,307.88,141.21,307.81,309.04,100.00,0
27.09,309.56,130.42,307.52,304.93,100.00,0
27.40,305.34,131.00,305.43,304.08,100.00,0
27.71,305.96,130.99,305.54,303.95,100.00,0
28.01,307.88,132.98,307.56,303.75,100.00,0
28.32,310.37,129.73,308.64,306.95,100.00,0
28.63,307.99,119.59,307.62,303.35,100.00,0
