Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
25,30.81,7.21,28.09,28.56,100.00,0
50,31.63,7.51,30.97,28.94,100.00,0
75,32.30,7.87,31.81,29.26,100.00,0
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
0.00,18.32,7.03,17.72,28.55,100.00,0
0.02,29.74,7.01,17.88,28.45,100.00,0
0.05,30.58,7.07,28.57,27.94,100.00,0
0.08,29.98,7.23,30.39,27.50,100.00,0
0.11,30.24,7.16,29.69,27.66,100.00,0
0.14,30.69,7.69,30.98,28.04,100.00,0
0.17,29.69,7.28,28.99,27.43,100.00,0
0.20,30.63,7.06,29.55,27.60,100.00,0
0.23,29.68,8.05,29.12,27.50,100.00,0
0.26,30.02,7.33,30.07,27.04,100.00,0
0.29,30.04,8.42,29.23,27.45,100.00,0
0.32,29.86,7.35,29.50,27.28,100.00,0
0.35,31.66,8.01,30.32,27.87,100.00,0
0.38,56.15,7.33,68.54,27.23,100.00,0
0.44,19.39,8.00,18.32,27.45,100.00,0
0.46,21.46,8.17,18.43,28.45,100.00,0
0.48,26.10,9.10,18.95,28.70,100.00,0
0.50,31.39,8.38,26.12,28.54,100.00,0
0.54,31.01,8.10,32.27,28.35,100.00,0
0.57,33.29,8.87,30.49,29.91,100.00,0
0.60,32.09,8.11,33.26,28.46,100.00,0
0.63,33.49,9.39,29.94,30.70,100.00,0
0.67,31.86,8.64,34.99,28.63,100.00,0
0.70,36.11,7.54,31.50,30.39,100.00,0
0.73,32.16,9.22,33.32,29.78,100.00,0
0.77,31.99,8.01,32.96,28.38,100.00,0
0.80,33.63,7.51,32.16,29.60,100.00,0
0.83,31.50,8.74,30.86,29.17,100.00,0
0.86,31.21,7.61,32.83,27.59,100.00,0
0.89,33.41,8.93,30.49,29.31,100.00,0
0.93,36.65,8.24,31.17,28.98,100.00,0
0.96,25.82,12.13,36.71,27.77,100.00,0
0.99,32.31,8.52,24.78,29.26,100.00,0
1.02,30.89,7.70,32.32,27.91,100.00,0
1.05,34.45,7.54,30.33,29.21,100.00,0
1.09,58.78,8.41,72.97,29.23,100.00,0
1.15,21.86,8.10,20.82,27.27,100.00,0
1.17,19.09,6.96,17.80,29.47,100.00,0
1.19,55.49,7.77,55.40,29.49,100.00,0
1.24,19.70,7.30,19.33,27.27,100.00,0
1.26,20.04,6.64,18.86,29.79,100.00,0
1.28,29.45,6.89,18.74,29.28,100.00,0
1.31,30.72,7.26,28.73,27.51,100.00,0
1.34,33.72,7.54,30.51,29.56,100.00,0
1.38,34.36,7.28,32.57,29.64,100.00,0
1.41,30.58,7.83,34.65,27.76,100.00,0
1.44,33.23,7.07,29.08,29.70,100.00,0
1.47,57.90,7.53,72.07,27.44,100.00,0
1.53,19.94,7.45,19.54,28.69,100.00,0
1.55,19.67,6.52,19.02,28.26,100.00,0
1.57,29.53,6.43,18.18,29.81,100.00,0
1.60,33.40,7.23,29.32,29.80,100.00,0
1.63,32.32,7.53,32.14,29.07,100.00,0
1.67,31.10,6.98,32.57,27.58,100.00,0
1.70,59.97,8.00,71.38,26.60,100.00,0
1.76,19.48,7.68,19.12,26.60,100.00,0
