Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
54.26,310.35,239.34,310.18,308.19,100.00,0
54.57,314.88,220.25,314.23,312.11,100.00,0
54.88,318.58,242.08,317.66,314.03,100.00,0
55.20,313.17,232.43,313.06,310.01,100.00,0
55.51,314.28,233.13,313.51,311.59,100.00,0
55.83,314.51,257.51,314.33,312.64,100.00,0
56.14,312.69,234.46,311.95,307.90,100.00,0
56.45,312.81,246.74,312.80,308.00,100.00,0
56.77,315.93,221.33,315.51,311.69,100.00,0
57.08,315.63,218.74,314.60,313.60,100.00,0
57.40,317.68,235.88,317.65,312.21,100.00,0
57.72,312.49,229.30,311.79,312.26,100.00,0
58.03,314.86,218.93,314.37,314.70,100.00,0
58.34,311.40,230.38,310.53,307.37,100.00,0
58.65,315.07,244.88,314.82,311.34,100.00,0
58.97,317.34,229.75,314.97,314.08,100.00,0
59.29,311.58,224.96,312.38,308.64,100.00,0
59.60,316.38,262.47,316.45,314.98,100.00,0
