Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
25,101.19,8.06,100.46,98.10,100.00,0
50,102.01,8.33,101.43,98.82,100.00,0
75,102.92,8.57,102.23,99.59,100.00,0
Time (sec),Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
0.00,100.78,9.18,100.21,95.47,100.00,0
0.10,100.08,8.71,99.06,96.25,100.00,0
0.20,101.82,9.04,101.56,98.20,100.00,0
0.30,100.16,8.41,99.62,97.93,100.00,0
0.40,100.71,8.81,100.07,97.25,100.00,0
0.50,100.25,8.33,99.31,96.78,100.00,0
0.60,100.24,7.99,99.40,96.99,100.00,0
0.70,102.65,8.81,101.39,99.14,100.00,0
0.81,101.91,9.10,99.76,96.66,100.00,0
0.91,101.40,16.94,103.45,100.63,100.00,0
1.01,101.67,8.52,100.93,98.63,100.00,0
1.11,101.29,8.36,100.77,97.84,100.00,0
1.21,100.24,6.91,99.44,96.74,100.00,0
1.31,101.58,7.74,100.63,97.61,100.00,0
1.41,108.34,7.82,107.98,107.11,100.00,0
1.52,100.47,6.97,99.78,96.88,100.00,0
1.62,101.80,6.73,100.82,98.75,100.00,0
1.73,101.82,8.10,101.10,98.69,100.00,0
1.83,100.83,8.11,100.40,97.19,100.00,0
1.93,99.83,7.03,99.05,96.62,100.00,0
2.03,101.96,6.86,100.90,98.71,100.00,0
2.13,100.19,7.47,99.72,97.43,100.00,0
2.23,100.89,6.98,100.18,98.06,100.00,0
2.33,102.09,7.26,101.44,97.53,100.00,0
2.43,99.81,7.10,98.89,98.07,100.00,0
2.53,100.85,7.48,100.31,97.05,100.00,0
2.63,102.54,7.86,102.06,98.36,100.00,0
2.74,101.25,6.69,100.49,98.71,100.00,0
2.84,100.94,7.50,100.42,97.78,100.00,0
2.94,101.68,7.14,98.93,97.54,100.00,0
3.04,102.07,15.54,102.74,100.20,100.00,0
3.14,99.76,9.80,99.40,97.40,100.00,0
3.24,101.72,8.22,101.13,98.42,100.00,0
3.34,101.98,8.43,100.80,98.32,100.00,0
3.45,100.20,8.76,99.87,98.77,100.00,0
3.55,102.44,8.22,101.27,97.87,100.00,0
3.65,101.24,8.72,99.88,97.38,100.00,0
3.75,100.18,9.69,100.38,97.83,100.00,0
3.85,101.05,9.08,100.42,98.62,100.00,0
3.95,102.74,9.20,101.59,98.51,100.00,0
